 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 5.00 11.00 41.00 47.00 18621.75 1.33 0.00 126.44 -6.284 1.336
 5.00 11.00 47.00 36.00 15880.97 2.03 0.00 -213.10 12.741 1.336
 5.00 11.00 36.00 42.00 36895.20 9.81 0.00 97.34 -19.695 1.336
 5.00 11.00 42.00 48.00 -20096.98 24.77 0.00 -29.70 6.237 1.336
 5.00 13.00 45.00 53.00 51581.32 1.76 0.00 35.33 -19.878 1.162
 5.00 13.00 53.00 61.00 -8893.83 24.86 0.00 76.19 1.959 1.162
 5.00 13.00 61.00 46.00 30635.61 0.73 0.00 -42.34 16.641 1.162
 5.00 13.00 46.00 54.00 30963.24 2.85 0.00 3.58 -11.058 1.162
 5.00 13.00 54.00 62.00 14948.00 30.89 0.00 -11.43 -3.091 1.162
 5.00 13.00 62.00 47.00 23373.03 8.81 0.00 124.28 11.837 1.162
 5.00 13.00 47.00 55.00 33784.67 0.90 0.00 -41.77 -11.203 1.162
 5.00 13.00 55.00 63.00 -7867.33 129.14 0.00 -30.16 1.529 1.162
 5.00 13.00 63.00 48.00 15595.84 28.02 0.00 -74.11 7.377 1.162
 5.00 13.00 48.00 56.00 31370.65 0.75 0.00 82.74 -9.677 1.162
 5.00 13.00 56.00 64.00 55322.97 2.16 0.00 24.55 -10.139 1.164
 5.00 13.00 64.00 49.00 42642.71 4.14 0.00 -49.31 18.895 1.164
 5.00 13.00 49.00 57.00 30680.02 6.52 0.00 35.06 -8.833 1.164
 5.00 13.00 57.00 65.00 45937.09 0.64 0.00 -21.26 -7.935 1.164
 5.00 13.00 65.00 50.00 35411.90 1.36 0.00 4.71 14.700 1.164
 5.00 13.00 50.00 58.00 27540.32 1.57 0.00 2.24 -7.401 1.164
 5.00 13.00 58.00 66.00 17656.85 1.42 0.00 -100.28 -2.878 1.164
 5.00 13.00 66.00 51.00 23023.06 0.55 0.00 114.65 8.966 1.164
 5.00 13.00 51.00 59.00 38425.10 2.76 0.00 -13.60 -9.653 1.164
 5.00 13.00 59.00 67.00 -2291.80 61.40 0.00 94.82 0.353 1.164
 5.00 13.00 52.00 60.00 1924334.00 3.66 0.00 -97.74 -34.099 0.088
 6.00 8.00 9.00 11.00 31349.14 11.35 0.00 229.42 -106.638 0.040
 6.00 8.00 18.00 20.00 15342.36 4.47 0.00 74.41 -51.065 4.392
 6.00 8.00 11.00 13.00 82421.81 0.20 0.00 -106.26 -2434.243 2.436
 6.00 8.00 13.00 15.00 18060.35 0.42 0.00 -72.91 -177.798 2.436
 6.00 8.00 15.00 17.00 17480.83 0.18 0.00 -24.45 -78.224 2.436
 6.00 8.00 17.00 19.00 20633.98 0.09 0.00 0.50 -49.718 2.436
 6.00 8.00 19.00 10.00 61564.95 0.15 0.00 10.01 5632.385 2.436
 6.00 8.00 10.00 12.00 64862.80 0.14 0.00 134.76 -4190.498 2.436
 6.00 8.00 12.00 14.00 78033.65 0.16 0.00 -108.30 -1260.351 2.436
 6.00 8.00 14.00 16.00 16404.07 0.12 0.00 -101.02 -105.979 2.436
 6.00 8.00 16.00 18.00 20384.76 0.15 0.00 38.26 -65.848 2.436
 6.00 10.00 18.00 22.00 12783.34 0.20 0.00 30.19 -168.223 3.969
 6.00 10.00 22.00 26.00 14183.33 3.89 0.00 -31.75 -74.658 3.969
 6.00 10.00 26.00 30.00 20150.12 5.51 0.00 -36.48 -53.033 3.969
 6.00 10.00 30.00 34.00 10108.08 0.75 0.00 57.02 -15.202 3.969
 6.00 10.00 34.00 19.00 13922.04 0.21 0.00 9.46 248.303 3.969
 6.00 10.00 19.00 23.00 11644.82 0.90 0.00 -44.99 -118.339 3.969
 6.00 10.00 23.00 27.00 20443.51 0.86 0.00 3.70 -89.038 3.969
 6.00 10.00 27.00 31.00 17638.64 0.27 0.00 -4.99 -39.947 3.969
 6.00 10.00 31.00 35.00 4210.26 0.67 0.00 -26.45 -5.590 3.969
 6.00 10.00 20.00 24.00 -339083.53 3.52 0.00 213.22 2714.025 3.960
 6.00 10.00 24.00 28.00 790542.00 3.31 0.00 -327.27 -2876.140 3.960
 6.00 10.00 28.00 32.00 11188.81 1.42 0.00 11.19 -21.919 3.960
 6.00 10.00 32.00 36.00 30479.89 1.95 0.00 -27.55 -35.826 3.960
 6.00 10.00 36.00 21.00 15781.58 0.09 0.00 163.67 190.136 3.960
 6.00 10.00 21.00 25.00 14959.30 0.16 0.00 -15.88 -96.246 3.960
 6.00 10.00 25.00 29.00 16356.72 0.36 0.00 -98.36 -50.331 3.960
 6.00 10.00 29.00 33.00 3734.75 9.25 0.00 33.20 -6.384 3.960
 6.00 12.00 32.00 38.00 8950.38 1.14 0.00 91.08 -15.064 2.444
 6.00 12.00 38.00 44.00 22023.25 1.57 0.00 -41.90 -19.509 2.444
 6.00 12.00 44.00 50.00 20220.77 1.18 0.00 68.85 -10.584 2.444
 6.00 12.00 50.00 33.00 16781.47 1.12 0.00 -64.46 45.651 2.444
 6.00 12.00 33.00 39.00 14649.63 1.17 0.00 1.14 -21.927 2.444
 6.00 12.00 39.00 45.00 17701.81 1.45 0.00 -48.44 -14.267 2.444
 6.00 12.00 45.00 51.00 26535.29 1.10 0.00 131.70 -12.832 2.444
 6.00 12.00 51.00 34.00 19271.89 1.22 0.00 -54.67 47.387 2.444
 6.00 12.00 34.00 40.00 17999.75 1.29 0.00 -50.01 -24.069 2.444
 6.00 12.00 40.00 46.00 16334.90 1.20 0.00 42.28 -12.014 2.444
 6.00 12.00 46.00 52.00 -634451.75 10.42 0.00 199.94 279.693 2.407
 6.00 12.00 52.00 35.00 -113814.13 11.54 0.00 -257.82 -250.005 2.407
 6.00 12.00 35.00 41.00 16347.11 1.18 0.00 47.39 -19.312 2.407
 6.00 12.00 41.00 47.00 25112.74 3.65 0.00 120.11 -16.643 2.407
 6.00 12.00 47.00 36.00 19586.66 2.07 0.00 -207.65 31.152 2.407
 6.00 12.00 36.00 42.00 24276.64 1.71 0.00 94.34 -25.830 2.407
 6.00 12.00 42.00 48.00 7782.67 4.68 0.00 -25.80 -4.732 2.407
 6.00 12.00 48.00 37.00 18547.19 1.48 0.00 -17.53 26.810 2.407
 6.00 12.00 37.00 43.00 16807.16 1.62 0.00 75.34 -16.165 2.407
 6.00 12.00 43.00 49.00 37681.88 0.98 0.00 -5.60 -21.071 2.407
 6.00 14.00 46.00 54.00 23950.18 14.44 0.00 15.56 -26.623 3.352
 6.00 14.00 54.00 62.00 38170.98 13.95 0.00 -27.44 -24.246 3.352
 6.00 14.00 62.00 47.00 27580.34 1.38 0.00 123.58 43.215 3.352
 6.00 14.00 47.00 55.00 37088.52 0.16 0.00 -38.22 -38.207 3.352
 6.00 14.00 55.00 63.00 -15711.78 22.63 0.00 -31.53 9.371 3.352
 6.00 14.00 63.00 48.00 15092.10 8.86 0.00 -71.65 22.048 3.352
 6.00 14.00 48.00 56.00 35476.47 0.14 0.00 82.25 -33.934 3.352
 6.00 14.00 56.00 64.00 17955.19 0.62 0.00 20.95 -10.068 3.352
 6.00 14.00 64.00 49.00 26107.42 2.01 0.00 -48.19 35.619 3.352
 6.00 14.00 49.00 57.00 29189.67 3.07 0.00 37.75 -25.973 3.352
 6.00 14.00 57.00 65.00 -10379.76 64.03 0.00 -11.23 5.473 3.349
 6.00 14.00 65.00 50.00 14428.11 19.35 0.00 -5.23 18.394 3.349
 6.00 14.00 50.00 58.00 31093.13 0.10 0.00 1.59 -25.755 3.349
 6.00 14.00 58.00 66.00 18995.88 0.17 0.00 -99.89 -9.441 3.349
 6.00 14.00 66.00 51.00 25114.67 0.11 0.00 118.82 29.996 3.349
 6.00 14.00 51.00 59.00 26095.47 0.25 0.00 -18.00 -20.176 3.349
 6.00 14.00 59.00 67.00 23808.10 0.76 0.00 94.52 -11.165 3.349
 6.00 14.00 67.00 52.00 25928.10 0.32 0.00 -62.04 29.053 3.349
 6.00 14.00 52.00 60.00 60627.64 1.45 0.00 -101.41 -43.822 3.349
 6.00 14.00 60.00 68.00 -31193.32 3.89 0.00 132.09 13.819 3.349
 6.00 14.00 53.00 61.00 19486.83 6.58 0.00 86.43 -13.156 3.341
 7.00 9.00 10.00 12.00 36720.29 3.99 0.00 148.14 -149.760 0.048
 7.00 9.00 19.00 21.00 21051.22 0.11 0.00 49.09 -50.378 3.158
 7.00 9.00 12.00 14.00 118923.20 0.12 0.00 154.18 -5159.590 3.578
 7.00 9.00 14.00 16.00 18300.34 0.45 0.00 -425.86 -264.659 3.578
 7.00 9.00 16.00 18.00 24678.66 0.10 0.00 37.52 -162.228 3.578
 7.00 9.00 18.00 20.00 13557.34 2.89 0.00 49.31 -47.988 3.578
 7.00 9.00 20.00 11.00 85538.61 0.12 0.00 150.50 11496.026 3.578
 7.00 9.00 11.00 13.00 111891.95 0.33 0.00 -136.98 -4149.369 1.398
 7.00 9.00 13.00 15.00 19701.67 0.40 0.00 -7.58 -182.653 1.398
 7.00 9.00 15.00 17.00 21784.06 0.34 0.00 -23.29 -80.783 1.398
 7.00 9.00 17.00 19.00 25292.64 0.32 0.00 -1.28 -46.897 1.398
 7.00 11.00 19.00 23.00 2122.54 13.43 0.00 -45.36 -13.210 1.877
 7.00 11.00 23.00 27.00 56061.61 1.17 0.00 4.59 -139.569 1.877
 7.00 11.00 27.00 31.00 21670.06 0.39 0.00 -4.15 -26.974 1.877
 7.00 11.00 31.00 35.00 5414.55 0.30 0.00 -26.61 -3.851 1.877
 7.00 11.00 35.00 20.00 28868.81 0.36 0.00 91.26 243.518 1.877
 7.00 11.00 20.00 24.00 -250024.08 12.85 0.00 62.39 1201.713 1.877
 7.00 11.00 24.00 28.00 685000.31 10.89 0.00 -176.59 -1411.020 1.877
 7.00 11.00 28.00 32.00 19828.58 0.94 0.00 9.24 -21.239 1.877
 7.00 11.00 32.00 36.00 10097.03 0.46 0.00 -24.31 -6.340 1.877
 7.00 11.00 21.00 25.00 17542.68 1.63 0.00 -11.68 -66.723 1.882
 7.00 11.00 25.00 29.00 24572.90 1.96 0.00 -100.29 -42.483 1.882
 7.00 11.00 29.00 33.00 16663.64 0.26 0.00 30.45 -15.513 1.882
 7.00 11.00 33.00 37.00 16466.72 0.00 0.00 -27.97 -9.198 1.882
 7.00 11.00 37.00 22.00 23960.12 0.35 0.00 66.02 137.176 1.882
 7.00 11.00 22.00 26.00 26447.64 3.78 0.00 -33.73 -80.859 1.882
 7.00 11.00 26.00 30.00 25921.72 6.66 0.00 -31.06 -37.903 1.882
 7.00 11.00 30.00 34.00 14595.42 0.48 0.00 58.61 -11.856 1.882
 7.00 13.00 33.00 39.00 18123.29 1.98 0.00 2.62 -19.773 1.584
 7.00 13.00 39.00 45.00 27435.31 1.55 0.00 -50.08 -15.754 1.584
 7.00 13.00 45.00 51.00 37646.65 0.57 0.00 133.91 -12.774 1.584
 7.00 13.00 51.00 34.00 26403.91 0.35 0.00 -56.33 46.560 1.584
 7.00 13.00 34.00 40.00 24293.70 0.33 0.00 -50.42 -23.571 1.584
 7.00 13.00 40.00 46.00 22559.74 0.20 0.00 42.33 -11.786 1.584
 7.00 13.00 46.00 52.00 29896.49 5.73 0.00 79.93 -9.372 1.584
 7.00 13.00 52.00 35.00 24397.74 1.64 0.00 -136.92 38.888 1.584
 7.00 13.00 35.00 41.00 22316.71 0.17 0.00 46.73 -19.344 1.584
 7.00 13.00 41.00 47.00 24252.31 1.69 0.00 121.81 -11.562 1.584
 7.00 13.00 47.00 53.00 23069.68 16.13 0.00 -142.85 -6.582 1.558
 7.00 13.00 53.00 36.00 24248.62 4.38 0.00 -65.87 34.471 1.558
 7.00 13.00 36.00 42.00 21458.67 3.22 0.00 98.70 -16.406 1.558
 7.00 13.00 42.00 48.00 34685.20 2.61 0.00 -30.88 -14.876 1.558
 7.00 13.00 48.00 37.00 25005.99 2.64 0.00 -17.28 25.738 1.558
 7.00 13.00 37.00 43.00 22596.62 2.60 0.00 75.95 -15.560 1.558
 7.00 13.00 43.00 49.00 25263.99 3.21 0.00 -0.41 -9.941 1.558
 7.00 13.00 49.00 38.00 25523.82 2.81 0.00 -9.18 23.877 1.558
 7.00 13.00 38.00 44.00 26300.05 2.64 0.00 -43.94 -16.370 1.558
 7.00 13.00 44.00 50.00 29868.68 2.81 0.00 70.94 -10.809 1.558
 7.00 15.00 47.00 55.00 53470.17 2.34 0.00 -35.57 -54.937 3.099
 7.00 15.00 55.00 63.00 22341.09 18.41 0.00 -32.32 -13.117 3.099
 7.00 15.00 63.00 48.00 43295.34 2.11 0.00 -74.06 62.702 3.099
 7.00 15.00 48.00 56.00 37521.16 0.29 0.00 81.79 -35.726 3.099
 7.00 15.00 56.00 64.00 20246.20 1.26 0.00 21.23 -11.161 3.099
 7.00 15.00 64.00 49.00 30002.13 2.18 0.00 -42.82 40.511 3.099
 7.00 15.00 49.00 57.00 33163.28 3.53 0.00 32.50 -29.320 3.099
 7.00 15.00 57.00 65.00 22796.99 2.25 0.00 -24.06 -11.815 3.099
 7.00 15.00 65.00 50.00 24149.88 1.52 0.00 7.26 30.454 3.099
 7.00 15.00 50.00 58.00 25718.67 1.16 0.00 2.29 -21.152 3.099
 7.00 15.00 58.00 66.00 34288.88 2.33 0.00 -97.06 -16.705 3.094
 7.00 15.00 66.00 51.00 32291.74 1.10 0.00 117.26 38.035 3.094
 7.00 15.00 51.00 59.00 31346.91 0.32 0.00 -19.94 -23.989 3.094
 7.00 15.00 59.00 67.00 17904.64 1.63 0.00 93.97 -8.221 3.094
 7.00 15.00 67.00 52.00 21093.50 2.71 0.00 -56.18 23.275 3.094
 7.00 15.00 52.00 60.00 38962.11 2.92 0.00 -97.77 -27.831 3.094
 7.00 15.00 60.00 68.00 -7580.37 42.98 0.00 122.49 3.284 3.094
 7.00 15.00 68.00 53.00 26935.02 0.18 0.00 -142.83 27.884 3.094
 7.00 15.00 53.00 61.00 33724.28 0.78 0.00 76.27 -22.521 3.094
 7.00 15.00 61.00 69.00 12210.07 1.90 0.00 -33.00 -4.997 3.094
 7.00 15.00 54.00 62.00 834286.88 0.98 0.00 -13.32 -37.431 0.222
 8.00 10.00 11.00 13.00 132418.27 3.76 0.00 -94.23 -479.424 0.043
 8.00 10.00 20.00 22.00 20918.14 1.10 0.00 -13.85 -51.430 3.244
 8.00 10.00 13.00 15.00 -80898.34 0.17 0.00 -68.86 3443.737 3.511
 8.00 10.00 15.00 17.00 331378.19 0.17 0.00 -42.85 -4702.109 3.511
 8.00 10.00 17.00 19.00 37695.11 0.08 0.00 -0.48 -243.126 3.511
 8.00 10.00 19.00 21.00 15117.03 0.10 0.00 46.79 -52.501 3.511
 8.00 10.00 21.00 12.00 326525.56 1.10 0.00 55.72 4370.951 0.356
 8.00 10.00 12.00 14.00 454939.66 1.09 0.00 56.81 -4300.546 0.356
 8.00 10.00 14.00 16.00 21205.75 1.51 0.00 -222.21 -50.114 0.356
 8.00 10.00 16.00 18.00 18288.70 0.16 0.00 40.30 -169.676 3.498
 8.00 10.00 18.00 20.00 6626.34 1.62 0.00 46.01 -30.738 3.498
 8.00 12.00 20.00 24.00 -1447479.00 0.18 0.00 4609.55 10404.413 2.168
 8.00 12.00 24.00 28.00 3640102.75 0.18 0.00 -4558.56 -10465.968 2.168
 8.00 12.00 28.00 32.00 9286.72 0.04 0.00 14.80 -13.351 2.168
 8.00 12.00 32.00 36.00 14026.33 0.27 0.00 5.99 -11.522 2.168
 8.00 12.00 36.00 21.00 3522.06 0.35 0.00 -9.13 34.312 2.168
 8.00 12.00 21.00 25.00 9945.64 0.16 0.00 36.90 -55.207 2.168
 8.00 12.00 25.00 29.00 -7957.63 0.38 0.00 -24.21 18.931 2.168
 8.00 12.00 29.00 33.00 9260.54 0.21 0.00 18.17 -11.456 2.168
 8.00 12.00 33.00 37.00 -6958.29 1.18 0.00 -5.59 5.046 2.168
 8.00 12.00 22.00 26.00 -161002.09 4.73 0.00 397.61 705.802 2.169
 8.00 12.00 26.00 30.00 429134.50 3.89 0.00 -464.82 -855.111 2.169
 8.00 12.00 30.00 34.00 11882.64 0.38 0.00 61.43 -12.750 2.169
 8.00 12.00 34.00 38.00 19261.55 0.31 0.00 6.56 -12.400 2.169
 8.00 12.00 38.00 23.00 31127.23 0.81 0.00 -48.14 205.399 2.169
 8.00 12.00 23.00 27.00 44196.25 1.14 0.00 5.58 -155.740 2.169
 8.00 12.00 27.00 31.00 21156.15 0.26 0.00 -3.21 -35.655 2.169
 8.00 12.00 31.00 35.00 7229.85 0.16 0.00 -27.78 -6.769 2.169
 8.00 14.00 34.00 40.00 23823.88 0.16 0.00 -51.95 -48.817 2.975
 8.00 14.00 40.00 46.00 22614.80 0.11 0.00 41.15 -24.389 2.975
 8.00 14.00 46.00 52.00 34809.47 3.74 0.00 80.88 -22.183 2.975
 8.00 14.00 52.00 35.00 24988.41 1.07 0.00 -137.76 82.758 2.975
 8.00 14.00 35.00 41.00 21825.39 0.05 0.00 46.89 -39.772 2.975
 8.00 14.00 41.00 47.00 26642.50 0.83 0.00 123.49 -26.142 2.975
 8.00 14.00 47.00 53.00 37185.49 0.62 0.00 -148.03 -21.892 2.975
 8.00 14.00 53.00 36.00 26763.90 0.10 0.00 -62.32 80.120 2.975
 8.00 14.00 36.00 42.00 25094.86 0.77 0.00 99.04 -40.854 2.975
 8.00 14.00 42.00 48.00 26067.46 1.56 0.00 -31.56 -23.341 2.975
 8.00 14.00 48.00 54.00 30104.86 13.18 0.00 46.63 -16.345 2.964
 8.00 14.00 54.00 37.00 25743.57 3.12 0.00 -64.11 69.646 2.964
 8.00 14.00 37.00 43.00 22185.24 0.07 0.00 75.75 -32.279 2.964
 8.00 14.00 43.00 49.00 27230.30 0.81 0.00 -1.63 -22.226 2.964
 8.00 14.00 49.00 38.00 26125.79 0.35 0.00 -7.90 51.176 2.964
 8.00 14.00 38.00 44.00 25856.12 0.03 0.00 -45.07 -33.883 2.964
 8.00 14.00 44.00 50.00 32107.13 0.36 0.00 71.91 -24.043 2.964
 8.00 14.00 50.00 39.00 27955.69 0.15 0.00 -63.01 49.769 2.964
 8.00 14.00 39.00 45.00 22984.76 0.00 0.00 -47.61 -27.226 2.964
 8.00 14.00 45.00 51.00 38571.32 0.08 0.00 132.04 -26.564 2.964
 8.00 16.00 48.00 56.00 42405.61 1.77 0.00 83.07 -66.669 4.742
 8.00 16.00 56.00 64.00 16792.55 0.09 0.00 20.45 -15.086 4.742
 8.00 16.00 64.00 49.00 31361.38 1.84 0.00 -43.96 69.500 4.742
 8.00 16.00 49.00 57.00 35241.30 2.26 0.00 32.60 -51.347 4.742
 8.00 16.00 57.00 65.00 22643.66 0.31 0.00 -22.92 -19.100 4.742
 8.00 16.00 65.00 50.00 29608.63 1.31 0.00 7.18 61.176 4.742
 8.00 16.00 50.00 58.00 33768.75 1.69 0.00 2.57 -45.685 4.742
 8.00 16.00 58.00 66.00 21092.24 1.47 0.00 -95.70 -16.727 4.742
 8.00 16.00 66.00 51.00 27837.18 1.31 0.00 113.29 53.715 4.742
 8.00 16.00 51.00 59.00 32697.88 0.89 0.00 -16.29 -41.150 4.742
 8.00 16.00 59.00 67.00 25182.06 1.09 0.00 94.37 -18.609 4.693
 8.00 16.00 67.00 52.00 28349.40 1.32 0.00 -58.28 50.651 4.693
 8.00 16.00 52.00 60.00 32410.07 1.37 0.00 -99.53 -37.622 4.693
 8.00 16.00 60.00 68.00 16888.13 8.70 0.00 125.60 -11.763 4.693
 8.00 16.00 68.00 53.00 29460.07 0.00 0.00 -143.04 49.310 4.693
 8.00 16.00 53.00 61.00 33279.04 0.49 0.00 77.02 -36.058 4.693
 8.00 16.00 61.00 69.00 20119.21 1.61 0.00 -33.23 -13.223 4.693
 8.00 16.00 69.00 54.00 25755.07 0.26 0.00 -4.68 40.443 4.693
 8.00 16.00 54.00 62.00 81184.05 5.52 0.00 -12.54 -82.236 4.693
 8.00 16.00 62.00 70.00 -66479.89 10.91 0.00 88.27 41.274 4.693
 8.00 16.00 55.00 63.00 1444433.50 2.08 0.00 -51.38 -38.741 0.133
 9.00 11.00 12.00 14.00 255583.41 9.54 0.00 113.68 -702.137 0.032
 9.00 11.00 21.00 23.00 -34465.79 4.68 0.00 -89.75 51.319 1.965
 9.00 11.00 14.00 16.00 40039.52 0.17 0.00 -123.93 -1233.693 2.541
 9.00 11.00 16.00 18.00 23064.20 0.18 0.00 -123.62 -236.884 2.541
 9.00 11.00 18.00 20.00 -16995.54 0.77 0.00 39.43 79.343 2.541
 9.00 11.00 20.00 22.00 55365.79 0.85 0.00 -10.29 -139.178 2.541
 9.00 11.00 22.00 13.00 59311.74 0.07 0.00 25.03 5661.036 2.541
 9.00 11.00 13.00 15.00 74605.18 0.08 0.00 49.04 -5028.463 2.541
 9.00 11.00 15.00 17.00 24223.10 0.27 0.00 -73.53 -408.165 2.541
 9.00 11.00 17.00 19.00 29690.70 0.07 0.00 -1.28 -200.118 2.541
 9.00 11.00 19.00 21.00 11324.50 0.67 0.00 45.42 -38.164 2.541
 9.00 13.00 21.00 25.00 16559.58 0.91 0.00 -11.03 -124.709 2.271
 9.00 13.00 25.00 29.00 25193.35 0.51 0.00 -100.93 -75.892 2.271
 9.00 13.00 29.00 33.00 21512.41 0.26 0.00 29.65 -32.402 2.271
 9.00 13.00 33.00 37.00 21561.16 0.09 0.00 -26.11 -18.557 2.271
 9.00 13.00 37.00 22.00 21768.69 0.24 0.00 65.65 222.188 2.271
 9.00 13.00 22.00 26.00 16177.84 2.47 0.00 -35.84 -94.086 2.271
 9.00 13.00 26.00 30.00 35733.05 1.77 0.00 -29.20 -89.064 2.271
 9.00 13.00 30.00 34.00 17088.79 0.12 0.00 61.12 -22.148 2.271
 9.00 13.00 34.00 38.00 23087.88 0.04 0.00 4.82 -17.542 2.271
 9.00 13.00 23.00 27.00 29891.79 0.32 0.00 5.34 -136.877 2.266
 9.00 13.00 27.00 31.00 27726.05 0.32 0.00 -4.97 -57.709 2.266
 9.00 13.00 31.00 35.00 6564.55 0.82 0.00 -27.38 -7.357 2.266
 9.00 13.00 35.00 39.00 20190.04 0.20 0.00 37.91 -13.577 2.266
 9.00 13.00 39.00 24.00 332983.56 0.36 0.00 -76.53 2295.136 2.266
 9.00 13.00 24.00 28.00 606170.06 0.37 0.00 13.61 -2231.187 2.266
 9.00 13.00 28.00 32.00 24717.69 0.10 0.00 10.53 -43.513 2.266
 9.00 13.00 32.00 36.00 4967.64 1.39 0.00 -24.03 -4.858 2.266
 9.00 15.00 35.00 41.00 21285.21 0.08 0.00 48.43 -105.153 7.174
 9.00 15.00 41.00 47.00 27191.32 0.19 0.00 123.88 -70.700 7.174
 9.00 15.00 47.00 53.00 36301.09 0.11 0.00 -148.43 -55.774 7.174
 9.00 15.00 53.00 36.00 26419.93 0.07 0.00 -64.06 210.955 7.174
 9.00 15.00 36.00 42.00 22693.84 0.64 0.00 101.63 -99.703 7.174
 9.00 15.00 42.00 48.00 29406.59 0.85 0.00 -32.85 -69.566 7.174
 9.00 15.00 48.00 54.00 35282.00 0.20 0.00 33.81 -50.079 7.174
 9.00 15.00 54.00 37.00 26390.63 0.11 0.00 -51.05 190.472 7.174
 9.00 15.00 37.00 43.00 21730.43 0.07 0.00 75.31 -85.291 7.174
 9.00 15.00 43.00 49.00 28050.91 0.98 0.00 1.43 -60.555 7.174
 9.00 15.00 49.00 55.00 40061.02 0.70 0.00 50.45 -45.049 6.139
 9.00 15.00 55.00 38.00 29469.29 0.30 0.00 -60.80 165.122 6.139
 9.00 15.00 38.00 44.00 25356.71 0.05 0.00 -46.23 -76.412 6.139
 9.00 15.00 44.00 50.00 32157.37 0.10 0.00 73.37 -54.361 6.139
 9.00 15.00 50.00 39.00 27655.14 0.04 0.00 -63.02 112.196 6.139
 9.00 15.00 39.00 45.00 22476.99 0.03 0.00 -46.69 -61.005 6.139
 9.00 15.00 45.00 51.00 38847.43 0.04 0.00 132.72 -60.249 6.139
 9.00 15.00 51.00 40.00 29024.70 0.06 0.00 -106.43 107.019 6.139
 9.00 15.00 40.00 46.00 22142.29 0.03 0.00 41.07 -54.323 6.139
 9.00 15.00 46.00 52.00 38040.95 0.84 0.00 80.86 -54.260 6.139
 9.00 17.00 49.00 57.00 44080.14 0.94 0.00 32.31 -45.275 3.098
 9.00 17.00 57.00 65.00 20666.28 2.17 0.00 -24.15 -12.129 3.098
 9.00 17.00 65.00 50.00 30732.23 1.26 0.00 7.61 44.493 3.098
 9.00 17.00 50.00 58.00 37518.21 1.02 0.00 3.07 -35.712 3.098
 9.00 17.00 58.00 66.00 23178.12 1.03 0.00 -96.23 -12.773 3.098
 9.00 17.00 66.00 51.00 30242.71 1.18 0.00 115.47 40.822 3.098
 9.00 17.00 51.00 59.00 33936.75 1.35 0.00 -16.96 -29.994 3.098
 9.00 17.00 59.00 67.00 24841.75 0.72 0.00 92.44 -12.871 3.098
 9.00 17.00 67.00 52.00 41931.63 2.66 0.00 -57.81 52.860 3.098
 9.00 17.00 52.00 60.00 -2474.68 43.53 0.00 -101.99 2.035 3.098
 9.00 17.00 60.00 68.00 70532.19 5.18 0.00 128.68 -34.240 3.083
 9.00 17.00 68.00 53.00 27362.39 1.47 0.00 -143.34 32.115 3.083
 9.00 17.00 53.00 61.00 37899.70 0.22 0.00 75.31 -28.901 3.083
 9.00 17.00 61.00 69.00 18795.25 1.60 0.00 -33.04 -8.600 3.083
 9.00 17.00 69.00 54.00 29684.71 0.17 0.00 -3.90 32.640 3.083
 9.00 17.00 54.00 62.00 22621.90 8.43 0.00 -6.37 -16.102 3.083
 9.00 17.00 62.00 70.00 37174.62 7.96 0.00 82.16 -16.050 3.083
 9.00 17.00 70.00 55.00 21840.55 0.38 0.00 -3.48 22.530 3.083
 9.00 17.00 55.00 63.00 -111809.24 5.29 0.00 -32.83 74.401 3.083
 9.00 17.00 63.00 71.00 242751.78 3.88 0.00 -114.85 -99.005 3.083
 9.00 17.00 56.00 64.00 -13158.50 61.46 0.00 29.60 8.228 3.095
 10.00 12.00 13.00 15.00 20063.87 3.08 0.00 45.41 -68.580 0.040
 10.00 12.00 22.00 24.00 -1172251.88 1.49 0.00 -87.28 46.025 0.052
 10.00 12.00 15.00 17.00 26156.79 0.26 0.00 134.04 -703.339 2.217
 10.00 12.00 17.00 19.00 32155.67 0.19 0.00 -288.15 -288.215 2.217
 10.00 12.00 19.00 21.00 15437.80 0.20 0.00 44.66 -62.896 2.217
 10.00 12.00 21.00 23.00 -17674.90 3.66 0.00 -90.80 38.775 2.217
 10.00 12.00 23.00 14.00 30853.97 0.04 0.00 198.33 2569.973 2.217
 10.00 12.00 14.00 16.00 36206.54 0.08 0.00 -101.17 -2129.686 2.217
 10.00 12.00 16.00 18.00 24525.84 0.11 0.00 -75.30 -360.655 2.217
 10.00 12.00 18.00 20.00 3484.89 1.61 0.00 43.39 -20.498 2.217
 10.00 12.00 20.00 22.00 32383.34 0.56 0.00 -16.21 -95.240 2.217
 10.00 14.00 22.00 26.00 56426.14 5.84 0.00 351.62 -521.576 2.788
 10.00 14.00 26.00 30.00 -76345.84 10.88 0.00 -417.78 282.282 2.788
 10.00 14.00 30.00 34.00 15966.86 0.06 0.00 62.09 -29.518 2.788
 10.00 14.00 34.00 38.00 24710.46 0.10 0.00 3.82 -26.104 2.788
 10.00 14.00 38.00 23.00 18948.50 0.39 0.00 -44.94 237.384 2.788
 10.00 14.00 23.00 27.00 18399.45 0.69 0.00 2.45 -131.341 2.788
 10.00 14.00 27.00 31.00 25540.00 0.07 0.00 -3.47 -78.134 2.788
 10.00 14.00 31.00 35.00 6739.50 0.55 0.00 -28.27 -10.721 2.788
 10.00 14.00 35.00 39.00 24739.47 0.05 0.00 38.42 -23.071 2.788
