 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 5.00 11.00 41.00 47.00 20235.32 4.11 0.00 123.54 -7.219 1.412
 5.00 11.00 47.00 36.00 18077.48 3.75 0.00 -199.85 15.332 1.412
 5.00 11.00 36.00 42.00 26712.66 3.01 0.00 121.42 -15.074 1.412
 5.00 11.00 42.00 48.00 4166.55 32.38 0.00 -49.48 -1.367 1.412
 5.00 13.00 45.00 53.00 37919.58 0.52 0.00 34.56 -16.845 1.340
 5.00 13.00 53.00 61.00 14441.61 5.77 0.00 95.76 -3.666 1.340
 5.00 13.00 61.00 46.00 30451.23 0.51 0.00 -29.26 19.067 1.340
 5.00 13.00 46.00 54.00 32941.01 1.16 0.00 -40.22 -13.561 1.340
 5.00 13.00 54.00 62.00 24587.83 0.10 0.00 -11.32 -5.860 1.340
 5.00 13.00 62.00 47.00 28082.71 0.65 0.00 154.14 16.395 1.340
 5.00 13.00 47.00 55.00 33369.24 0.21 0.00 -125.19 -12.755 1.340
 5.00 13.00 55.00 63.00 14019.01 20.14 0.00 -44.56 -3.141 1.340
 5.00 13.00 63.00 48.00 24930.72 5.32 0.00 41.83 13.593 1.340
 5.00 13.00 48.00 56.00 31505.97 0.49 0.00 84.27 -11.203 1.340
 5.00 13.00 56.00 64.00 27206.85 1.72 0.00 51.36 -5.752 1.343
 5.00 13.00 64.00 49.00 30175.82 2.27 0.00 -96.31 15.423 1.343
 5.00 13.00 49.00 57.00 29393.44 2.58 0.00 16.00 -9.761 1.343
 5.00 13.00 57.00 65.00 25235.60 1.38 0.00 -23.05 -5.028 1.343
 5.00 13.00 65.00 50.00 26835.08 0.26 0.00 -9.60 12.849 1.343
 5.00 13.00 50.00 58.00 27949.14 0.23 0.00 49.04 -8.663 1.343
 5.00 13.00 58.00 66.00 16271.53 1.92 0.00 -116.85 -3.059 1.343
 5.00 13.00 66.00 51.00 22585.49 0.18 0.00 38.39 10.146 1.343
 5.00 13.00 51.00 59.00 29844.95 0.16 0.00 56.27 -8.648 1.343
 5.00 13.00 59.00 67.00 10650.23 2.63 0.00 78.99 -1.892 1.343
 5.00 13.00 52.00 60.00 925624.94 1.52 0.00 20.07 -36.840 0.197
 6.00 8.00 9.00 11.00 26229.81 7.85 0.00 191.73 -117.998 0.053
 6.00 8.00 18.00 20.00 14751.07 4.43 0.00 99.94 -49.399 4.419
 6.00 8.00 11.00 13.00 66806.16 0.05 0.00 -64.79 -1935.352 2.389
 6.00 8.00 13.00 15.00 18453.31 0.28 0.00 -37.29 -178.195 2.389
 6.00 8.00 15.00 17.00 16902.13 0.04 0.00 -71.35 -74.189 2.389
 6.00 8.00 17.00 19.00 21280.81 0.09 0.00 -76.85 -50.297 2.389
 6.00 8.00 19.00 10.00 55159.22 0.03 0.00 132.83 4949.924 2.389
 6.00 8.00 10.00 12.00 65528.05 0.05 0.00 58.65 -4152.587 2.389
 6.00 8.00 12.00 14.00 39305.20 0.07 0.00 -36.06 -622.704 2.389
 6.00 8.00 14.00 16.00 15630.34 0.04 0.00 -39.23 -99.051 2.389
 6.00 8.00 16.00 18.00 20000.13 0.16 0.00 -102.79 -63.372 2.389
 6.00 10.00 18.00 22.00 13435.02 0.11 0.00 67.85 -218.566 4.906
 6.00 10.00 22.00 26.00 11937.10 4.02 0.00 -7.54 -77.679 4.906
 6.00 10.00 26.00 30.00 23240.48 3.92 0.00 10.49 -75.617 4.906
 6.00 10.00 30.00 34.00 9929.78 0.11 0.00 -93.92 -18.462 4.906
 6.00 10.00 34.00 19.00 14046.48 0.07 0.00 12.06 309.706 4.906
 6.00 10.00 19.00 23.00 13275.95 0.10 0.00 53.73 -166.788 4.906
 6.00 10.00 23.00 27.00 17214.28 0.15 0.00 -6.86 -92.686 4.906
 6.00 10.00 27.00 31.00 17375.03 0.04 0.00 -13.02 -48.647 4.906
 6.00 10.00 31.00 35.00 4407.26 0.29 0.00 -32.01 -7.233 4.906
 6.00 10.00 20.00 24.00 -49159.05 20.11 0.00 62.75 485.871 4.890
 6.00 10.00 24.00 28.00 161218.61 13.20 0.00 -165.75 -724.287 4.890
 6.00 10.00 28.00 32.00 13956.80 1.50 0.00 41.74 -33.763 4.890
 6.00 10.00 32.00 36.00 13951.04 7.35 0.00 -42.75 -20.249 4.890
 6.00 10.00 36.00 21.00 14325.13 0.64 0.00 89.82 213.120 4.890
 6.00 10.00 21.00 25.00 13731.60 0.06 0.00 -1.84 -109.094 4.890
 6.00 10.00 25.00 29.00 15726.68 0.97 0.00 -61.00 -59.756 4.890
 6.00 10.00 29.00 33.00 10923.07 3.79 0.00 62.05 -23.058 4.890
 6.00 12.00 32.00 38.00 12517.90 0.06 0.00 77.96 -46.171 5.356
 6.00 12.00 38.00 44.00 22128.01 0.03 0.00 -78.71 -42.957 5.356
 6.00 12.00 44.00 50.00 26749.46 0.18 0.00 52.91 -30.685 5.356
 6.00 12.00 50.00 33.00 20280.14 0.04 0.00 -7.45 120.900 5.356
 6.00 12.00 33.00 39.00 17514.53 0.06 0.00 -98.91 -57.451 5.356
 6.00 12.00 39.00 45.00 19747.18 0.11 0.00 11.93 -34.878 5.356
 6.00 12.00 45.00 51.00 32290.98 0.04 0.00 66.48 -34.220 5.356
 6.00 12.00 51.00 34.00 22506.42 0.00 0.00 -67.61 121.279 5.356
 6.00 12.00 34.00 40.00 20757.12 0.03 0.00 54.69 -60.828 5.356
 6.00 12.00 40.00 46.00 18889.82 0.03 0.00 48.04 -30.446 5.356
 6.00 12.00 46.00 52.00 14058.80 40.67 0.00 15.93 -13.778 5.350
 6.00 12.00 52.00 35.00 18342.31 5.88 0.00 -106.26 89.570 5.350
 6.00 12.00 35.00 41.00 18851.34 0.42 0.00 66.89 -49.509 5.350
 6.00 12.00 41.00 47.00 23348.57 0.63 0.00 126.68 -34.399 5.350
 6.00 12.00 47.00 36.00 21267.78 0.49 0.00 -200.84 75.196 5.350
 6.00 12.00 36.00 42.00 20686.97 0.93 0.00 121.00 -48.932 5.350
 6.00 12.00 42.00 48.00 24166.04 0.28 0.00 -48.14 -32.664 5.350
 6.00 12.00 48.00 37.00 20933.76 0.49 0.00 -34.60 67.269 5.350
 6.00 12.00 37.00 43.00 18804.88 0.48 0.00 81.44 -40.207 5.350
 6.00 12.00 43.00 49.00 25738.77 1.95 0.00 -12.38 -31.996 5.350
 6.00 14.00 46.00 54.00 23357.64 14.12 0.00 -33.84 -31.057 4.010
 6.00 14.00 54.00 62.00 48598.31 12.14 0.00 -21.75 -36.924 4.010
 6.00 14.00 62.00 47.00 30793.21 0.09 0.00 158.81 57.712 4.010
 6.00 14.00 47.00 55.00 36702.60 0.18 0.00 -128.32 -45.225 4.010
 6.00 14.00 55.00 63.00 15927.97 2.46 0.00 -45.71 -11.363 4.010
 6.00 14.00 63.00 48.00 28096.89 0.19 0.00 46.02 49.096 4.010
 6.00 14.00 48.00 56.00 35583.74 0.06 0.00 82.37 -40.713 4.010
 6.00 14.00 56.00 64.00 18545.18 0.21 0.00 51.82 -12.438 4.010
 6.00 14.00 64.00 49.00 29521.63 1.18 0.00 -97.41 48.176 4.010
 6.00 14.00 49.00 57.00 34022.91 1.61 0.00 19.05 -36.211 4.010
 6.00 14.00 57.00 65.00 -23804.33 31.95 0.00 -14.47 14.988 3.999
 6.00 14.00 65.00 50.00 8763.75 36.89 0.00 -21.11 13.341 3.999
 6.00 14.00 50.00 58.00 31483.04 0.31 0.00 50.27 -31.138 3.999
 6.00 14.00 58.00 66.00 18106.41 0.12 0.00 -118.98 -10.745 3.999
 6.00 14.00 66.00 51.00 25079.33 0.12 0.00 41.05 35.765 3.999
 6.00 14.00 51.00 59.00 28901.74 0.32 0.00 55.28 -26.681 3.999
 6.00 14.00 59.00 67.00 18990.93 1.36 0.00 82.24 -10.634 3.999
 6.00 14.00 67.00 52.00 25101.29 1.03 0.00 -99.22 33.584 3.999
 6.00 14.00 52.00 60.00 22727.07 3.27 0.00 -3.30 -19.615 3.999
 6.00 14.00 60.00 68.00 28961.81 2.09 0.00 37.71 -15.320 3.999
 6.00 14.00 53.00 61.00 23047.81 2.82 0.00 97.12 -18.596 3.993
 7.00 9.00 10.00 12.00 40901.52 2.42 0.00 106.47 -256.308 0.074
 7.00 9.00 19.00 21.00 20054.35 0.45 0.00 81.51 -49.806 3.277
 7.00 9.00 12.00 14.00 55604.26 0.31 0.00 217.99 -2769.523 4.107
 7.00 9.00 14.00 16.00 18850.98 0.20 0.00 -389.86 -312.975 4.107
 7.00 9.00 16.00 18.00 24994.88 0.30 0.00 -102.71 -188.627 4.107
 7.00 9.00 18.00 20.00 14915.67 0.92 0.00 89.33 -60.611 4.107
 7.00 9.00 20.00 11.00 69814.21 0.30 0.00 111.93 10771.540 4.107
 7.00 9.00 11.00 13.00 88859.30 0.09 0.00 -100.68 -3147.892 1.336
 7.00 9.00 13.00 15.00 22718.92 0.08 0.00 43.55 -201.208 1.336
 7.00 9.00 15.00 17.00 20750.21 0.15 0.00 -72.09 -73.509 1.336
 7.00 9.00 17.00 19.00 27954.19 0.11 0.00 -80.18 -49.515 1.336
 7.00 11.00 19.00 23.00 12433.79 0.27 0.00 53.21 -102.902 2.496
 7.00 11.00 23.00 27.00 35589.59 0.50 0.00 -6.29 -117.815 2.496
 7.00 11.00 27.00 31.00 22201.67 0.17 0.00 -10.45 -36.748 2.496
 7.00 11.00 31.00 35.00 5844.02 0.45 0.00 -33.54 -5.527 2.496
 7.00 11.00 35.00 20.00 30210.06 0.15 0.00 99.23 338.852 2.496
 7.00 11.00 20.00 24.00 -4069.01 130.19 0.00 -19.61 26.005 2.496
 7.00 11.00 24.00 28.00 121267.06 11.21 0.00 -88.98 -332.156 2.496
 7.00 11.00 28.00 32.00 19680.23 0.45 0.00 40.27 -28.031 2.496
 7.00 11.00 32.00 36.00 8412.16 0.74 0.00 -40.06 -7.024 2.496
 7.00 11.00 21.00 25.00 18553.71 0.76 0.00 -2.03 -92.979 2.480
 7.00 11.00 25.00 29.00 21687.43 0.87 0.00 -58.64 -49.401 2.480
 7.00 11.00 29.00 33.00 17310.65 0.17 0.00 57.05 -21.232 2.480
 7.00 11.00 33.00 37.00 17808.98 0.21 0.00 -45.62 -13.106 2.480
 7.00 11.00 37.00 22.00 21799.32 0.11 0.00 49.47 164.438 2.480
 7.00 11.00 22.00 26.00 20236.54 3.03 0.00 -11.88 -81.518 2.480
 7.00 11.00 26.00 30.00 29774.21 3.72 0.00 17.27 -57.362 2.480
 7.00 11.00 30.00 34.00 13364.97 0.78 0.00 -94.83 -14.305 2.480
 7.00 13.00 33.00 39.00 18003.94 1.97 0.00 -96.25 -25.861 2.086
 7.00 13.00 39.00 45.00 28235.43 1.39 0.00 10.58 -21.346 2.086
 7.00 13.00 45.00 51.00 38631.43 0.44 0.00 68.16 -17.258 2.086
 7.00 13.00 51.00 34.00 26671.04 0.38 0.00 -68.95 61.921 2.086
 7.00 13.00 34.00 40.00 24403.37 0.40 0.00 55.02 -31.174 2.086
 7.00 13.00 40.00 46.00 22627.65 0.33 0.00 48.88 -15.564 2.086
 7.00 13.00 46.00 52.00 37100.78 0.74 0.00 3.29 -15.312 2.086
 7.00 13.00 52.00 35.00 25876.22 0.48 0.00 -94.51 54.303 2.086
 7.00 13.00 35.00 41.00 22257.69 0.38 0.00 66.48 -25.401 2.086
 7.00 13.00 41.00 47.00 27797.48 0.33 0.00 128.98 -17.448 2.086
 7.00 13.00 47.00 53.00 30034.36 2.48 0.00 -169.39 -11.522 2.094
 7.00 13.00 53.00 36.00 26220.91 0.74 0.00 -33.77 50.120 2.094
 7.00 13.00 36.00 42.00 23118.94 0.74 0.00 121.59 -23.766 2.094
 7.00 13.00 42.00 48.00 31704.90 0.53 0.00 -47.30 -18.284 2.094
 7.00 13.00 48.00 37.00 24760.28 0.19 0.00 -36.33 34.268 2.094
 7.00 13.00 37.00 43.00 22158.65 0.17 0.00 83.02 -20.516 2.094
 7.00 13.00 43.00 49.00 25106.21 1.65 0.00 -8.41 -13.283 2.094
 7.00 13.00 49.00 38.00 25181.69 0.85 0.00 10.10 31.674 2.094
 7.00 13.00 38.00 44.00 25693.24 0.29 0.00 -81.60 -21.503 2.094
 7.00 13.00 44.00 50.00 32026.83 0.19 0.00 52.79 -15.584 2.094
 7.00 15.00 47.00 55.00 42610.28 0.55 0.00 -129.08 -77.424 5.480
 7.00 15.00 55.00 63.00 15217.07 6.57 0.00 -41.67 -15.800 5.480
 7.00 15.00 63.00 48.00 32005.73 0.78 0.00 41.06 81.974 5.480
 7.00 15.00 48.00 56.00 37942.05 0.12 0.00 83.65 -63.891 5.480
 7.00 15.00 56.00 64.00 19665.65 0.15 0.00 51.87 -19.172 5.480
 7.00 15.00 64.00 49.00 30491.73 0.56 0.00 -95.84 72.813 5.480
 7.00 15.00 49.00 57.00 34592.59 0.81 0.00 18.91 -54.088 5.480
 7.00 15.00 57.00 65.00 21290.40 0.82 0.00 -24.30 -19.514 5.480
 7.00 15.00 65.00 50.00 27434.91 0.35 0.00 -13.65 61.184 5.480
 7.00 15.00 50.00 58.00 31703.47 0.19 0.00 52.08 -46.112 5.480
 7.00 15.00 58.00 66.00 22941.76 0.85 0.00 -120.82 -19.779 5.476
 7.00 15.00 66.00 51.00 28245.47 0.30 0.00 42.20 58.876 5.476
 7.00 15.00 51.00 59.00 30374.29 2.34 0.00 53.67 -41.136 5.476
 7.00 15.00 59.00 67.00 20908.00 5.75 0.00 86.15 -16.989 5.476
 7.00 15.00 67.00 52.00 26110.18 0.30 0.00 -101.11 50.987 5.476
 7.00 15.00 52.00 60.00 32507.56 1.53 0.00 3.80 -41.093 5.476
 7.00 15.00 60.00 68.00 15453.37 6.54 0.00 29.64 -11.849 5.476
 7.00 15.00 68.00 53.00 27448.98 0.07 0.00 -103.18 50.287 5.476
 7.00 15.00 53.00 61.00 32673.12 0.10 0.00 93.78 -38.612 5.476
 7.00 15.00 61.00 69.00 16085.81 0.07 0.00 -46.24 -11.651 5.476
 7.00 15.00 54.00 62.00 53455.81 1.67 0.00 -10.07 -54.104 5.009
 8.00 10.00 11.00 13.00 136895.42 3.36 0.00 -62.26 -572.335 0.049
 8.00 10.00 20.00 22.00 28317.83 0.59 0.00 -20.62 -50.489 2.353
 8.00 10.00 13.00 15.00 28381.63 1.14 0.00 12.48 -1306.211 3.795
 8.00 10.00 15.00 17.00 24929.21 0.43 0.00 -134.64 -382.440 3.795
 8.00 10.00 17.00 19.00 22427.40 0.76 0.00 -80.41 -156.391 3.795
 8.00 10.00 19.00 21.00 13124.36 0.82 0.00 81.79 -49.279 3.795
 8.00 10.00 21.00 12.00 119845.77 0.96 0.00 116.14 4881.269 1.084
 8.00 10.00 12.00 14.00 162513.86 0.96 0.00 64.17 -4674.245 1.084
 8.00 10.00 14.00 16.00 18764.45 0.96 0.00 -144.93 -134.926 1.084
 8.00 10.00 16.00 18.00 17067.04 0.95 0.00 -103.66 -49.088 1.084
 8.00 10.00 18.00 20.00 4333.05 7.11 0.00 100.45 -21.604 3.759
 8.00 12.00 20.00 24.00 -68102.74 8.48 0.00 56.61 894.309 3.960
 8.00 12.00 24.00 28.00 246107.36 5.70 0.00 -156.86 -1292.730 3.960
 8.00 12.00 28.00 32.00 19466.38 0.70 0.00 37.59 -51.126 3.960
 8.00 12.00 32.00 36.00 17086.57 4.04 0.00 -41.70 -25.643 3.960
 8.00 12.00 36.00 21.00 18173.01 0.27 0.00 88.73 323.436 3.960
 8.00 12.00 21.00 25.00 16855.94 0.07 0.00 -3.88 -170.935 3.960
 8.00 12.00 25.00 29.00 20639.67 0.46 0.00 -55.55 -89.703 3.960
 8.00 12.00 29.00 33.00 15892.03 1.73 0.00 55.37 -35.916 3.960
 8.00 12.00 33.00 37.00 21767.83 0.90 0.00 -44.78 -28.838 3.960
 8.00 12.00 22.00 26.00 126460.80 3.95 0.00 430.21 -1008.464 3.946
 8.00 12.00 26.00 30.00 -213229.91 5.14 0.00 -425.59 772.913 3.946
 8.00 12.00 30.00 34.00 14321.97 0.18 0.00 -93.82 -27.954 3.946
 8.00 12.00 34.00 38.00 21671.14 0.06 0.00 126.36 -25.379 3.946
 8.00 12.00 38.00 23.00 21143.17 0.13 0.00 -63.48 253.795 3.946
 8.00 12.00 23.00 27.00 24034.88 0.16 0.00 -7.95 -154.067 3.946
 8.00 12.00 27.00 31.00 23633.62 0.13 0.00 -7.54 -72.454 3.946
 8.00 12.00 31.00 35.00 8219.57 0.05 0.00 -35.65 -13.999 3.946
 8.00 14.00 34.00 40.00 24107.78 0.07 0.00 55.51 -52.502 3.162
 8.00 14.00 40.00 46.00 22590.13 0.08 0.00 47.76 -25.893 3.162
 8.00 14.00 46.00 52.00 39863.81 0.56 0.00 3.61 -27.000 3.162
 8.00 14.00 52.00 35.00 26163.48 0.15 0.00 -96.49 92.093 3.162
 8.00 14.00 35.00 41.00 22045.79 0.09 0.00 66.84 -42.697 3.162
 8.00 14.00 41.00 47.00 28070.13 0.08 0.00 131.07 -29.273 3.162
 8.00 14.00 47.00 53.00 36421.85 0.22 0.00 -168.70 -22.790 3.162
 8.00 14.00 53.00 36.00 27435.44 0.09 0.00 -35.13 87.290 3.162
 8.00 14.00 36.00 42.00 24750.89 0.14 0.00 121.32 -42.825 3.162
 8.00 14.00 42.00 48.00 28418.48 0.06 0.00 -46.59 -27.044 3.162
 8.00 14.00 48.00 54.00 31643.55 9.88 0.00 -5.39 -18.301 3.157
 8.00 14.00 54.00 37.00 26222.53 2.53 0.00 -32.81 75.566 3.157
 8.00 14.00 37.00 43.00 22166.20 0.18 0.00 83.49 -34.354 3.157
 8.00 14.00 43.00 49.00 28967.71 0.02 0.00 -8.71 -25.185 3.157
 8.00 14.00 49.00 38.00 26868.55 0.13 0.00 11.88 56.061 3.157
 8.00 14.00 38.00 44.00 25930.23 0.18 0.00 -83.47 -36.195 3.157
 8.00 14.00 44.00 50.00 32984.93 0.09 0.00 53.95 -26.310 3.157
 8.00 14.00 50.00 39.00 28398.63 0.03 0.00 -106.32 53.853 3.157
 8.00 14.00 39.00 45.00 23216.16 0.20 0.00 10.65 -29.293 3.157
 8.00 14.00 45.00 51.00 39474.91 0.16 0.00 71.72 -28.958 3.157
 8.00 16.00 48.00 56.00 42766.71 0.10 0.00 83.83 -81.368 5.738
 8.00 16.00 56.00 64.00 17356.30 1.52 0.00 51.92 -18.870 5.738
 8.00 16.00 64.00 49.00 32339.51 0.08 0.00 -97.46 86.729 5.738
 8.00 16.00 49.00 57.00 36711.17 0.26 0.00 19.51 -64.729 5.738
 8.00 16.00 57.00 65.00 22872.76 0.90 0.00 -22.31 -23.349 5.738
 8.00 16.00 65.00 50.00 30397.60 0.27 0.00 -16.13 76.006 5.738
 8.00 16.00 50.00 58.00 35223.20 0.04 0.00 52.98 -57.667 5.738
 8.00 16.00 58.00 66.00 20808.43 0.17 0.00 -122.27 -19.971 5.738
 8.00 16.00 66.00 51.00 28584.02 0.21 0.00 45.10 66.748 5.738
 8.00 16.00 51.00 59.00 33156.37 0.25 0.00 53.47 -50.496 5.738
 8.00 16.00 59.00 67.00 21243.20 3.60 0.00 88.28 -19.166 5.730
 8.00 16.00 67.00 52.00 29020.57 0.24 0.00 -103.88 63.302 5.730
 8.00 16.00 52.00 60.00 36007.59 1.21 0.00 3.23 -51.030 5.730
 8.00 16.00 60.00 68.00 14885.79 4.97 0.00 29.43 -12.658 5.730
 8.00 16.00 68.00 53.00 29599.01 0.13 0.00 -101.81 60.484 5.730
 8.00 16.00 53.00 61.00 34661.17 0.15 0.00 93.67 -45.851 5.730
 8.00 16.00 61.00 69.00 18263.03 0.11 0.00 -47.77 -14.654 5.730
 8.00 16.00 69.00 54.00 26145.90 0.04 0.00 -15.64 50.125 5.730
 8.00 16.00 54.00 62.00 33539.22 0.64 0.00 -18.96 -41.477 5.730
 8.00 16.00 62.00 70.00 11768.10 3.24 0.00 137.60 -8.920 5.730
 8.00 16.00 55.00 63.00 345619.25 0.91 0.00 -30.94 -38.563 0.552
 9.00 11.00 12.00 14.00 149027.66 18.12 0.00 104.92 -520.968 0.041
 9.00 11.00 21.00 23.00 -2768.54 5.99 0.00 -26.53 6.729 3.207
 9.00 11.00 14.00 16.00 40049.88 0.23 0.00 -79.72 -1538.885 3.169
 9.00 11.00 16.00 18.00 23667.57 0.22 0.00 -211.27 -303.136 3.169
 9.00 11.00 18.00 20.00 -14962.14 0.65 0.00 87.69 87.107 3.169
 9.00 11.00 20.00 22.00 68130.61 0.27 0.00 -16.79 -213.579 3.169
 9.00 11.00 22.00 13.00 67804.77 0.22 0.00 -15.22 8070.535 3.169
 9.00 11.00 13.00 15.00 86617.11 0.16 0.00 124.26 -4910.965 2.137
 9.00 11.00 15.00 17.00 26922.99 0.09 0.00 -126.05 -381.616 2.137
 9.00 11.00 17.00 19.00 30649.71 0.14 0.00 -80.70 -173.776 2.137
 9.00 11.00 19.00 21.00 16808.88 0.16 0.00 81.29 -47.651 2.137
 9.00 13.00 21.00 25.00 17310.28 0.29 0.00 -5.81 -147.159 2.564
 9.00 13.00 25.00 29.00 22415.09 0.19 0.00 -52.74 -76.223 2.564
 9.00 13.00 29.00 33.00 20380.99 0.12 0.00 52.17 -34.653 2.564
 9.00 13.00 33.00 37.00 21545.46 0.17 0.00 -43.33 -20.933 2.564
 9.00 13.00 37.00 22.00 20893.26 0.06 0.00 50.06 240.729 2.564
 9.00 13.00 22.00 26.00 15304.57 2.62 0.00 -14.90 -100.476 2.564
 9.00 13.00 26.00 30.00 35147.02 2.39 0.00 20.73 -98.890 2.564
 9.00 13.00 30.00 34.00 15479.51 0.11 0.00 -95.32 -22.648 2.564
 9.00 13.00 34.00 38.00 23563.58 0.20 0.00 127.12 -20.210 2.564
 9.00 13.00 23.00 27.00 24335.28 0.04 0.00 -9.43 -125.809 2.558
 9.00 13.00 27.00 31.00 25579.31 0.14 0.00 -7.06 -60.110 2.558
 9.00 13.00 31.00 35.00 7181.34 0.31 0.00 -36.72 -9.087 2.558
 9.00 13.00 35.00 39.00 22331.68 0.10 0.00 -19.07 -16.954 2.558
 9.00 13.00 39.00 24.00 109682.81 0.18 0.00 39.74 853.538 2.558
 9.00 13.00 24.00 28.00 188212.50 0.20 0.00 -21.11 -782.147 2.558
 9.00 13.00 28.00 32.00 22896.43 0.04 0.00 34.80 -45.506 2.558
 9.00 13.00 32.00 36.00 7429.30 0.53 0.00 -39.05 -8.203 2.558
 9.00 15.00 35.00 41.00 21698.75 0.05 0.00 66.75 -105.852 7.084
 9.00 15.00 41.00 47.00 28024.34 0.07 0.00 131.70 -71.953 7.084
 9.00 15.00 47.00 53.00 36363.78 0.00 0.00 -168.26 -55.170 7.084
 9.00 15.00 53.00 36.00 27143.69 0.04 0.00 -36.25 214.018 7.084
 9.00 15.00 36.00 42.00 23999.93 0.16 0.00 121.88 -104.119 7.084
 9.00 15.00 42.00 48.00 28852.70 0.15 0.00 -44.16 -67.400 7.084
 9.00 15.00 48.00 54.00 35816.03 0.12 0.00 -11.76 -50.200 7.084
 9.00 15.00 54.00 37.00 26767.97 0.06 0.00 -27.18 190.774 7.084
 9.00 15.00 37.00 43.00 21816.74 0.06 0.00 83.48 -84.557 7.084
 9.00 15.00 43.00 49.00 30072.76 0.22 0.00 -9.24 -64.106 7.084
 9.00 15.00 49.00 55.00 41890.40 0.07 0.00 -36.77 -49.453 6.445
 9.00 15.00 55.00 38.00 30229.32 0.14 0.00 49.61 177.817 6.445
 9.00 15.00 38.00 44.00 25511.42 0.18 0.00 -86.64 -80.707 6.445
 9.00 15.00 44.00 50.00 33196.07 0.18 0.00 55.46 -58.913 6.445
 9.00 15.00 50.00 39.00 28199.01 0.18 0.00 -105.84 120.101 6.445
 9.00 15.00 39.00 45.00 22841.49 0.20 0.00 10.23 -65.082 6.445
 9.00 15.00 45.00 51.00 39633.21 0.17 0.00 74.78 -64.529 6.445
 9.00 15.00 51.00 40.00 29430.04 0.18 0.00 -17.26 113.919 6.445
 9.00 15.00 40.00 46.00 22239.84 0.17 0.00 46.52 -57.280 6.445
 9.00 15.00 46.00 52.00 41456.63 0.17 0.00 4.69 -62.077 6.445
 9.00 17.00 49.00 57.00 40370.36 0.55 0.00 20.41 -68.564 5.122
 9.00 17.00 57.00 65.00 21543.17 0.66 0.00 -22.54 -20.908 5.122
 9.00 17.00 65.00 50.00 30591.56 0.12 0.00 -17.46 73.235 5.122
 9.00 17.00 50.00 58.00 36678.01 0.10 0.00 53.81 -57.729 5.122
 9.00 17.00 58.00 66.00 21624.32 0.13 0.00 -123.73 -19.705 5.122
 9.00 17.00 66.00 51.00 29622.76 0.03 0.00 48.85 66.119 5.122
 9.00 17.00 51.00 59.00 34179.64 0.06 0.00 51.81 -49.952 5.122
 9.00 17.00 59.00 67.00 22219.34 0.05 0.00 86.83 -19.036 5.122
 9.00 17.00 67.00 52.00 30585.67 0.39 0.00 -103.87 63.756 5.122
 9.00 17.00 52.00 60.00 21562.37 5.31 0.00 -1.11 -29.314 5.122
 9.00 17.00 60.00 68.00 41576.07 4.73 0.00 28.59 -33.510 5.119
 9.00 17.00 68.00 53.00 30356.14 0.30 0.00 -100.87 59.154 5.119
 9.00 17.00 53.00 61.00 35765.87 0.00 0.00 92.55 -45.282 5.119
 9.00 17.00 61.00 69.00 18869.84 0.36 0.00 -48.80 -14.334 5.119
 9.00 17.00 69.00 54.00 28119.67 0.20 0.00 -14.99 51.334 5.119
 9.00 17.00 54.00 62.00 32439.35 0.13 0.00 -18.79 -38.335 5.119
 9.00 17.00 62.00 70.00 17869.44 0.45 0.00 139.13 -12.809 5.119
 9.00 17.00 70.00 55.00 21317.20 0.14 0.00 -109.62 36.510 5.119
 9.00 17.00 55.00 63.00 11705.73 13.67 0.00 -32.03 -12.932 5.119
 9.00 17.00 63.00 71.00 37969.14 6.96 0.00 -10.65 -25.710 5.119
 9.00 17.00 56.00 64.00 17819.48 1.75 0.00 55.25 -18.437 5.120
 10.00 12.00 13.00 15.00 30682.82 2.70 0.00 58.60 -138.390 0.053
 10.00 12.00 22.00 24.00 -150425.23 0.74 0.00 -49.54 47.640 0.418
 10.00 12.00 15.00 17.00 32468.71 0.66 0.00 65.65 -1462.558 3.715
 10.00 12.00 17.00 19.00 34194.49 0.69 0.00 -324.44 -513.432 3.715
 10.00 12.00 19.00 21.00 21162.24 0.66 0.00 80.69 -144.433 3.715
 10.00 12.00 21.00 23.00 11980.53 0.69 0.00 -28.03 -44.029 3.715
 10.00 12.00 23.00 14.00 34927.73 0.66 0.00 180.02 4873.664 3.715
 10.00 12.00 14.00 16.00 39168.23 0.65 0.00 -53.79 -3859.492 3.715
 10.00 12.00 16.00 18.00 28591.94 0.67 0.00 -166.66 -704.336 3.715
 10.00 12.00 18.00 20.00 17647.36 0.53 0.00 92.09 -173.891 3.715
 10.00 12.00 20.00 22.00 23613.56 1.01 0.00 -22.72 -116.340 3.715
 10.00 14.00 22.00 26.00 56268.03 6.52 0.00 381.47 -546.058 2.927
 10.00 14.00 26.00 30.00 -74582.80 12.40 0.00 -376.66 289.518 2.927
 10.00 14.00 30.00 34.00 15304.93 0.04 0.00 -95.23 -29.706 2.927
 10.00 14.00 34.00 38.00 24950.05 0.08 0.00 129.25 -27.672 2.927
 10.00 14.00 38.00 23.00 19078.85 0.12 0.00 -65.28 250.939 2.927
 10.00 14.00 23.00 27.00 18720.73 0.15 0.00 -10.48 -140.299 2.927
 10.00 14.00 27.00 31.00 25012.73 0.06 0.00 -4.88 -80.337 2.927
 10.00 14.00 31.00 35.00 7369.26 0.43 0.00 -38.76 -12.308 2.927
 10.00 14.00 35.00 39.00 24567.60 0.16 0.00 -18.86 -24.053 2.927
