 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 5.00 11.00 41.00 47.00 18333.22 0.10 0.00 48.91 -14.170 3.060
 5.00 11.00 47.00 36.00 16000.77 0.13 0.00 -178.15 29.403 3.060
 5.00 11.00 36.00 42.00 15623.43 0.67 0.00 147.95 -19.102 3.060
 5.00 11.00 42.00 48.00 18152.50 0.08 0.00 -48.19 -12.904 3.060
 5.00 13.00 45.00 53.00 28800.39 0.35 0.00 24.87 -20.491 2.146
 5.00 13.00 53.00 61.00 29270.50 0.63 0.00 74.94 -11.900 2.146
 5.00 13.00 61.00 46.00 30282.31 0.08 0.00 1.25 30.370 2.146
 5.00 13.00 46.00 54.00 31939.85 0.20 0.00 -85.38 -21.060 2.146
 5.00 13.00 54.00 62.00 14235.11 14.77 0.00 4.12 -5.434 2.146
 5.00 13.00 62.00 47.00 23856.09 3.31 0.00 98.40 22.307 2.146
 5.00 13.00 47.00 55.00 32878.56 0.04 0.00 -37.11 -20.130 2.146
 5.00 13.00 55.00 63.00 -4969.90 74.47 0.00 -4.65 1.784 2.146
 5.00 13.00 63.00 48.00 17152.83 8.71 0.00 -36.64 14.979 2.146
 5.00 13.00 48.00 56.00 32095.84 0.03 0.00 69.52 -18.280 2.146
 5.00 13.00 56.00 64.00 13210.13 9.46 0.00 43.02 -4.451 2.140
 5.00 13.00 64.00 49.00 25053.50 2.21 0.00 -87.81 20.410 2.140
 5.00 13.00 49.00 57.00 31178.88 0.05 0.00 -18.13 -16.503 2.140
 5.00 13.00 57.00 65.00 11611.59 12.58 0.00 18.75 -3.688 2.140
 5.00 13.00 65.00 50.00 22364.84 2.62 0.00 38.38 17.069 2.140
 5.00 13.00 50.00 58.00 29292.72 0.09 0.00 30.87 -14.472 2.140
 5.00 13.00 58.00 66.00 17730.16 0.39 0.00 -130.68 -5.313 2.140
 5.00 13.00 66.00 51.00 23497.45 0.22 0.00 -6.39 16.824 2.140
 5.00 13.00 51.00 59.00 26775.34 0.14 0.00 118.83 -12.367 2.140
 5.00 13.00 59.00 67.00 18456.58 0.06 0.00 81.68 -5.225 2.140
 5.00 13.00 52.00 60.00 -102433.47 35.60 0.00 159.76 44.118 2.131
 6.00 8.00 9.00 11.00 28446.68 3.23 0.00 192.67 -194.466 0.081
 6.00 8.00 18.00 20.00 16048.38 0.28 0.00 74.95 -50.508 4.153
 6.00 8.00 11.00 13.00 57239.28 0.08 0.00 112.23 -1789.906 2.579
 6.00 8.00 13.00 15.00 18745.51 0.09 0.00 -360.02 -195.394 2.579
 6.00 8.00 15.00 17.00 17510.57 0.07 0.00 19.09 -82.965 2.579
 6.00 8.00 17.00 19.00 19489.31 0.06 0.00 -102.60 -49.721 2.579
 6.00 8.00 19.00 10.00 54316.57 0.06 0.00 232.83 5261.450 2.579
 6.00 8.00 10.00 12.00 63055.51 0.07 0.00 6.33 -4313.275 2.579
 6.00 8.00 12.00 14.00 44229.54 0.07 0.00 -79.32 -756.374 2.579
 6.00 8.00 14.00 16.00 16550.51 0.04 0.00 27.77 -113.213 2.579
 6.00 8.00 16.00 18.00 19656.15 0.07 0.00 -95.19 -67.228 2.579
 6.00 10.00 18.00 22.00 14212.30 0.03 0.00 100.81 -261.539 5.550
 6.00 10.00 22.00 26.00 16597.82 0.57 0.00 -129.38 -122.175 5.550
 6.00 10.00 26.00 30.00 15635.26 1.43 0.00 61.79 -57.545 5.550
 6.00 10.00 30.00 34.00 10199.80 0.14 0.00 -52.02 -21.451 5.550
 6.00 10.00 34.00 19.00 15109.74 0.06 0.00 -71.26 376.849 5.550
 6.00 10.00 19.00 23.00 14916.03 0.03 0.00 125.07 -211.973 5.550
 6.00 10.00 23.00 27.00 17193.88 0.00 0.00 11.43 -104.719 5.550
 6.00 10.00 27.00 31.00 18798.71 0.04 0.00 -69.62 -59.536 5.550
 6.00 10.00 31.00 35.00 3521.13 0.34 0.00 108.12 -6.537 5.550
 6.00 10.00 20.00 24.00 16038.94 7.50 0.00 -55.04 -187.738 5.792
 6.00 10.00 24.00 28.00 12506.56 37.51 0.00 -8.89 -66.541 5.792
 6.00 10.00 28.00 32.00 16133.12 2.80 0.00 66.35 -46.220 5.792
 6.00 10.00 32.00 36.00 6298.13 5.15 0.00 -152.49 -10.826 5.792
 6.00 10.00 36.00 21.00 13857.28 6.69 0.00 134.02 244.153 5.792
 6.00 10.00 21.00 25.00 13807.06 8.56 0.00 -18.00 -129.909 5.792
 6.00 10.00 25.00 29.00 14803.02 5.61 0.00 -36.82 -66.612 5.792
 6.00 10.00 29.00 33.00 14487.39 3.02 0.00 56.23 -36.218 5.792
 6.00 12.00 32.00 38.00 10051.63 0.10 0.00 -61.30 -47.892 6.919
 6.00 12.00 38.00 44.00 18868.45 0.14 0.00 -18.64 -47.316 6.919
 6.00 12.00 44.00 50.00 24904.78 0.19 0.00 90.83 -36.904 6.919
 6.00 12.00 50.00 33.00 17314.46 0.10 0.00 -29.25 133.336 6.919
 6.00 12.00 33.00 39.00 14138.04 0.09 0.00 -91.56 -59.906 6.919
 6.00 12.00 39.00 45.00 17075.50 0.11 0.00 19.02 -38.959 6.919
 6.00 12.00 45.00 51.00 29952.72 0.09 0.00 -3.36 -41.003 6.919
 6.00 12.00 51.00 34.00 19617.02 0.13 0.00 9.30 136.550 6.919
 6.00 12.00 34.00 40.00 17267.53 0.10 0.00 19.35 -65.365 6.919
 6.00 12.00 40.00 46.00 16730.54 0.13 0.00 77.80 -34.833 6.919
 6.00 12.00 46.00 52.00 30152.15 0.99 0.00 -43.50 -38.312 6.937
 6.00 12.00 52.00 35.00 19262.06 0.32 0.00 49.13 121.952 6.937
 6.00 12.00 35.00 41.00 15739.39 0.16 0.00 -38.46 -53.593 6.937
 6.00 12.00 41.00 47.00 20835.65 0.21 0.00 50.24 -39.799 6.937
 6.00 12.00 47.00 36.00 18145.89 0.13 0.00 -179.05 83.182 6.937
 6.00 12.00 36.00 42.00 17184.21 0.17 0.00 151.97 -52.699 6.937
 6.00 12.00 42.00 48.00 21835.71 0.15 0.00 -49.83 -38.265 6.937
 6.00 12.00 48.00 37.00 18199.81 0.15 0.00 -5.55 75.825 6.937
 6.00 12.00 37.00 43.00 15901.74 0.13 0.00 25.47 -44.081 6.937
 6.00 12.00 43.00 49.00 23013.17 0.20 0.00 3.87 -37.090 6.937
 6.00 14.00 46.00 54.00 30113.90 3.88 0.00 -83.61 -39.592 3.965
 6.00 14.00 54.00 62.00 29822.87 5.27 0.00 1.09 -22.405 3.965
 6.00 14.00 62.00 47.00 28400.94 0.57 0.00 99.89 52.633 3.965
 6.00 14.00 47.00 55.00 35270.72 0.04 0.00 -36.19 -42.974 3.965
 6.00 14.00 55.00 63.00 1886.47 86.65 0.00 -8.33 -1.331 3.965
 6.00 14.00 63.00 48.00 21557.55 3.27 0.00 -32.65 37.248 3.965
 6.00 14.00 48.00 56.00 34512.12 0.31 0.00 69.28 -39.045 3.965
 6.00 14.00 56.00 64.00 18723.88 3.38 0.00 42.39 -12.418 3.965
 6.00 14.00 64.00 49.00 28892.19 1.22 0.00 -87.62 46.622 3.965
 6.00 14.00 49.00 57.00 33640.67 0.41 0.00 -17.42 -35.403 3.965
 6.00 14.00 57.00 65.00 -24420.70 32.27 0.00 24.24 15.172 3.946
 6.00 14.00 65.00 50.00 8434.78 40.30 0.00 29.76 12.670 3.946
 6.00 14.00 50.00 58.00 31048.85 0.89 0.00 30.13 -30.302 3.946
 6.00 14.00 58.00 66.00 19043.17 1.27 0.00 -129.56 -11.151 3.946
 6.00 14.00 66.00 51.00 25408.09 0.71 0.00 -5.51 35.754 3.946
 6.00 14.00 51.00 59.00 29157.06 0.70 0.00 116.24 -26.560 3.946
 6.00 14.00 59.00 67.00 19539.39 1.46 0.00 85.88 -10.796 3.946
 6.00 14.00 67.00 52.00 25393.51 0.91 0.00 -138.75 33.525 3.946
 6.00 14.00 52.00 60.00 25802.44 0.70 0.00 58.94 -21.974 3.946
 6.00 14.00 60.00 68.00 24746.10 1.42 0.00 3.54 -12.916 3.946
 6.00 14.00 53.00 61.00 24158.02 2.07 0.00 78.51 -19.480 3.991
 7.00 9.00 10.00 12.00 53699.46 3.45 0.00 28.92 -388.082 0.085
 7.00 9.00 19.00 21.00 20513.04 0.17 0.00 133.59 -50.130 3.225
 7.00 9.00 12.00 14.00 70697.58 0.22 0.00 280.51 -2525.490 2.946
 7.00 9.00 14.00 16.00 21437.69 0.18 0.00 -405.72 -255.269 2.946
 7.00 9.00 16.00 18.00 25525.50 0.21 0.00 -96.80 -138.157 2.946
 7.00 9.00 18.00 20.00 17397.68 0.22 0.00 73.58 -50.704 2.946
 7.00 9.00 20.00 11.00 68216.11 0.21 0.00 113.15 7548.576 2.946
 7.00 9.00 11.00 13.00 85620.73 0.03 0.00 -10.28 -3113.786 1.371
 7.00 9.00 13.00 15.00 26241.74 0.06 0.00 -175.33 -238.585 1.371
 7.00 9.00 15.00 17.00 22609.30 0.00 0.00 17.87 -82.224 1.371
 7.00 9.00 17.00 19.00 27274.13 0.09 0.00 -103.49 -49.594 1.371
 7.00 11.00 19.00 23.00 19943.08 2.11 0.00 125.16 -265.893 4.021
 7.00 11.00 23.00 27.00 27027.29 2.16 0.00 10.43 -144.138 4.021
 7.00 11.00 27.00 31.00 24853.56 2.12 0.00 -67.37 -66.272 4.021
 7.00 11.00 31.00 35.00 4911.21 2.31 0.00 109.47 -7.483 4.021
 7.00 11.00 35.00 20.00 23928.45 2.09 0.00 -13.64 432.383 4.021
 7.00 11.00 20.00 24.00 29721.37 2.16 0.00 -47.61 -306.013 4.021
 7.00 11.00 24.00 28.00 15730.87 1.97 0.00 -27.76 -69.414 4.021
 7.00 11.00 28.00 32.00 21562.57 2.11 0.00 71.52 -49.476 4.021
 7.00 11.00 32.00 36.00 8161.82 2.49 0.00 -151.06 -10.978 4.021
 7.00 11.00 21.00 25.00 20414.81 7.17 0.00 -14.88 -163.981 3.974
 7.00 11.00 25.00 29.00 20615.66 6.95 0.00 -37.44 -75.270 3.974
 7.00 11.00 29.00 33.00 19692.95 7.27 0.00 58.58 -38.716 3.974
 7.00 11.00 33.00 37.00 15868.05 7.31 0.00 -37.54 -18.718 3.974
 7.00 11.00 37.00 22.00 21851.64 7.10 0.00 90.40 264.205 3.974
 7.00 11.00 22.00 26.00 24735.17 7.10 0.00 -129.39 -159.708 3.974
 7.00 11.00 26.00 30.00 20452.46 6.99 0.00 59.30 -63.157 3.974
 7.00 11.00 30.00 34.00 14092.81 7.25 0.00 -48.48 -24.177 3.974
 7.00 13.00 33.00 39.00 16528.65 1.33 0.00 -90.30 -29.171 2.563
 7.00 13.00 39.00 45.00 22142.07 1.98 0.00 16.29 -20.567 2.563
 7.00 13.00 45.00 51.00 37037.49 1.56 0.00 -2.10 -20.329 2.563
 7.00 13.00 51.00 34.00 23997.45 1.59 0.00 9.38 68.454 2.563
 7.00 13.00 34.00 40.00 20959.79 1.56 0.00 20.96 -32.897 2.563
 7.00 13.00 40.00 46.00 20730.81 1.59 0.00 76.83 -17.520 2.563
 7.00 13.00 46.00 52.00 38731.31 1.43 0.00 -43.25 -19.640 2.563
 7.00 13.00 52.00 35.00 23960.82 1.58 0.00 51.61 61.781 2.563
 7.00 13.00 35.00 41.00 19181.15 1.58 0.00 -40.63 -26.896 2.563
 7.00 13.00 41.00 47.00 25878.91 1.59 0.00 50.71 -19.958 2.563
 7.00 13.00 47.00 53.00 33952.52 10.22 0.00 -98.73 -15.967 2.567
 7.00 13.00 53.00 36.00 24621.52 3.20 0.00 -81.59 57.695 2.567
 7.00 13.00 36.00 42.00 20923.64 0.97 0.00 155.46 -26.369 2.567
 7.00 13.00 42.00 48.00 27029.67 1.93 0.00 -51.91 -19.109 2.567
 7.00 13.00 48.00 37.00 22292.70 0.78 0.00 -8.18 37.823 2.567
 7.00 13.00 37.00 43.00 19413.15 0.78 0.00 27.03 -22.035 2.567
 7.00 13.00 43.00 49.00 28233.62 0.99 0.00 4.53 -18.312 2.567
 7.00 13.00 49.00 38.00 24790.87 0.90 0.00 -33.84 38.227 2.567
 7.00 13.00 38.00 44.00 22820.96 0.77 0.00 -18.49 -23.414 2.567
 7.00 13.00 44.00 50.00 30934.71 1.28 0.00 88.01 -18.453 2.567
 7.00 15.00 47.00 55.00 39747.52 0.53 0.00 -35.49 -88.264 6.697
 7.00 15.00 55.00 63.00 17354.96 5.48 0.00 -12.37 -22.022 6.697
 7.00 15.00 63.00 48.00 30994.61 1.36 0.00 -29.37 97.016 6.697
 7.00 15.00 48.00 56.00 37167.07 0.58 0.00 68.39 -76.487 6.697
 7.00 15.00 56.00 64.00 20856.78 0.76 0.00 42.29 -24.849 6.697
 7.00 15.00 64.00 49.00 31299.70 0.63 0.00 -87.23 91.343 6.697
 7.00 15.00 49.00 57.00 35710.65 0.59 0.00 -16.66 -68.237 6.697
 7.00 15.00 57.00 65.00 21000.40 1.01 0.00 14.91 -23.524 6.697
 7.00 15.00 65.00 50.00 27938.92 0.73 0.00 37.79 76.147 6.697
 7.00 15.00 50.00 58.00 32278.21 0.65 0.00 28.77 -57.375 6.697
 7.00 15.00 58.00 66.00 21740.09 0.41 0.00 -129.51 -23.062 6.738
 7.00 15.00 66.00 51.00 27780.37 0.48 0.00 -4.18 71.250 6.738
 7.00 15.00 51.00 59.00 31478.32 0.55 0.00 113.04 -52.455 6.738
 7.00 15.00 59.00 67.00 20567.70 0.49 0.00 88.66 -20.564 6.738
 7.00 15.00 67.00 52.00 27197.70 0.56 0.00 -137.59 65.349 6.738
 7.00 15.00 52.00 60.00 30441.50 1.68 0.00 60.16 -47.348 6.738
 7.00 15.00 60.00 68.00 21751.20 2.67 0.00 1.34 -20.521 6.738
 7.00 15.00 68.00 53.00 28228.20 0.56 0.00 -97.50 63.632 6.738
 7.00 15.00 53.00 61.00 33251.70 0.51 0.00 77.03 -48.351 6.738
 7.00 15.00 61.00 69.00 17214.63 0.64 0.00 -61.31 -15.342 6.738
 7.00 15.00 54.00 62.00 149833.08 0.24 0.00 14.50 -40.890 1.351
 8.00 10.00 11.00 13.00 98747.27 3.05 0.00 34.84 -456.081 0.054
 8.00 10.00 20.00 22.00 18909.78 0.18 0.00 28.28 -49.481 3.453
 8.00 10.00 13.00 15.00 38564.13 0.31 0.00 -155.95 -1554.759 3.325
 8.00 10.00 15.00 17.00 24422.76 0.27 0.00 -90.69 -328.211 3.325
 8.00 10.00 17.00 19.00 23484.70 0.10 0.00 -102.00 -143.457 3.325
 8.00 10.00 19.00 21.00 15865.91 0.11 0.00 133.01 -52.186 3.325
 8.00 10.00 21.00 12.00 133747.66 0.13 0.00 79.23 5088.017 1.013
 8.00 10.00 12.00 14.00 180610.03 0.13 0.00 96.97 -4851.939 1.013
 8.00 10.00 14.00 16.00 24204.58 0.11 0.00 -119.10 -162.559 1.013
 8.00 10.00 16.00 18.00 18497.77 0.15 0.00 -98.62 -49.693 1.013
 8.00 10.00 18.00 20.00 11109.95 0.93 0.00 75.95 -47.764 3.242
 8.00 12.00 20.00 24.00 19516.14 0.03 0.00 -49.18 -389.291 6.016
 8.00 12.00 24.00 28.00 20922.83 0.14 0.00 -28.30 -166.940 6.016
 8.00 12.00 28.00 32.00 20961.11 0.07 0.00 73.66 -83.623 6.016
 8.00 12.00 32.00 36.00 8651.26 0.09 0.00 -150.04 -19.722 6.016
 8.00 12.00 36.00 21.00 17459.83 0.06 0.00 125.61 472.019 6.016
 8.00 12.00 21.00 25.00 16950.06 0.07 0.00 -13.81 -261.100 6.016
 8.00 12.00 25.00 29.00 18937.41 0.04 0.00 -38.82 -125.020 6.016
 8.00 12.00 29.00 33.00 19009.94 0.07 0.00 59.51 -65.259 6.016
 8.00 12.00 33.00 37.00 15820.31 0.06 0.00 -38.38 -31.837 6.016
 8.00 12.00 22.00 26.00 34987.24 1.26 0.00 26.27 -423.348 5.987
 8.00 12.00 26.00 30.00 -13216.93 7.62 0.00 -96.97 72.694 5.987
 8.00 12.00 30.00 34.00 13697.75 0.05 0.00 -49.38 -40.567 5.987
 8.00 12.00 34.00 38.00 17930.12 0.03 0.00 26.44 -31.861 5.987
 8.00 12.00 38.00 23.00 19572.58 0.09 0.00 27.62 356.486 5.987
 8.00 12.00 23.00 27.00 21728.38 0.14 0.00 8.99 -211.338 5.987
 8.00 12.00 27.00 31.00 24054.69 0.00 0.00 -64.86 -111.896 5.987
 8.00 12.00 31.00 35.00 5826.79 0.09 0.00 110.35 -15.058 5.987
 8.00 14.00 34.00 40.00 20299.34 0.06 0.00 22.00 -51.179 3.661
 8.00 14.00 40.00 46.00 20591.22 0.06 0.00 75.89 -27.324 3.661
 8.00 14.00 46.00 52.00 39027.90 0.14 0.00 -42.82 -30.602 3.661
 8.00 14.00 52.00 35.00 23547.88 0.06 0.00 52.76 95.957 3.661
 8.00 14.00 35.00 41.00 18743.60 0.08 0.00 -42.10 -42.026 3.661
 8.00 14.00 41.00 47.00 25430.58 0.11 0.00 51.48 -30.703 3.661
 8.00 14.00 47.00 53.00 35018.70 0.04 0.00 -99.30 -25.367 3.661
 8.00 14.00 53.00 36.00 24481.25 0.08 0.00 -80.69 90.174 3.661
 8.00 14.00 36.00 42.00 20345.13 0.09 0.00 157.55 -40.753 3.661
 8.00 14.00 42.00 48.00 27268.54 0.16 0.00 -53.75 -30.042 3.661
8.00 14.00 48.00 54.00 26848.78 7.19 0.00 -29.65 -16.988 3.454
 8.00 14.00 54.00 37.00 23090.10 1.69 0.00 8.70 72.795 3.454
 8.00 14.00 37.00 43.00 19223.35 0.30 0.00 34.32 -32.594 3.454
 8.00 14.00 43.00 49.00 28255.39 0.28 0.00 5.95 -26.875 3.454
 8.00 14.00 49.00 38.00 24679.98 0.28 0.00 -35.50 56.336 3.454
 8.00 14.00 38.00 44.00 22728.20 0.28 0.00 -12.92 -34.708 3.454
 8.00 14.00 44.00 50.00 30780.68 0.32 0.00 81.86 -26.860 3.454
 8.00 14.00 50.00 39.00 25823.20 0.31 0.00 -116.69 53.573 3.454
 8.00 14.00 39.00 45.00 20702.72 0.28 0.00 12.47 -28.578 3.454
 8.00 14.00 45.00 51.00 37262.89 0.34 0.00 1.40 -29.905 3.454
 8.00 16.00 48.00 56.00 40645.34 0.13 0.00 64.73 -91.001 6.752
 8.00 16.00 56.00 64.00 21406.74 0.52 0.00 41.60 -27.387 6.752
 8.00 16.00 64.00 49.00 33785.35 0.00 0.00 -87.22 106.623 6.752
 8.00 16.00 49.00 57.00 38553.95 0.07 0.00 -12.40 -79.995 6.752
 8.00 16.00 57.00 65.00 22634.51 0.63 0.00 8.38 -27.190 6.752
 8.00 16.00 65.00 50.00 30684.49 0.10 0.00 37.87 90.286 6.752
 8.00 16.00 50.00 58.00 35615.20 0.09 0.00 25.36 -68.616 6.752
 8.00 16.00 58.00 66.00 22338.04 0.04 0.00 -128.29 -25.228 6.752
 8.00 16.00 66.00 51.00 29565.34 0.03 0.00 -0.13 81.244 6.752
 8.00 16.00 51.00 59.00 33963.86 0.04 0.00 104.53 -60.869 6.752
 8.00 16.00 59.00 67.00 23434.01 0.27 0.00 94.92 -24.904 6.750
 8.00 16.00 67.00 52.00 30150.61 0.10 0.00 -135.82 77.470 6.750
 8.00 16.00 52.00 60.00 32405.81 1.17 0.00 51.41 -54.098 6.750
 8.00 16.00 60.00 68.00 25032.67 2.66 0.00 8.42 -25.074 6.750
 8.00 16.00 68.00 53.00 30823.51 0.04 0.00 -102.61 74.195 6.750
 8.00 16.00 53.00 61.00 35851.98 0.09 0.00 81.64 -55.865 6.750
 8.00 16.00 61.00 69.00 19464.16 0.31 0.00 -60.91 -18.397 6.750
 8.00 16.00 69.00 54.00 27273.04 0.10 0.00 -19.72 61.590 6.750
 8.00 16.00 54.00 62.00 47651.26 3.91 0.00 5.40 -69.416 6.750
 8.00 16.00 62.00 70.00 -8375.16 35.76 0.00 167.24 7.478 6.750
 8.00 16.00 55.00 63.00 355291.72 4.96 0.00 -12.79 -39.730 0.553
 9.00 11.00 12.00 14.00 170243.14 1.72 0.00 -838.90 -761.447 0.053
 9.00 11.00 21.00 23.00 10588.53 0.76 0.00 -4.91 -43.657 5.440
 9.00 11.00 14.00 16.00 49277.27 0.48 0.00 976.31 -1308.893 2.190
 9.00 11.00 16.00 18.00 27281.42 0.45 0.00 -214.49 -241.548 2.190
 9.00 11.00 18.00 20.00 9424.15 0.43 0.00 72.89 -37.928 2.190
 9.00 11.00 20.00 22.00 34533.87 0.57 0.00 32.73 -74.836 2.190
 9.00 11.00 22.00 13.00 76953.82 0.45 0.00 -95.56 6331.764 2.190
 9.00 11.00 13.00 15.00 95628.34 0.40 0.00 16.63 -3977.348 1.568
 9.00 11.00 15.00 17.00 30771.00 0.42 0.00 -18.67 -319.955 1.568
 9.00 11.00 17.00 19.00 33312.86 0.40 0.00 -98.73 -138.554 1.568
 9.00 11.00 19.00 21.00 24207.48 0.38 0.00 129.86 -50.342 1.568
 9.00 13.00 21.00 25.00 18760.24 0.68 0.00 -8.38 -185.493 2.982
 9.00 13.00 25.00 29.00 21675.13 0.08 0.00 -43.54 -85.726 2.982
 9.00 13.00 29.00 33.00 21393.39 0.47 0.00 59.67 -42.306 2.982
 9.00 13.00 33.00 37.00 17691.54 0.63 0.00 -43.52 -19.992 2.982
 9.00 13.00 37.00 22.00 21563.61 0.51 0.00 99.59 288.968 2.982
 9.00 13.00 22.00 26.00 22059.12 0.95 0.00 -131.65 -168.436 2.982
 9.00 13.00 26.00 30.00 23190.31 0.36 0.00 62.69 -75.889 2.982
 9.00 13.00 30.00 34.00 15302.82 0.48 0.00 -51.89 -26.040 2.982
 9.00 13.00 34.00 38.00 20122.26 0.63 0.00 27.24 -20.072 2.982
 9.00 13.00 23.00 27.00 26228.56 0.36 0.00 10.06 -157.381 2.969
 9.00 13.00 27.00 31.00 26665.46 0.10 0.00 -61.65 -72.729 2.969
 9.00 13.00 31.00 35.00 5505.39 0.71 0.00 112.43 -8.085 2.969
 9.00 13.00 35.00 39.00 20418.83 0.38 0.00 -133.53 -17.993 2.969
 9.00 13.00 39.00 24.00 26211.01 0.30 0.00 68.83 236.739 2.969
 9.00 13.00 24.00 28.00 32480.54 0.24 0.00 -44.05 -156.662 2.969
 9.00 13.00 28.00 32.00 23445.24 0.32 0.00 84.09 -54.083 2.969
 9.00 13.00 32.00 36.00 5925.85 1.14 0.00 -148.94 -7.594 2.969
 9.00 15.00 35.00 41.00 18530.80 0.10 0.00 -47.39 -92.766 7.269
 9.00 15.00 41.00 47.00 25286.63 0.05 0.00 53.32 -66.624 7.269
 9.00 15.00 47.00 53.00 34649.44 0.11 0.00 -106.39 -53.946 7.269
 9.00 15.00 53.00 36.00 24125.93 0.09 0.00 -74.98 195.206 7.269
 9.00 15.00 36.00 42.00 20237.64 0.07 0.00 167.34 -90.097 7.269
 9.00 15.00 42.00 48.00 26426.11 0.13 0.00 -58.84 -63.349 7.269
 9.00 15.00 48.00 54.00 35288.82 0.03 0.00 -31.62 -50.757 7.269
 9.00 15.00 54.00 37.00 24341.90 0.08 0.00 9.06 178.027 7.269
 9.00 15.00 37.00 43.00 18768.90 0.08 0.00 35.11 -74.649 7.269
 9.00 15.00 43.00 49.00 28068.48 0.09 0.00 5.94 -61.400 7.269
 9.00 15.00 49.00 55.00 40452.12 0.14 0.00 22.22 -48.229 6.509
 9.00 15.00 55.00 38.00 27534.11 0.13 0.00 -58.30 163.570 6.509
 9.00 15.00 38.00 44.00 22198.70 0.23 0.00 -12.30 -70.924 6.509
 9.00 15.00 44.00 50.00 30827.52 0.18 0.00 81.04 -55.252 6.509
 9.00 15.00 50.00 39.00 25523.84 0.21 0.00 -116.22 109.786 6.509
 9.00 15.00 39.00 45.00 20205.50 0.24 0.00 12.01 -58.142 6.509
 9.00 15.00 45.00 51.00 36965.61 0.22 0.00 2.44 -60.783 6.509
 9.00 15.00 51.00 40.00 27047.36 0.23 0.00 33.20 105.735 6.509
 9.00 15.00 40.00 46.00 19926.15 0.24 0.00 73.66 -51.830 6.509
 9.00 15.00 46.00 52.00 39546.25 0.22 0.00 -42.88 -59.804 6.509
 9.00 17.00 49.00 57.00 39660.95 0.23 0.00 -11.56 -52.921 4.024
 9.00 17.00 57.00 65.00 21528.61 1.14 0.00 6.99 -16.415 4.024
 9.00 17.00 65.00 50.00 31247.69 0.38 0.00 37.42 58.772 4.024
 9.00 17.00 50.00 58.00 37345.99 0.16 0.00 25.05 -46.182 4.024
 9.00 17.00 58.00 66.00 23469.92 0.34 0.00 -127.77 -16.803 4.024
 9.00 17.00 66.00 51.00 30787.37 0.17 0.00 0.58 53.989 4.024
 9.00 17.00 51.00 59.00 34963.08 0.23 0.00 104.51 -40.145 4.024
 9.00 17.00 59.00 67.00 24119.53 0.15 0.00 95.96 -16.235 4.024
 9.00 17.00 67.00 52.00 31255.48 0.19 0.00 -135.77 51.188 4.024
 9.00 17.00 52.00 60.00 27126.50 3.68 0.00 47.94 -28.974 4.024
 9.00 17.00 60.00 68.00 35651.63 4.37 0.00 8.50 -22.520 4.012
 9.00 17.00 68.00 53.00 31617.12 0.31 0.00 -103.67 48.285 4.012
 9.00 17.00 53.00 61.00 37186.02 0.07 0.00 82.32 -36.898 4.012
 9.00 17.00 61.00 69.00 20069.91 0.49 0.00 -60.95 -11.949 4.012
 9.00 17.00 69.00 54.00 28914.37 0.10 0.00 -19.74 41.368 4.012
 9.00 17.00 54.00 62.00 27563.67 3.71 0.00 9.18 -25.528 4.012
 9.00 17.00 62.00 70.00 27940.39 5.91 0.00 164.49 -15.696 4.012
 9.00 17.00 70.00 55.00 22830.32 0.11 0.00 -100.24 30.644 4.012
 9.00 17.00 55.00 63.00 -26193.69 18.17 0.00 -22.78 22.680 4.012
 9.00 17.00 63.00 71.00 103953.52 7.45 0.00 -62.55 -55.166 4.012
 9.00 17.00 56.00 64.00 10193.84 10.01 0.00 43.85 -8.236 3.998
 10.00 12.00 13.00 15.00 30855.91 2.86 0.00 -23.27 -166.484 0.064
 10.00 12.00 22.00 24.00 19200.64 0.22 0.00 -71.71 -49.379 3.393
 10.00 12.00 15.00 17.00 30548.91 0.36 0.00 156.92 -1320.625 3.565
 10.00 12.00 17.00 19.00 30321.85 0.46 0.00 -383.47 -436.936 3.565
 10.00 12.00 19.00 21.00 21496.05 0.39 0.00 126.78 -140.799 3.565
 10.00 12.00 21.00 23.00 12884.88 0.36 0.00 -6.35 -45.444 3.565
 10.00 12.00 23.00 14.00 34396.38 0.37 0.00 -629.45 4606.102 3.565
 10.00 12.00 14.00 16.00 39003.63 0.37 0.00 749.74 -3688.390 3.565
 10.00 12.00 16.00 18.00 26659.53 0.38 0.00 -149.69 -630.266 3.565
 10.00 12.00 18.00 20.00 18381.00 0.41 0.00 70.88 -173.821 3.565
 10.00 12.00 20.00 22.00 19318.30 0.36 0.00 30.15 -91.342 3.565
 10.00 14.00 22.00 26.00 18053.37 7.34 0.00 8.73 -180.651 3.018
 10.00 14.00 26.00 30.00 23879.61 13.74 0.00 -80.05 -95.580 3.018
 10.00 14.00 30.00 34.00 15359.51 0.49 0.00 -53.18 -30.739 3.018
 10.00 14.00 34.00 38.00 21540.18 0.44 0.00 28.47 -24.633 3.018
 10.00 14.00 38.00 23.00 20096.64 0.46 0.00 26.33 272.548 3.018
 10.00 14.00 23.00 27.00 20648.55 0.47 0.00 9.55 -159.561 3.018
 10.00 14.00 27.00 31.00 26309.64 0.46 0.00 -60.67 -87.132 3.018
 10.00 14.00 31.00 35.00 5926.54 0.49 0.00 111.70 -10.206 3.018
 10.00 14.00 35.00 39.00 21030.88 0.40 0.00 -134.21 -21.231 3.018
 10.00 14.00 24.00 28.00 24715.86 0.06 0.00 -49.24 -150.657 3.016
