 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 5.00 11.00 41.00 47.00 18340.75 1.43 0.00 0.91 -7.619 1.644
 5.00 11.00 47.00 36.00 16389.09 0.24 0.00 -85.13 16.187 1.644
 5.00 11.00 36.00 42.00 29402.37 6.14 0.00 39.69 -19.322 1.644
 5.00 11.00 42.00 48.00 -5075.56 56.84 0.00 31.06 1.939 1.644
 5.00 13.00 45.00 53.00 33693.38 0.33 0.00 40.54 -15.347 1.374
 5.00 13.00 53.00 61.00 21486.60 1.16 0.00 88.63 -5.593 1.374
 5.00 13.00 61.00 46.00 30331.40 0.04 0.00 -43.46 19.474 1.374
 5.00 13.00 46.00 54.00 31929.81 0.79 0.00 7.32 -13.478 1.374
 5.00 13.00 54.00 62.00 15261.90 23.16 0.00 -39.36 -3.730 1.374
 5.00 13.00 62.00 47.00 24316.78 5.79 0.00 31.97 14.556 1.374
 5.00 13.00 47.00 55.00 33816.48 0.74 0.00 61.98 -13.254 1.374
 5.00 13.00 55.00 63.00 -6213.30 117.37 0.00 -23.88 1.428 1.374
 5.00 13.00 63.00 48.00 16504.86 18.46 0.00 -52.78 9.227 1.374
 5.00 13.00 48.00 56.00 31816.07 0.07 0.00 57.36 -11.600 1.374
 5.00 13.00 56.00 64.00 30024.73 1.01 0.00 43.59 -6.483 1.371
 5.00 13.00 64.00 49.00 32242.88 0.33 0.00 -68.93 16.832 1.371
 5.00 13.00 49.00 57.00 31056.72 1.25 0.00 45.68 -10.534 1.371
 5.00 13.00 57.00 65.00 26301.95 3.58 0.00 -28.72 -5.353 1.371
 5.00 13.00 65.00 50.00 27866.88 0.74 0.00 17.47 13.628 1.371
 5.00 13.00 50.00 58.00 28359.22 0.50 0.00 13.76 -8.978 1.371
 5.00 13.00 58.00 66.00 17471.41 0.11 0.00 -102.58 -3.355 1.371
 5.00 13.00 66.00 51.00 22930.92 0.32 0.00 82.20 10.521 1.371
 5.00 13.00 51.00 59.00 30843.05 0.86 0.00 6.84 -9.128 1.371
 5.00 13.00 59.00 67.00 10024.44 5.50 0.00 93.25 -1.818 1.371
 5.00 13.00 52.00 60.00 1013191.75 4.95 0.00 -55.14 -33.298 0.163
 6.00 8.00 9.00 11.00 32047.68 2.51 0.00 209.60 -132.928 0.049
 6.00 8.00 18.00 20.00 15818.40 2.19 0.00 113.91 -50.079 4.177
 6.00 8.00 11.00 13.00 76736.12 0.37 0.00 -79.06 -2236.955 2.404
 6.00 8.00 13.00 15.00 18320.03 0.22 0.00 -70.93 -178.017 2.404
 6.00 8.00 15.00 17.00 17236.66 0.37 0.00 -38.66 -76.132 2.404
 6.00 8.00 17.00 19.00 20697.60 0.33 0.00 125.41 -49.225 2.404
 6.00 8.00 19.00 10.00 59265.15 0.35 0.00 -101.66 5351.726 2.404
 6.00 8.00 10.00 12.00 62719.84 0.35 0.00 112.05 -3999.543 2.404
 6.00 8.00 12.00 14.00 73560.10 0.36 0.00 -84.56 -1172.702 2.404
 6.00 8.00 14.00 16.00 16430.95 0.34 0.00 -116.21 -104.778 2.404
 6.00 8.00 16.00 18.00 20247.50 0.35 0.00 -5.13 -64.558 2.404
 6.00 10.00 18.00 22.00 13043.50 0.49 0.00 81.59 -186.994 4.324
 6.00 10.00 22.00 26.00 14897.64 2.48 0.00 -31.72 -85.430 4.324
 6.00 10.00 26.00 30.00 19320.18 5.20 0.00 -17.18 -55.396 4.324
 6.00 10.00 30.00 34.00 9876.31 0.74 0.00 -23.71 -16.182 4.324
 6.00 10.00 34.00 19.00 14128.75 0.56 0.00 188.65 274.522 4.324
 6.00 10.00 19.00 23.00 12424.08 0.63 0.00 -154.51 -137.548 4.324
 6.00 10.00 23.00 27.00 19419.06 0.47 0.00 -21.72 -92.139 4.324
 6.00 10.00 27.00 31.00 17776.00 0.52 0.00 -35.77 -43.858 4.324
 6.00 10.00 31.00 35.00 4267.00 0.10 0.00 36.96 -6.172 4.324
 6.00 10.00 20.00 24.00 -22414.45 31.51 0.00 -21.06 195.265 4.310
 6.00 10.00 24.00 28.00 99039.59 15.45 0.00 -91.41 -392.178 4.310
 6.00 10.00 28.00 32.00 14282.31 1.57 0.00 -1.84 -30.453 4.310
 6.00 10.00 32.00 36.00 12071.80 7.35 0.00 -26.37 -15.444 4.310
 6.00 10.00 36.00 21.00 14303.90 0.39 0.00 76.85 187.568 4.310
 6.00 10.00 21.00 25.00 14016.79 0.12 0.00 -24.57 -98.154 4.310
 6.00 10.00 25.00 29.00 15389.98 0.58 0.00 -24.46 -51.542 4.310
 6.00 10.00 29.00 33.00 11727.97 3.55 0.00 62.17 -21.821 4.310
 6.00 12.00 32.00 38.00 10028.25 0.76 0.00 91.08 -20.421 2.957
 6.00 12.00 38.00 44.00 21308.01 0.17 0.00 -78.92 -22.838 2.957
 6.00 12.00 44.00 50.00 21953.53 1.09 0.00 98.10 -13.904 2.957
 6.00 12.00 50.00 33.00 17536.81 0.47 0.00 -47.64 57.720 2.957
 6.00 12.00 33.00 39.00 15266.52 0.36 0.00 10.84 -27.648 2.957
 6.00 12.00 39.00 45.00 17797.27 0.15 0.00 -96.31 -17.355 2.957
 6.00 12.00 45.00 51.00 27968.96 0.35 0.00 127.90 -16.364 2.957
 6.00 12.00 51.00 34.00 19959.34 0.23 0.00 -79.78 59.381 2.957
 6.00 12.00 34.00 40.00 18532.04 0.17 0.00 5.30 -29.983 2.957
 6.00 12.00 40.00 46.00 16905.39 0.21 0.00 32.29 -15.043 2.957
 6.00 12.00 46.00 52.00 -103216.78 20.35 0.00 77.36 55.633 2.943
 6.00 12.00 52.00 35.00 -6898.16 61.45 0.00 -102.86 -18.526 2.943
 6.00 12.00 35.00 41.00 16829.45 0.14 0.00 23.97 -24.308 2.943
 6.00 12.00 41.00 47.00 20610.26 1.51 0.00 -1.03 -16.700 2.943
 6.00 12.00 47.00 36.00 18818.43 0.46 0.00 -83.33 36.594 2.943
 6.00 12.00 36.00 42.00 18894.99 1.51 0.00 38.78 -24.581 2.943
 6.00 12.00 42.00 48.00 20422.38 2.99 0.00 31.79 -15.182 2.943
 6.00 12.00 48.00 37.00 18594.18 0.07 0.00 -41.44 32.862 2.943
 6.00 12.00 37.00 43.00 16761.33 0.11 0.00 86.97 -19.710 2.943
 6.00 12.00 43.00 49.00 23821.67 2.51 0.00 -15.22 -16.286 2.943
 6.00 14.00 46.00 54.00 28540.04 9.41 0.00 12.58 -35.093 3.708
 6.00 14.00 54.00 62.00 31797.18 9.94 0.00 -50.97 -22.342 3.708
 6.00 14.00 62.00 47.00 28170.55 2.15 0.00 36.90 48.825 3.708
 6.00 14.00 47.00 55.00 36737.28 1.08 0.00 62.14 -41.863 3.708
 6.00 14.00 55.00 63.00 -5754.82 44.10 0.00 -25.57 3.797 3.708
 6.00 14.00 63.00 48.00 19018.50 6.43 0.00 -50.30 30.733 3.708
 6.00 14.00 48.00 56.00 35284.63 1.22 0.00 56.85 -37.334 3.708
 6.00 14.00 56.00 64.00 18077.43 0.76 0.00 41.95 -11.213 3.708
 6.00 14.00 64.00 49.00 28512.89 1.89 0.00 -66.80 43.030 3.708
 6.00 14.00 49.00 57.00 32888.48 2.32 0.00 46.22 -32.371 3.708
 6.00 14.00 57.00 65.00 -5717.08 102.53 0.00 -20.60 3.329 3.698
 6.00 14.00 65.00 50.00 16228.28 15.37 0.00 8.05 22.846 3.698
 6.00 14.00 50.00 58.00 30988.22 0.24 0.00 14.21 -28.343 3.698
 6.00 14.00 58.00 66.00 18964.83 0.16 0.00 -105.22 -10.408 3.698
 6.00 14.00 66.00 51.00 25113.23 0.10 0.00 85.39 33.120 3.698
 6.00 14.00 51.00 59.00 27370.87 0.04 0.00 6.13 -23.367 3.698
 6.00 14.00 59.00 67.00 21653.26 0.84 0.00 93.36 -11.213 3.698
 6.00 14.00 67.00 52.00 25374.96 0.64 0.00 -98.45 31.396 3.698
 6.00 14.00 52.00 60.00 46322.79 0.62 0.00 -70.32 -36.972 3.698
 6.00 14.00 60.00 68.00 -9283.05 8.74 0.00 140.20 4.541 3.698
 6.00 14.00 53.00 61.00 22053.09 4.85 0.00 94.71 -16.453 3.692
 7.00 9.00 10.00 12.00 35850.67 1.77 0.00 158.57 -174.528 0.057
 7.00 9.00 19.00 21.00 20412.50 0.10 0.00 -158.66 -50.620 3.272
 7.00 9.00 12.00 14.00 113346.20 0.09 0.00 140.57 -5685.467 4.137
 7.00 9.00 14.00 16.00 19122.44 0.26 0.00 -424.05 -319.728 4.137
 7.00 9.00 16.00 18.00 24859.01 0.06 0.00 -3.58 -188.929 4.137
 7.00 9.00 18.00 20.00 14718.39 0.95 0.00 100.93 -60.232 4.137
 7.00 9.00 20.00 11.00 80360.09 0.09 0.00 118.17 4391.446 1.455
 7.00 9.00 11.00 13.00 104525.50 0.09 0.00 -113.95 -4033.671 1.455
 7.00 9.00 13.00 15.00 23024.68 0.12 0.00 5.34 -222.132 1.455
 7.00 9.00 15.00 17.00 21535.28 0.08 0.00 -39.83 -83.105 1.455
 7.00 9.00 17.00 19.00 24685.99 0.16 0.00 123.55 -47.632 1.455
 7.00 11.00 19.00 23.00 7096.19 1.36 0.00 -153.96 -52.606 2.236
 7.00 11.00 23.00 27.00 45302.49 0.64 0.00 -21.20 -134.336 2.236
 7.00 11.00 27.00 31.00 21759.62 0.10 0.00 -36.11 -32.262 2.236
 7.00 11.00 31.00 35.00 5529.37 0.77 0.00 36.98 -4.685 2.236
 7.00 11.00 35.00 20.00 24897.08 0.10 0.00 80.16 250.147 2.236
 7.00 11.00 20.00 24.00 -13310.75 44.69 0.00 -51.06 76.202 2.236
 7.00 11.00 24.00 28.00 120090.61 10.81 0.00 -59.57 -294.644 2.236
 7.00 11.00 28.00 32.00 18837.94 0.04 0.00 -3.31 -24.034 2.236
 7.00 11.00 32.00 36.00 9527.18 0.70 0.00 -24.46 -7.125 2.236
 7.00 11.00 21.00 25.00 18513.86 0.52 0.00 -23.72 -83.660 2.236
 7.00 11.00 25.00 29.00 21774.43 0.89 0.00 -27.12 -44.724 2.236
 7.00 11.00 29.00 33.00 16771.26 0.30 0.00 60.77 -18.549 2.236
 7.00 11.00 33.00 37.00 16625.45 0.15 0.00 -58.82 -11.033 2.236
 7.00 11.00 37.00 22.00 23644.45 0.22 0.00 94.87 160.826 2.236
 7.00 11.00 22.00 26.00 27453.20 2.30 0.00 -32.84 -99.719 2.236
 7.00 11.00 26.00 30.00 22645.88 5.22 0.00 -15.91 -39.340 2.236
 7.00 11.00 30.00 34.00 13672.01 0.45 0.00 -22.86 -13.195 2.236
 7.00 13.00 33.00 39.00 18271.00 1.95 0.00 12.42 -22.221 1.766
 7.00 13.00 39.00 45.00 26275.61 0.57 0.00 -98.45 -16.819 1.766
 7.00 13.00 45.00 51.00 37457.17 1.28 0.00 128.70 -14.168 1.766
 7.00 13.00 51.00 34.00 26182.86 0.95 0.00 -79.18 51.467 1.766
 7.00 13.00 34.00 40.00 24036.51 0.93 0.00 5.25 -25.997 1.766
 7.00 13.00 40.00 46.00 22323.91 0.87 0.00 32.01 -13.001 1.766
 7.00 13.00 46.00 52.00 34700.65 2.66 0.00 43.37 -12.126 1.766
 7.00 13.00 52.00 35.00 25073.94 1.36 0.00 -67.45 44.551 1.766
 7.00 13.00 35.00 41.00 21905.35 0.86 0.00 23.02 -21.166 1.766
 7.00 13.00 41.00 47.00 25130.04 1.58 0.00 0.24 -13.355 1.766
 7.00 13.00 47.00 53.00 28429.27 4.78 0.00 -41.77 -9.126 1.753
 7.00 13.00 53.00 36.00 25220.29 1.42 0.00 -42.73 40.341 1.753
 7.00 13.00 36.00 42.00 21508.18 1.71 0.00 41.07 -18.502 1.753
 7.00 13.00 42.00 48.00 33527.31 1.26 0.00 27.53 -16.180 1.753
 7.00 13.00 48.00 37.00 24475.85 0.37 0.00 -40.19 28.346 1.753
 7.00 13.00 37.00 43.00 22064.58 0.32 0.00 87.86 -17.095 1.753
 7.00 13.00 43.00 49.00 26982.38 0.81 0.00 -12.87 -11.946 1.753
 7.00 13.00 49.00 38.00 25926.63 0.56 0.00 13.96 27.290 1.753
 7.00 13.00 38.00 44.00 25662.35 0.42 0.00 -78.94 -17.973 1.753
 7.00 13.00 44.00 50.00 29910.35 0.72 0.00 98.10 -12.179 1.753
 7.00 15.00 47.00 55.00 49065.45 1.66 0.00 63.02 -60.676 3.730
 7.00 15.00 55.00 63.00 18552.70 16.18 0.00 -25.82 -13.110 3.730
 7.00 15.00 63.00 48.00 38373.38 1.83 0.00 -54.20 66.889 3.730
 7.00 15.00 48.00 56.00 37467.66 0.05 0.00 58.28 -42.939 3.730
 7.00 15.00 56.00 64.00 20190.23 1.12 0.00 42.33 -13.396 3.730
 7.00 15.00 64.00 49.00 30202.50 0.56 0.00 -64.75 49.085 3.730
 7.00 15.00 49.00 57.00 33659.93 1.23 0.00 43.14 -35.818 3.730
 7.00 15.00 57.00 65.00 22465.06 1.83 0.00 -29.61 -14.014 3.730
 7.00 15.00 65.00 50.00 25368.67 1.13 0.00 19.25 38.504 3.730
 7.00 15.00 50.00 58.00 27648.05 0.78 0.00 12.91 -27.368 3.730
 7.00 15.00 58.00 66.00 29315.41 1.90 0.00 -106.02 -17.220 3.731
 7.00 15.00 66.00 51.00 30326.10 0.65 0.00 88.51 43.068 3.731
 7.00 15.00 51.00 59.00 31198.24 0.31 0.00 4.14 -28.787 3.731
 7.00 15.00 59.00 67.00 18566.53 0.51 0.00 92.39 -10.279 3.731
 7.00 15.00 67.00 52.00 24327.46 0.70 0.00 -96.04 32.366 3.731
 7.00 15.00 52.00 60.00 38909.53 2.83 0.00 -64.58 -33.511 3.731
 7.00 15.00 60.00 68.00 603.11 366.59 0.00 132.29 -0.315 3.731
 7.00 15.00 68.00 53.00 27245.03 0.04 0.00 -154.72 34.007 3.731
 7.00 15.00 53.00 61.00 33550.13 0.32 0.00 85.64 -27.013 3.731
 7.00 15.00 61.00 69.00 13727.87 1.47 0.00 -30.44 -6.775 3.731
 7.00 15.00 54.00 62.00 639252.50 3.30 0.00 -44.46 -39.879 0.309
 8.00 10.00 11.00 13.00 122283.65 6.37 0.00 -98.30 -425.460 0.041
 8.00 10.00 20.00 22.00 17781.82 1.07 0.00 -18.75 -51.468 3.819
 8.00 10.00 13.00 15.00 -62312.03 0.10 0.00 -32.26 2903.124 3.842
 8.00 10.00 15.00 17.00 283070.34 0.09 0.00 -58.66 -4396.088 3.842
 8.00 10.00 17.00 19.00 38766.36 0.12 0.00 122.88 -273.656 3.842
 8.00 10.00 19.00 21.00 16694.41 0.18 0.00 -155.44 -63.456 3.842
 8.00 10.00 21.00 12.00 309161.97 0.10 0.00 116.03 11766.914 1.013
 8.00 10.00 12.00 14.00 429690.09 0.10 0.00 63.20 -11548.961 1.013
 8.00 10.00 14.00 16.00 22820.90 0.11 0.00 -211.04 -153.342 1.013
 8.00 10.00 16.00 18.00 18215.31 0.12 0.00 -1.84 -48.958 1.013
 8.00 10.00 18.00 20.00 9112.38 3.09 0.00 110.45 -41.943 3.470
 8.00 12.00 20.00 24.00 -155010.83 8.25 0.00 1.08 1378.595 2.682
 8.00 12.00 24.00 28.00 459371.16 6.87 0.00 -112.07 -1634.176 2.682
 8.00 12.00 28.00 32.00 16005.32 2.24 0.00 -2.36 -28.469 2.682
 8.00 12.00 32.00 36.00 22810.45 8.31 0.00 -25.85 -23.185 2.682
 8.00 12.00 36.00 21.00 17905.35 1.03 0.00 79.91 215.822 2.682
 8.00 12.00 21.00 25.00 16590.57 0.50 0.00 -26.20 -113.944 2.682
 8.00 12.00 25.00 29.00 20645.08 1.36 0.00 -27.31 -60.767 2.682
 8.00 12.00 29.00 33.00 11055.48 6.77 0.00 63.71 -16.921 2.682
 8.00 12.00 33.00 37.00 20698.71 2.83 0.00 -60.81 -18.572 2.682
 8.00 12.00 22.00 26.00 -76074.00 8.01 0.00 340.84 414.976 2.699
 8.00 12.00 26.00 30.00 238210.48 5.72 0.00 -395.11 -590.644 2.699
 8.00 12.00 30.00 34.00 11828.43 0.37 0.00 -18.79 -15.792 2.699
 8.00 12.00 34.00 38.00 18996.98 0.40 0.00 67.41 -15.218 2.699
 8.00 12.00 38.00 23.00 26305.58 0.29 0.00 -32.93 215.994 2.699
 8.00 12.00 23.00 27.00 35325.19 0.28 0.00 -22.00 -154.894 2.699
 8.00 12.00 27.00 31.00 21188.86 0.40 0.00 -34.40 -44.435 2.699
 8.00 12.00 31.00 35.00 6948.27 0.39 0.00 36.58 -8.095 2.699
 8.00 14.00 34.00 40.00 23738.30 0.05 0.00 5.40 -53.773 3.289
 8.00 14.00 40.00 46.00 22440.52 0.10 0.00 32.17 -26.755 3.289
 8.00 14.00 46.00 52.00 38098.86 1.22 0.00 44.17 -26.841 3.289
 8.00 14.00 52.00 35.00 25496.32 0.36 0.00 -67.95 93.349 3.289
 8.00 14.00 35.00 41.00 21636.46 0.07 0.00 23.83 -43.587 3.289
 8.00 14.00 41.00 47.00 26843.98 0.53 0.00 -0.21 -29.119 3.289
 8.00 14.00 47.00 53.00 36727.98 0.42 0.00 -42.49 -23.904 3.289
 8.00 14.00 53.00 36.00 26829.51 0.07 0.00 -42.03 88.791 3.289
 8.00 14.00 36.00 42.00 24492.99 0.32 0.00 40.31 -44.081 3.289
 8.00 14.00 42.00 48.00 27266.53 0.61 0.00 27.25 -26.990 3.289
 8.00 14.00 48.00 54.00 30561.49 8.65 0.00 30.20 -18.367 3.281
 8.00 14.00 54.00 37.00 25671.20 2.12 0.00 -71.11 76.876 3.281
 8.00 14.00 37.00 43.00 21949.29 0.04 0.00 88.91 -35.351 3.281
 8.00 14.00 43.00 49.00 28746.68 0.10 0.00 -13.37 -25.972 3.281
 8.00 14.00 49.00 38.00 26615.82 0.05 0.00 14.70 57.710 3.281
 8.00 14.00 38.00 44.00 25626.69 0.08 0.00 -79.30 -37.173 3.281
 8.00 14.00 44.00 50.00 32005.93 0.13 0.00 98.98 -26.530 3.281
 8.00 14.00 50.00 39.00 27773.14 0.00 0.00 -37.42 54.731 3.281
 8.00 14.00 39.00 45.00 22754.22 0.10 0.00 -97.01 -29.835 3.281
 8.00 14.00 45.00 51.00 38597.60 0.09 0.00 131.43 -29.424 3.281
 8.00 16.00 48.00 56.00 42050.06 0.27 0.00 57.53 -73.219 5.251
 8.00 16.00 56.00 64.00 18034.88 1.36 0.00 41.71 -17.944 5.251
 8.00 16.00 64.00 49.00 32613.50 0.13 0.00 -63.63 80.046 5.251
 8.00 16.00 49.00 57.00 37017.03 0.34 0.00 42.79 -59.733 5.251
 8.00 16.00 57.00 65.00 22756.28 0.93 0.00 -30.45 -21.260 5.251
 8.00 16.00 65.00 50.00 29909.69 0.06 0.00 21.65 68.444 5.251
 8.00 16.00 50.00 58.00 34249.00 0.26 0.00 11.10 -51.316 5.251
 8.00 16.00 58.00 66.00 21393.79 0.07 0.00 -107.90 -18.791 5.251
 8.00 16.00 66.00 51.00 28284.19 0.08 0.00 92.91 60.446 5.251
 8.00 16.00 51.00 59.00 32958.30 0.22 0.00 0.47 -45.937 5.251
 8.00 16.00 59.00 67.00 24078.21 0.87 0.00 92.58 -19.871 5.242
 8.00 16.00 67.00 52.00 29158.13 0.63 0.00 -92.91 58.180 5.242
 8.00 16.00 52.00 60.00 32606.55 1.66 0.00 -68.71 -42.271 5.242
 8.00 16.00 60.00 68.00 19962.20 6.06 0.00 132.40 -15.527 5.242
 8.00 16.00 68.00 53.00 29663.44 0.04 0.00 -150.83 55.449 5.242
 8.00 16.00 53.00 61.00 33967.44 0.33 0.00 83.96 -41.102 5.242
 8.00 16.00 61.00 69.00 19518.78 1.24 0.00 -30.82 -14.326 5.242
 8.00 16.00 69.00 54.00 26017.11 0.21 0.00 -4.61 45.626 5.242
 8.00 16.00 54.00 62.00 68869.30 5.11 0.00 -48.12 -77.908 5.242
 8.00 16.00 62.00 70.00 -45798.22 12.29 0.00 172.94 31.754 5.242
 8.00 16.00 55.00 63.00 999271.06 4.58 0.00 -38.87 -38.573 0.191
 9.00 11.00 12.00 14.00 250251.30 9.42 0.00 85.97 -682.773 0.032
 9.00 11.00 21.00 23.00 -19598.21 1.21 0.00 5.45 47.322 3.186
 9.00 11.00 14.00 16.00 41373.24 0.24 0.00 -98.46 -1768.858 3.526
 9.00 11.00 16.00 18.00 23740.21 0.27 0.00 -171.18 -338.327 3.526
 9.00 11.00 18.00 20.00 -4561.68 2.27 0.00 91.64 29.550 3.526
 9.00 11.00 20.00 22.00 36261.41 0.79 0.00 -14.62 -126.482 3.526
 9.00 11.00 22.00 13.00 63293.44 0.13 0.00 7.30 8382.413 3.526
 9.00 11.00 13.00 15.00 80213.24 0.53 0.00 75.06 -5128.051 2.410
 9.00 11.00 15.00 17.00 25079.55 0.48 0.00 -93.70 -400.835 2.410
 9.00 11.00 17.00 19.00 29700.10 0.56 0.00 121.14 -189.874 2.410
 9.00 11.00 19.00 21.00 13538.15 0.76 0.00 -153.12 -43.275 2.410
 9.00 13.00 21.00 25.00 16769.04 0.67 0.00 -27.89 -135.758 2.442
 9.00 13.00 25.00 29.00 23799.04 0.26 0.00 -28.57 -77.068 2.442
 9.00 13.00 29.00 33.00 21178.03 0.26 0.00 62.91 -34.290 2.442
 9.00 13.00 33.00 37.00 21229.11 0.48 0.00 -60.17 -19.642 2.442
 9.00 13.00 37.00 22.00 21493.53 0.35 0.00 97.26 235.832 2.442
 9.00 13.00 22.00 26.00 17221.34 2.20 0.00 -34.25 -107.666 2.442
 9.00 13.00 26.00 30.00 32839.03 1.70 0.00 -21.15 -87.989 2.442
 9.00 13.00 30.00 34.00 15919.43 0.16 0.00 -17.56 -22.180 2.442
 9.00 13.00 34.00 38.00 23100.52 0.34 0.00 66.46 -18.867 2.442
 9.00 13.00 23.00 27.00 27512.36 0.19 0.00 -23.31 -134.937 2.427
 9.00 13.00 27.00 31.00 27079.48 0.12 0.00 -34.94 -60.370 2.427
 9.00 13.00 31.00 35.00 6719.48 0.49 0.00 37.36 -8.066 2.427
 9.00 13.00 35.00 39.00 22903.45 0.11 0.00 35.65 -16.496 2.427
 9.00 13.00 39.00 24.00 133721.42 0.52 0.00 -68.65 987.218 2.427
 9.00 13.00 24.00 28.00 233012.25 0.56 0.00 -1.81 -918.643 2.427
 9.00 13.00 28.00 32.00 23743.30 0.10 0.00 -1.98 -44.769 2.427
 9.00 13.00 32.00 36.00 6756.55 0.78 0.00 -23.54 -7.078 2.427
 9.00 15.00 35.00 41.00 21273.85 0.06 0.00 21.79 -103.188 7.043
 9.00 15.00 41.00 47.00 27090.28 0.20 0.00 -0.69 -69.158 7.043
 9.00 15.00 47.00 53.00 36034.79 0.03 0.00 -41.80 -54.359 7.043
 9.00 15.00 53.00 36.00 26532.99 0.07 0.00 -41.36 208.010 7.043
 9.00 15.00 36.00 42.00 23268.44 0.46 0.00 40.60 -100.371 7.043
 9.00 15.00 42.00 48.00 28555.31 0.51 0.00 25.74 -66.325 7.043
 9.00 15.00 48.00 54.00 35587.81 0.18 0.00 24.40 -49.596 7.043
 9.00 15.00 54.00 37.00 26345.32 0.11 0.00 -63.27 186.691 7.043
 9.00 15.00 37.00 43.00 21559.81 0.06 0.00 88.46 -83.085 7.043
 9.00 15.00 43.00 49.00 29271.74 0.27 0.00 -13.45 -62.042 7.043
 9.00 15.00 49.00 55.00 41362.29 0.25 0.00 46.52 -47.516 6.272
 9.00 15.00 55.00 38.00 29736.46 0.07 0.00 -32.50 170.215 6.272
 9.00 15.00 38.00 44.00 25229.95 0.13 0.00 -79.72 -77.671 6.272
 9.00 15.00 44.00 50.00 32251.40 0.10 0.00 99.56 -55.697 6.272
 9.00 15.00 50.00 39.00 27618.62 0.10 0.00 -36.79 114.466 6.272
 9.00 15.00 39.00 45.00 22363.41 0.17 0.00 -97.76 -62.007 6.272
 9.00 15.00 45.00 51.00 38845.55 0.14 0.00 130.22 -61.547 6.272
 9.00 15.00 51.00 40.00 29000.63 0.12 0.00 -76.81 109.238 6.272
 9.00 15.00 40.00 46.00 22060.13 0.13 0.00 32.94 -55.289 6.272
 9.00 15.00 46.00 52.00 40210.87 0.12 0.00 44.01 -58.593 6.272
 9.00 17.00 49.00 57.00 40613.71 0.13 0.00 44.07 -46.617 3.462
 9.00 17.00 57.00 65.00 20970.11 1.20 0.00 -31.89 -13.754 3.462
 9.00 17.00 65.00 50.00 30746.95 0.25 0.00 21.62 49.746 3.462
 9.00 17.00 50.00 58.00 37100.90 0.16 0.00 11.59 -39.465 3.462
 9.00 17.00 58.00 66.00 22945.46 0.09 0.00 -109.16 -14.131 3.462
 9.00 17.00 66.00 51.00 30079.46 0.15 0.00 92.19 45.374 3.462
 9.00 17.00 51.00 59.00 34077.11 0.21 0.00 3.51 -33.658 3.462
 9.00 17.00 59.00 67.00 23986.72 0.12 0.00 92.87 -13.888 3.462
 9.00 17.00 67.00 52.00 33865.90 1.05 0.00 -94.47 47.709 3.462
 9.00 17.00 52.00 60.00 3252.47 56.80 0.00 -70.85 -2.988 3.462
 9.00 17.00 60.00 68.00 56919.65 4.63 0.00 134.67 -30.832 3.440
 9.00 17.00 68.00 53.00 28665.04 0.42 0.00 -152.31 37.541 3.440
 9.00 17.00 53.00 61.00 36788.62 0.17 0.00 84.48 -31.303 3.440
 9.00 17.00 61.00 69.00 18977.83 0.72 0.00 -29.23 -9.689 3.440
 9.00 17.00 69.00 54.00 28917.71 0.19 0.00 -6.30 35.479 3.440
 9.00 17.00 54.00 62.00 24312.02 4.57 0.00 -45.53 -19.309 3.440
 9.00 17.00 62.00 70.00 32760.06 5.84 0.00 171.77 -15.782 3.440
 9.00 17.00 70.00 55.00 21711.45 0.10 0.00 -69.47 24.991 3.440
 9.00 17.00 55.00 63.00 -63331.41 6.42 0.00 -28.47 47.024 3.440
 9.00 17.00 63.00 71.00 162594.11 4.10 0.00 -81.35 -73.994 3.440
 9.00 17.00 56.00 64.00 -7140.12 26.43 0.00 49.35 4.958 3.437
 10.00 12.00 13.00 15.00 20759.60 1.84 0.00 68.74 -84.153 0.048
 10.00 12.00 22.00 24.00 -390131.97 0.44 0.00 -77.07 49.364 0.167
 10.00 12.00 15.00 17.00 25806.30 0.18 0.00 63.12 -832.128 2.659
 10.00 12.00 17.00 19.00 30347.42 0.04 0.00 -104.48 -326.186 2.659
 10.00 12.00 19.00 21.00 16191.69 0.13 0.00 -152.68 -79.107 2.659
 10.00 12.00 21.00 23.00 -6843.70 2.32 0.00 4.08 18.004 2.659
 10.00 12.00 23.00 14.00 30914.96 0.08 0.00 158.69 3087.950 2.659
 10.00 12.00 14.00 16.00 35911.47 0.09 0.00 -76.77 -2533.062 2.659
 10.00 12.00 16.00 18.00 24199.38 0.12 0.00 -117.86 -426.734 2.659
 10.00 12.00 18.00 20.00 9483.58 0.46 0.00 95.55 -66.894 2.659
 10.00 12.00 20.00 22.00 22192.19 0.57 0.00 -19.56 -78.268 2.659
 10.00 14.00 22.00 26.00 56424.03 4.12 0.00 282.74 -559.267 2.989
 10.00 14.00 26.00 30.00 -76222.82 7.49 0.00 -343.24 302.204 2.989
 10.00 14.00 30.00 34.00 15387.45 0.22 0.00 -13.66 -30.504 2.989
 10.00 14.00 34.00 38.00 24543.52 0.19 0.00 67.20 -27.802 2.989
 10.00 14.00 38.00 23.00 18784.63 0.20 0.00 -30.60 252.346 2.989
 10.00 14.00 23.00 27.00 18198.17 0.20 0.00 -25.29 -139.296 2.989
 10.00 14.00 27.00 31.00 25436.79 0.24 0.00 -33.52 -83.444 2.989
 10.00 14.00 31.00 35.00 6823.74 0.22 0.00 36.47 -11.640 2.989
 10.00 14.00 35.00 39.00 24489.47 0.25 0.00 36.12 -24.489 2.989
