 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 5.00 11.00 41.00 47.00 19572.53 0.43 0.00 36.85 -15.531 3.141
 5.00 11.00 47.00 36.00 17914.63 0.28 0.00 -143.82 33.797 3.141
 5.00 11.00 36.00 42.00 19568.03 0.70 0.00 182.15 -24.563 3.141
 5.00 11.00 42.00 48.00 16522.59 2.86 0.00 -77.86 -12.058 3.141
 5.00 13.00 45.00 53.00 33379.38 1.24 0.00 54.04 -24.698 2.232
 5.00 13.00 53.00 61.00 21393.71 3.86 0.00 107.51 -9.045 2.232
 5.00 13.00 61.00 46.00 30097.98 0.16 0.00 -10.11 31.391 2.232
 5.00 13.00 46.00 54.00 33259.59 0.11 0.00 -69.94 -22.806 2.232
 5.00 13.00 54.00 62.00 13456.17 23.73 0.00 42.20 -5.342 2.232
 5.00 13.00 62.00 47.00 23914.60 5.56 0.00 34.59 23.254 2.232
 5.00 13.00 47.00 55.00 32619.87 0.09 0.00 -1.39 -20.769 2.232
 5.00 13.00 55.00 63.00 5349.80 67.78 0.00 26.57 -1.997 2.232
 5.00 13.00 63.00 48.00 21374.79 7.25 0.00 -64.82 19.411 2.232
 5.00 13.00 48.00 56.00 31319.54 0.15 0.00 49.76 -18.550 2.232
 5.00 13.00 56.00 64.00 31812.33 1.54 0.00 47.05 -11.195 2.235
 5.00 13.00 64.00 49.00 31973.37 1.04 0.00 -88.96 27.203 2.235
 5.00 13.00 49.00 57.00 29736.66 0.70 0.00 -15.70 -16.438 2.235
 5.00 13.00 57.00 65.00 23042.27 5.81 0.00 -13.02 -7.642 2.235
 5.00 13.00 65.00 50.00 25675.55 2.50 0.00 40.22 20.465 2.235
 5.00 13.00 50.00 58.00 27472.22 0.63 0.00 68.15 -14.175 2.235
 5.00 13.00 58.00 66.00 16511.88 1.39 0.00 -107.84 -5.168 2.235
 5.00 13.00 66.00 51.00 22518.55 0.97 0.00 -26.77 16.839 2.235
 5.00 13.00 51.00 59.00 26076.42 0.82 0.00 97.00 -12.578 2.235
 5.00 13.00 59.00 67.00 16280.13 1.62 0.00 62.45 -4.813 2.235
 5.00 13.00 52.00 60.00 -28122.72 40.58 0.00 51.39 2.580 0.454
 6.00 8.00 9.00 11.00 21391.82 3.00 0.00 196.84 -134.756 0.074
 6.00 8.00 18.00 20.00 17150.18 1.00 0.00 34.91 -50.282 3.869
 6.00 8.00 11.00 13.00 56103.16 0.30 0.00 -5.39 -1757.322 2.583
 6.00 8.00 13.00 15.00 18721.26 0.27 0.00 -276.05 -195.469 2.583
 6.00 8.00 15.00 17.00 16901.75 0.25 0.00 38.90 -80.214 2.583
 6.00 8.00 17.00 19.00 19553.74 0.25 0.00 -63.76 -49.969 2.583
 6.00 8.00 19.00 10.00 52237.87 0.26 0.00 205.76 5068.583 2.583
 6.00 8.00 10.00 12.00 60243.89 0.25 0.00 -5.99 -4127.862 2.583
 6.00 8.00 12.00 14.00 43839.68 0.28 0.00 -75.56 -750.964 2.583
 6.00 8.00 14.00 16.00 16351.09 0.25 0.00 35.27 -112.036 2.583
 6.00 8.00 16.00 18.00 19214.87 0.24 0.00 -74.56 -65.829 2.583
 6.00 10.00 18.00 22.00 14587.14 0.06 0.00 77.00 -264.445 5.467
 6.00 10.00 22.00 26.00 16351.07 0.67 0.00 -84.42 -118.569 5.467
 6.00 10.00 26.00 30.00 13052.00 1.54 0.00 21.07 -47.323 5.467
 6.00 10.00 30.00 34.00 11632.45 0.12 0.00 -35.29 -24.101 5.467
 6.00 10.00 34.00 19.00 14985.57 0.03 0.00 -60.90 368.194 5.467
 6.00 10.00 19.00 23.00 15134.46 0.06 0.00 97.13 -211.879 5.467
 6.00 10.00 23.00 27.00 16357.35 0.04 0.00 1.39 -98.143 5.467
 6.00 10.00 27.00 31.00 15341.40 0.06 0.00 -8.83 -47.864 5.467
 6.00 10.00 31.00 35.00 10323.01 0.06 0.00 69.93 -18.880 5.467
 6.00 10.00 20.00 24.00 17099.78 2.03 0.00 -66.07 -188.679 5.460
 6.00 10.00 24.00 28.00 15204.51 9.31 0.00 -41.53 -76.258 5.460
 6.00 10.00 28.00 32.00 13387.46 1.27 0.00 157.73 -36.155 5.460
 6.00 10.00 32.00 36.00 13674.95 1.02 0.00 -185.90 -22.159 5.460
 6.00 10.00 36.00 21.00 14345.62 1.28 0.00 62.03 238.265 5.460
 6.00 10.00 21.00 25.00 14247.76 1.64 0.00 43.78 -126.370 5.460
 6.00 10.00 25.00 29.00 14483.67 1.27 0.00 -32.35 -61.438 5.460
 6.00 10.00 29.00 33.00 12276.24 0.42 0.00 92.69 -28.930 5.460
 6.00 12.00 32.00 38.00 17542.71 1.00 0.00 -100.23 -86.210 7.136
 6.00 12.00 38.00 44.00 20470.53 1.15 0.00 12.08 -52.946 7.136
 6.00 12.00 44.00 50.00 25774.83 1.19 0.00 23.25 -39.393 7.136
 6.00 12.00 50.00 33.00 22097.06 1.15 0.00 43.11 175.513 7.136
 6.00 12.00 33.00 39.00 21643.74 1.07 0.00 -141.85 -94.591 7.136
 6.00 12.00 39.00 45.00 18683.76 1.00 0.00 -35.75 -43.968 7.136
 6.00 12.00 45.00 51.00 30612.15 1.13 0.00 68.09 -43.223 7.136
 6.00 12.00 51.00 34.00 22355.79 1.14 0.00 13.99 160.505 7.136
 6.00 12.00 34.00 40.00 21384.84 1.12 0.00 -7.17 -83.495 7.136
 6.00 12.00 40.00 46.00 18145.31 1.07 0.00 77.18 -38.966 7.136
 6.00 12.00 46.00 52.00 35826.50 0.28 0.00 -18.20 -46.935 7.152
 6.00 12.00 52.00 35.00 22434.64 0.11 0.00 45.75 146.446 7.152
 6.00 12.00 35.00 41.00 18783.22 0.00 0.00 -57.82 -65.942 7.152
 6.00 12.00 41.00 47.00 22417.68 0.04 0.00 36.15 -44.149 7.152
 6.00 12.00 47.00 36.00 20251.91 0.10 0.00 -142.92 95.717 7.152
 6.00 12.00 36.00 42.00 19903.09 0.08 0.00 182.58 -62.932 7.152
 6.00 12.00 42.00 48.00 22502.04 0.24 0.00 -78.34 -40.657 7.152
 6.00 12.00 48.00 37.00 19940.70 0.05 0.00 -79.72 85.656 7.152
 6.00 12.00 37.00 43.00 17915.04 0.06 0.00 70.68 -51.203 7.152
 6.00 12.00 43.00 49.00 24107.38 0.08 0.00 16.78 -40.059 7.152
 6.00 14.00 46.00 54.00 43666.57 3.57 0.00 -79.81 -54.899 3.792
 6.00 14.00 54.00 62.00 12710.17 17.32 0.00 43.77 -9.131 3.792
 6.00 14.00 62.00 47.00 30623.83 0.78 0.00 41.75 54.270 3.792
 6.00 14.00 47.00 55.00 35323.86 0.04 0.00 -2.56 -41.157 3.792
 6.00 14.00 55.00 63.00 14693.06 14.97 0.00 18.91 -9.911 3.792
 6.00 14.00 63.00 48.00 26959.03 3.05 0.00 -55.49 44.543 3.792
 6.00 14.00 48.00 56.00 33797.77 0.13 0.00 49.92 -36.564 3.792
 6.00 14.00 56.00 64.00 17612.42 12.35 0.00 53.13 -11.170 3.792
 6.00 14.00 64.00 49.00 27773.91 3.42 0.00 -95.00 42.857 3.792
 6.00 14.00 49.00 57.00 32397.81 0.28 0.00 -16.55 -32.604 3.792
 6.00 14.00 57.00 65.00 -43625.64 51.75 0.00 -2.17 25.906 3.772
 6.00 14.00 65.00 50.00 -1505.87 636.95 0.00 28.73 -2.162 3.772
 6.00 14.00 50.00 58.00 28743.87 1.01 0.00 67.82 -26.812 3.772
 6.00 14.00 58.00 66.00 17530.24 0.67 0.00 -106.72 -9.811 3.772
 6.00 14.00 66.00 51.00 24283.99 0.26 0.00 -27.85 32.662 3.772
 6.00 14.00 51.00 59.00 28797.79 0.42 0.00 98.75 -25.074 3.772
 6.00 14.00 59.00 67.00 16522.99 2.40 0.00 61.24 -8.726 3.772
 6.00 14.00 67.00 52.00 23579.62 0.72 0.00 -87.07 29.754 3.772
 6.00 14.00 52.00 60.00 35405.69 1.85 0.00 30.26 -28.819 3.772
 6.00 14.00 60.00 68.00 3708.65 17.36 0.00 28.86 -1.850 3.772
 6.00 14.00 53.00 61.00 37254.89 0.52 0.00 100.10 -28.341 3.765
 7.00 9.00 10.00 12.00 47576.48 4.24 0.00 5.78 -403.417 0.100
 7.00 9.00 19.00 21.00 20436.25 0.26 0.00 52.12 -49.656 3.206
 7.00 9.00 12.00 14.00 71367.71 0.23 0.00 254.08 -2529.652 2.923
 7.00 9.00 14.00 16.00 21854.30 0.26 0.00 -375.85 -258.211 2.923
 7.00 9.00 16.00 18.00 25516.67 0.23 0.00 -75.35 -137.037 2.923
 7.00 9.00 18.00 20.00 17441.32 0.21 0.00 39.19 -50.437 2.923
 7.00 9.00 20.00 11.00 68295.45 0.23 0.00 132.93 7498.732 2.923
 7.00 9.00 11.00 13.00 85013.73 0.80 0.00 -55.13 -3135.865 1.391
 7.00 9.00 13.00 15.00 27193.43 0.87 0.00 -164.49 -250.768 1.391
 7.00 9.00 15.00 17.00 22255.62 0.80 0.00 37.57 -82.093 1.391
 7.00 9.00 17.00 19.00 27685.04 0.81 0.00 -65.45 -51.060 1.391
 7.00 11.00 19.00 23.00 21339.72 0.17 0.00 95.95 -299.831 4.237
 7.00 11.00 23.00 27.00 22793.07 0.29 0.00 3.42 -128.101 4.237
 7.00 11.00 27.00 31.00 19936.07 0.06 0.00 -6.34 -56.022 4.237
 7.00 11.00 31.00 35.00 13804.65 0.20 0.00 68.44 -22.167 4.237
 7.00 11.00 35.00 20.00 23220.63 0.21 0.00 -38.37 442.183 4.237
 7.00 11.00 20.00 24.00 28743.17 0.31 0.00 -58.02 -311.874 4.237
 7.00 11.00 24.00 28.00 14730.27 0.03 0.00 -40.63 -68.498 4.237
 7.00 11.00 28.00 32.00 17326.66 0.10 0.00 158.50 -41.897 4.237
 7.00 11.00 32.00 36.00 17739.08 0.25 0.00 -186.46 -25.145 4.237
 7.00 11.00 21.00 25.00 19864.21 0.11 0.00 41.59 -169.606 4.225
 7.00 11.00 25.00 29.00 18012.84 0.11 0.00 -28.88 -69.908 4.225
 7.00 11.00 29.00 33.00 16189.48 0.07 0.00 93.12 -33.833 4.225
 7.00 11.00 33.00 37.00 25864.30 0.14 0.00 -139.73 -32.431 4.225
 7.00 11.00 37.00 22.00 20576.99 0.17 0.00 144.66 264.459 4.225
 7.00 11.00 22.00 26.00 22556.41 0.14 0.00 -86.61 -154.811 4.225
 7.00 11.00 26.00 30.00 17566.33 0.77 0.00 22.07 -57.661 4.225
 7.00 11.00 30.00 34.00 16002.34 0.11 0.00 -35.45 -29.182 4.225
 7.00 13.00 33.00 39.00 27233.45 0.43 0.00 -144.39 -50.639 2.700
 7.00 13.00 39.00 45.00 20382.39 0.97 0.00 -34.12 -19.947 2.700
 7.00 13.00 45.00 51.00 37902.66 0.65 0.00 67.76 -21.919 2.700
 7.00 13.00 51.00 34.00 27184.34 0.58 0.00 14.03 81.700 2.700
 7.00 13.00 34.00 40.00 25866.09 0.57 0.00 -5.85 -42.773 2.700
 7.00 13.00 40.00 46.00 22094.44 0.56 0.00 77.44 -19.673 2.700
 7.00 13.00 46.00 52.00 39731.56 0.65 0.00 -12.14 -21.227 2.700
 7.00 13.00 52.00 35.00 26366.87 0.60 0.00 40.01 71.628 2.700
 7.00 13.00 35.00 41.00 22606.84 0.61 0.00 -58.12 -33.398 2.700
 7.00 13.00 41.00 47.00 27516.60 0.59 0.00 36.01 -22.358 2.700
 7.00 13.00 47.00 53.00 42037.83 0.39 0.00 -104.46 -20.774 2.698
 7.00 13.00 53.00 36.00 28159.41 0.17 0.00 -39.89 69.339 2.698
 7.00 13.00 36.00 42.00 24301.78 0.55 0.00 183.45 -32.183 2.698
 7.00 13.00 42.00 48.00 27068.47 0.26 0.00 -77.95 -20.109 2.698
 7.00 13.00 48.00 37.00 24217.64 0.21 0.00 -78.95 43.177 2.698
 7.00 13.00 37.00 43.00 21683.03 0.19 0.00 70.33 -25.862 2.698
 7.00 13.00 43.00 49.00 29534.31 0.26 0.00 17.15 -20.130 2.698
 7.00 13.00 49.00 38.00 26829.25 0.22 0.00 -23.38 43.473 2.698
 7.00 13.00 38.00 44.00 25308.97 0.16 0.00 10.48 -27.287 2.698
 7.00 13.00 44.00 50.00 32189.61 0.24 0.00 24.15 -20.177 2.698
 7.00 15.00 47.00 55.00 38636.46 0.52 0.00 -8.61 -94.524 7.378
 7.00 15.00 55.00 63.00 15189.68 6.94 0.00 19.75 -21.235 7.378
 7.00 15.00 63.00 48.00 29097.23 0.99 0.00 -50.60 100.342 7.378
 7.00 15.00 48.00 56.00 36196.45 0.04 0.00 50.57 -82.067 7.378
 7.00 15.00 56.00 64.00 19886.69 0.35 0.00 53.34 -26.104 7.378
 7.00 15.00 64.00 49.00 30202.09 0.11 0.00 -95.35 97.106 7.378
 7.00 15.00 49.00 57.00 34802.38 0.06 0.00 -16.02 -73.267 7.378
 7.00 15.00 57.00 65.00 19246.90 0.70 0.00 -10.17 -23.753 7.378
 7.00 15.00 65.00 50.00 26717.30 0.35 0.00 37.87 80.225 7.378
 7.00 15.00 50.00 58.00 31752.41 0.19 0.00 67.42 -62.182 7.378
 7.00 15.00 58.00 66.00 19493.59 0.70 0.00 -106.89 -22.653 7.381
 7.00 15.00 66.00 51.00 26401.49 0.15 0.00 -29.47 74.178 7.381
 7.00 15.00 51.00 59.00 30469.72 0.08 0.00 99.88 -55.621 7.381
 7.00 15.00 59.00 67.00 19233.99 0.10 0.00 61.46 -21.067 7.381
 7.00 15.00 67.00 52.00 26105.75 0.05 0.00 -88.72 68.713 7.381
 7.00 15.00 52.00 60.00 28445.50 1.51 0.00 39.30 -48.468 7.381
 7.00 15.00 60.00 68.00 21987.89 2.91 0.00 23.41 -22.725 7.381
 7.00 15.00 68.00 53.00 26769.05 0.06 0.00 -145.13 66.103 7.381
 7.00 15.00 53.00 61.00 31631.25 0.04 0.00 106.51 -50.386 7.381
 7.00 15.00 61.00 69.00 16183.25 0.22 0.00 -46.06 -15.800 7.381
 7.00 15.00 54.00 62.00 192216.67 1.20 0.00 75.77 -82.127 2.114
 8.00 10.00 11.00 13.00 88183.81 2.67 0.00 0.46 -458.358 0.061
 8.00 10.00 20.00 22.00 20174.31 1.01 0.00 38.64 -50.397 3.296
 8.00 10.00 13.00 15.00 32585.26 12.96 0.00 -146.02 -1416.634 3.585
 8.00 10.00 15.00 17.00 36805.10 6.65 0.00 -17.88 -533.363 3.585
 8.00 10.00 17.00 19.00 22617.91 15.71 0.00 -68.06 -148.986 3.585
 8.00 10.00 19.00 21.00 13789.68 25.28 0.00 49.91 -48.910 3.585
 8.00 10.00 21.00 12.00 141183.27 0.37 0.00 113.76 5211.748 0.983
 8.00 10.00 12.00 14.00 190921.42 0.37 0.00 95.82 -4976.979 0.983
 8.00 10.00 14.00 16.00 24681.16 0.38 0.00 -102.46 -160.848 0.983
 8.00 10.00 16.00 18.00 18947.90 0.18 0.00 -76.46 -49.394 0.983
 8.00 10.00 18.00 20.00 18476.05 19.51 0.00 5.19 -83.506 3.408
 8.00 12.00 20.00 24.00 20021.15 0.42 0.00 -62.90 -407.553 6.139
 8.00 12.00 24.00 28.00 18118.22 0.16 0.00 -34.86 -147.527 6.139
 8.00 12.00 28.00 32.00 17064.57 0.00 0.00 159.16 -69.474 6.139
 8.00 12.00 32.00 36.00 18454.03 0.16 0.00 -186.78 -42.932 6.139
 8.00 12.00 36.00 21.00 17345.36 0.04 0.00 59.51 478.539 6.139
 8.00 12.00 21.00 25.00 16646.91 0.10 0.00 45.27 -261.689 6.139
 8.00 12.00 25.00 29.00 17827.63 0.03 0.00 -31.20 -120.107 6.139
 8.00 12.00 29.00 33.00 16064.07 0.03 0.00 93.08 -56.277 6.139
 8.00 12.00 33.00 37.00 26287.01 0.07 0.00 -137.88 -53.985 6.139
 8.00 12.00 22.00 26.00 36903.15 1.21 0.00 50.23 -455.540 6.108
 8.00 12.00 26.00 30.00 -21344.54 4.22 0.00 -113.75 119.764 6.108
 8.00 12.00 30.00 34.00 15548.35 0.13 0.00 -36.36 -46.976 6.108
 8.00 12.00 34.00 38.00 23543.93 0.08 0.00 22.16 -42.680 6.108
 8.00 12.00 38.00 23.00 18916.97 0.14 0.00 13.50 351.497 6.108
 8.00 12.00 23.00 27.00 19722.99 0.15 0.00 2.34 -195.704 6.108
 8.00 12.00 27.00 31.00 19529.49 0.14 0.00 -4.81 -92.679 6.108
 8.00 12.00 31.00 35.00 14953.00 0.06 0.00 68.24 -39.423 6.108
 8.00 14.00 34.00 40.00 25787.38 0.11 0.00 -5.80 -61.607 3.469
 8.00 14.00 40.00 46.00 21219.54 0.48 0.00 78.28 -26.681 3.469
 8.00 14.00 46.00 52.00 40087.16 0.22 0.00 -12.65 -29.785 3.469
 8.00 14.00 52.00 35.00 26148.57 0.18 0.00 40.37 100.969 3.469
 8.00 14.00 35.00 41.00 22402.51 0.17 0.00 -57.72 -47.597 3.469
 8.00 14.00 41.00 47.00 27312.75 0.28 0.00 36.27 -31.247 3.469
 8.00 14.00 47.00 53.00 34889.68 0.15 0.00 -101.39 -23.949 3.469
 8.00 14.00 53.00 36.00 26463.18 0.14 0.00 -43.68 92.365 3.469
 8.00 14.00 36.00 42.00 23321.43 0.54 0.00 183.93 -44.267 3.469
 8.00 14.00 42.00 48.00 28323.29 0.21 0.00 -77.97 -29.568 3.469
 8.00 14.00 48.00 54.00 47114.17 4.79 0.00 -43.80 -29.804 3.454
 8.00 14.00 54.00 37.00 28695.92 1.76 0.00 -34.19 90.450 3.454
 8.00 14.00 37.00 43.00 21418.78 0.21 0.00 68.93 -36.309 3.454
 8.00 14.00 43.00 49.00 29717.50 0.07 0.00 17.17 -28.260 3.454
 8.00 14.00 49.00 38.00 26730.92 0.14 0.00 -23.72 61.006 3.454
 8.00 14.00 38.00 44.00 25197.98 0.22 0.00 10.95 -38.472 3.454
 8.00 14.00 44.00 50.00 32294.03 0.08 0.00 25.15 -28.175 3.454
 8.00 14.00 50.00 39.00 27749.86 0.17 0.00 -101.09 57.559 3.454
 8.00 14.00 39.00 45.00 22529.20 0.28 0.00 -35.15 -31.093 3.454
 8.00 14.00 45.00 51.00 37951.83 0.26 0.00 67.41 -30.452 3.454
 8.00 16.00 48.00 56.00 39377.25 0.68 0.00 49.03 -92.855 7.112
 8.00 16.00 56.00 64.00 21028.01 0.82 0.00 55.16 -28.335 7.112
 8.00 16.00 64.00 49.00 32713.03 0.42 0.00 -96.35 108.734 7.112
 8.00 16.00 49.00 57.00 37596.55 0.47 0.00 -16.02 -82.161 7.112
 8.00 16.00 57.00 65.00 21028.16 0.70 0.00 -8.74 -26.605 7.112
 8.00 16.00 65.00 50.00 29382.09 0.39 0.00 37.63 91.056 7.112
 8.00 16.00 50.00 58.00 34888.79 0.45 0.00 66.69 -70.794 7.112
 8.00 16.00 58.00 66.00 20606.07 0.37 0.00 -102.44 -24.511 7.112
 8.00 16.00 66.00 51.00 28291.97 0.43 0.00 -33.48 81.883 7.112
 8.00 16.00 51.00 59.00 32818.32 0.42 0.00 100.78 -61.947 7.112
 8.00 16.00 59.00 67.00 21419.52 0.92 0.00 58.93 -23.938 7.098
 8.00 16.00 67.00 52.00 28601.71 0.35 0.00 -88.47 77.281 7.098
 8.00 16.00 52.00 60.00 30225.61 1.15 0.00 39.69 -53.062 7.098
 8.00 16.00 60.00 68.00 25027.45 2.56 0.00 24.30 -26.362 7.098
 8.00 16.00 68.00 53.00 29135.44 0.09 0.00 -145.97 73.750 7.098
 8.00 16.00 53.00 61.00 33961.16 0.00 0.00 108.96 -55.649 7.098
 8.00 16.00 61.00 69.00 18275.71 0.48 0.00 -46.42 -18.164 7.098
 8.00 16.00 69.00 54.00 25615.08 0.14 0.00 -35.06 60.830 7.098
 8.00 16.00 54.00 62.00 60419.47 4.69 0.00 32.43 -92.557 7.098
 8.00 16.00 62.00 70.00 -33469.68 13.58 0.00 102.10 31.425 7.098
 8.00 16.00 55.00 63.00 366176.09 1.69 0.00 50.29 -88.362 1.194
 9.00 11.00 12.00 14.00 162890.08 4.48 0.00 150.64 -848.961 0.061
 9.00 11.00 21.00 23.00 16628.07 0.25 0.00 41.71 -49.761 3.949
 9.00 11.00 14.00 16.00 48259.05 0.47 0.00 -66.33 -1184.732 2.025
 9.00 11.00 16.00 18.00 26725.00 0.49 0.00 -199.16 -218.694 2.025
 9.00 11.00 18.00 20.00 11018.97 0.68 0.00 37.23 -40.986 2.025
 9.00 11.00 20.00 22.00 35681.54 0.31 0.00 41.55 -71.465 2.025
 9.00 11.00 22.00 13.00 74917.98 0.48 0.00 20.88 5697.238 2.025
 9.00 11.00 13.00 15.00 93743.75 0.48 0.00 -22.01 -5034.214 2.025
 9.00 11.00 15.00 17.00 29594.84 0.50 0.00 -91.61 -397.324 2.025
 9.00 11.00 17.00 19.00 34374.80 0.45 0.00 -69.97 -184.599 2.025
 9.00 11.00 19.00 21.00 26027.57 0.41 0.00 55.56 -69.886 2.025
 9.00 13.00 21.00 25.00 19667.23 0.03 0.00 41.09 -199.648 3.062
 9.00 13.00 25.00 29.00 18705.07 0.24 0.00 -27.88 -75.952 3.062
 9.00 13.00 29.00 33.00 18021.87 0.26 0.00 92.96 -36.589 3.062
 9.00 13.00 33.00 37.00 29296.24 0.27 0.00 -136.30 -33.988 3.062
 9.00 13.00 37.00 22.00 21382.09 0.07 0.00 139.86 294.179 3.062
 9.00 13.00 22.00 26.00 22412.20 0.50 0.00 -87.53 -175.696 3.062
 9.00 13.00 26.00 30.00 18855.69 0.86 0.00 24.83 -63.350 3.062
 9.00 13.00 30.00 34.00 17447.71 0.27 0.00 -37.16 -30.482 3.062
 9.00 13.00 34.00 38.00 25858.40 0.26 0.00 21.78 -26.482 3.062
 9.00 13.00 23.00 27.00 24909.76 0.17 0.00 -0.54 -153.025 3.040
 9.00 13.00 27.00 31.00 20039.42 0.09 0.00 -3.58 -55.957 3.040
 9.00 13.00 31.00 35.00 15842.52 0.86 0.00 69.32 -23.820 3.040
 9.00 13.00 35.00 39.00 24424.42 0.12 0.00 -144.08 -22.034 3.040
 9.00 13.00 39.00 24.00 23515.11 0.12 0.00 43.37 217.444 3.040
 9.00 13.00 24.00 28.00 26173.17 0.05 0.00 -37.50 -129.245 3.040
 9.00 13.00 28.00 32.00 19817.08 3.28 0.00 159.83 -46.802 3.040
 9.00 13.00 32.00 36.00 16395.96 6.55 0.00 -187.94 -21.512 3.040
 9.00 15.00 35.00 41.00 22341.23 0.28 0.00 -59.59 -111.721 7.262
 9.00 15.00 41.00 47.00 26554.29 0.03 0.00 36.71 -69.889 7.262
 9.00 15.00 47.00 53.00 35594.18 0.39 0.00 -101.77 -55.357 7.262
 9.00 15.00 53.00 36.00 26317.47 0.19 0.00 -43.39 212.710 7.262
 9.00 15.00 36.00 42.00 23313.47 0.10 0.00 184.99 -103.680 7.262
 9.00 15.00 42.00 48.00 27678.87 0.29 0.00 -78.16 -66.281 7.262
 9.00 15.00 48.00 54.00 35627.56 0.15 0.00 -34.04 -51.189 7.262
 9.00 15.00 54.00 37.00 26066.97 0.16 0.00 -42.15 190.440 7.262
 9.00 15.00 37.00 43.00 21043.36 0.15 0.00 67.58 -83.606 7.262
 9.00 15.00 43.00 49.00 29559.14 0.16 0.00 16.59 -64.592 7.262
 9.00 15.00 49.00 55.00 43274.08 0.48 0.00 27.03 -52.120 6.575
 9.00 15.00 55.00 38.00 29808.11 0.27 0.00 -51.07 178.888 6.575
 9.00 15.00 38.00 44.00 24758.02 0.18 0.00 10.64 -79.909 6.575
 9.00 15.00 44.00 50.00 32093.06 0.22 0.00 25.81 -58.108 6.575
 9.00 15.00 50.00 39.00 27409.77 0.19 0.00 -101.45 119.102 6.575
 9.00 15.00 39.00 45.00 22288.76 0.17 0.00 -34.82 -64.793 6.575
 9.00 15.00 45.00 51.00 38134.73 0.18 0.00 67.75 -63.346 6.575
 9.00 15.00 51.00 40.00 28607.84 0.16 0.00 8.07 112.978 6.575
 9.00 15.00 40.00 46.00 21792.55 0.17 0.00 77.05 -57.264 6.575
 9.00 15.00 46.00 52.00 40340.72 0.20 0.00 -13.81 -61.629 6.575
 9.00 17.00 49.00 57.00 39391.02 0.06 0.00 -16.54 -53.370 4.086
 9.00 17.00 57.00 65.00 20693.26 1.82 0.00 -8.39 -16.021 4.086
 9.00 17.00 65.00 50.00 30304.85 0.42 0.00 37.49 57.876 4.086
 9.00 17.00 50.00 58.00 35736.69 0.14 0.00 65.96 -44.871 4.086
 9.00 17.00 58.00 66.00 21009.02 0.06 0.00 -100.23 -15.272 4.086
 9.00 17.00 66.00 51.00 29240.38 0.12 0.00 -34.47 52.065 4.086
 9.00 17.00 51.00 59.00 34231.60 0.23 0.00 101.45 -39.910 4.086
 9.00 17.00 59.00 67.00 20879.09 0.13 0.00 62.58 -14.270 4.086
 9.00 17.00 67.00 52.00 29250.39 0.12 0.00 -92.40 48.641 4.086
 9.00 17.00 52.00 60.00 27351.65 4.27 0.00 38.39 -29.664 4.086
 9.00 17.00 60.00 68.00 28221.04 6.03 0.00 22.51 -18.043 4.061
 9.00 17.00 68.00 53.00 31429.70 0.00 0.00 -145.33 48.583 4.061
 9.00 17.00 53.00 61.00 35391.74 0.06 0.00 109.10 -35.545 4.061
 9.00 17.00 61.00 69.00 19034.22 0.21 0.00 -45.81 -11.470 4.061
 9.00 17.00 69.00 54.00 26544.34 0.00 0.00 -34.34 38.439 4.061
 9.00 17.00 54.00 62.00 30078.53 4.44 0.00 32.40 -28.197 4.061
 9.00 17.00 62.00 70.00 18243.36 11.95 0.00 102.57 -10.373 4.061
 9.00 17.00 70.00 55.00 21618.45 0.06 0.00 -62.12 29.371 4.061
 9.00 17.00 55.00 63.00 -21466.98 16.99 0.00 2.17 18.813 4.061
 9.00 17.00 63.00 71.00 90851.51 6.53 0.00 -100.20 -48.800 4.061
 9.00 17.00 56.00 64.00 36579.36 1.53 0.00 45.65 -29.969 4.054
 10.00 12.00 13.00 15.00 25842.55 3.52 0.00 -63.67 -140.237 0.064
 10.00 12.00 22.00 24.00 21137.95 0.74 0.00 -103.61 -48.346 3.018
 10.00 12.00 15.00 17.00 28634.40 2.79 0.00 -1.82 -1305.075 3.759
 10.00 12.00 17.00 19.00 31366.43 2.15 0.00 -449.26 -476.531 3.759
 10.00 12.00 19.00 21.00 22275.28 1.37 0.00 34.43 -153.825 3.759
 10.00 12.00 21.00 23.00 15070.27 2.28 0.00 35.99 -56.038 3.759
 10.00 12.00 23.00 14.00 33895.48 1.10 0.00 816.13 4785.488 3.759
 10.00 12.00 14.00 16.00 38387.03 0.30 0.00 -575.96 -3827.190 3.759
 10.00 12.00 16.00 18.00 25866.22 2.42 0.00 -209.65 -644.716 3.759
 10.00 12.00 18.00 20.00 17712.11 5.15 0.00 21.22 -176.590 3.759
 10.00 12.00 20.00 22.00 21772.07 4.01 0.00 18.69 -108.534 3.759
 10.00 14.00 22.00 26.00 21851.89 8.88 0.00 53.61 -210.862 2.910
 10.00 14.00 26.00 30.00 12000.63 40.65 0.00 -117.32 -46.321 2.910
 10.00 14.00 30.00 34.00 17568.43 0.09 0.00 -37.92 -33.906 2.910
 10.00 14.00 34.00 38.00 26958.19 0.24 0.00 22.88 -29.730 2.910
 10.00 14.00 38.00 23.00 20033.67 0.06 0.00 14.42 262.005 2.910
 10.00 14.00 23.00 27.00 19995.94 0.14 0.00 1.77 -149.007 2.910
 10.00 14.00 27.00 31.00 21492.96 0.09 0.00 -5.38 -68.641 2.910
 10.00 14.00 31.00 35.00 15724.26 0.06 0.00 69.15 -26.113 2.910
 10.00 14.00 35.00 39.00 24995.65 0.12 0.00 -144.74 -24.334 2.910
 10.00 14.00 24.00 28.00 22325.29 0.28 0.00 -40.91 -130.757 2.898
