 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 10.00 14.00 35.00 39.00 18997.80 0.32 0.00 -119.07 -18.950 2.982
 10.00 14.00 24.00 28.00 24529.41 2.42 0.00 -46.64 -148.514 2.996
 10.00 14.00 28.00 32.00 21610.48 15.84 0.00 175.66 -59.473 2.996
 10.00 14.00 32.00 36.00 8658.77 1.19 0.00 -216.44 -12.831 2.996
 10.00 14.00 36.00 40.00 21368.58 2.85 0.00 77.64 -18.999 2.996
 10.00 14.00 40.00 25.00 19994.04 1.19 0.00 38.36 182.216 2.996
 10.00 14.00 25.00 29.00 20398.16 0.34 0.00 -49.32 -99.273 2.996
 10.00 14.00 29.00 33.00 21760.04 2.72 0.00 62.09 -50.649 2.996
 10.00 14.00 33.00 37.00 16324.07 0.76 0.00 -73.25 -21.109 2.996
 10.00 16.00 36.00 42.00 24868.17 1.41 0.00 170.04 -88.020 5.140
 10.00 16.00 42.00 48.00 25221.72 2.81 0.00 -60.72 -46.985 5.140
 10.00 16.00 48.00 54.00 41476.43 0.27 0.00 -28.54 -45.657 5.140
 10.00 16.00 54.00 37.00 27839.30 0.13 0.00 -26.26 159.262 5.140
 10.00 16.00 37.00 43.00 20781.12 0.05 0.00 57.45 -65.413 5.140
 10.00 16.00 43.00 49.00 33153.81 0.16 0.00 1.92 -56.193 5.140
 10.00 16.00 49.00 55.00 47530.94 0.11 0.00 32.14 -48.337 5.140
 10.00 16.00 55.00 38.00 31671.42 0.09 0.00 -54.25 163.773 5.140
 10.00 16.00 38.00 44.00 25039.69 0.00 0.00 2.67 -70.414 5.140
 10.00 16.00 44.00 50.00 36358.49 0.25 0.00 47.75 -56.234 5.140
 10.00 16.00 50.00 56.00 46107.91 0.36 0.00 19.53 -43.335 5.131
 10.00 16.00 56.00 39.00 33070.31 0.06 0.00 -115.82 154.873 5.131
 10.00 16.00 39.00 45.00 23087.22 0.07 0.00 -7.54 -58.149 5.131
 10.00 16.00 45.00 51.00 43721.77 0.12 0.00 23.35 -61.775 5.131
 10.00 16.00 51.00 40.00 31580.28 0.10 0.00 18.03 107.083 5.131
 10.00 16.00 40.00 46.00 23073.75 0.09 0.00 75.99 -52.342 5.131
 10.00 16.00 46.00 52.00 46805.53 0.14 0.00 -31.75 -60.672 5.131
 10.00 16.00 52.00 41.00 34356.39 0.12 0.00 -4.17 105.878 5.131
 10.00 16.00 41.00 47.00 30283.54 0.03 0.00 49.91 -62.097 5.131
 10.00 16.00 47.00 53.00 39717.55 0.12 0.00 -128.60 -47.349 5.131
 10.00 18.00 50.00 58.00 46768.75 0.25 0.00 33.00 -72.449 4.672
 10.00 18.00 58.00 66.00 24804.47 1.06 0.00 -99.12 -21.957 4.672
 10.00 18.00 66.00 51.00 37304.99 0.09 0.00 -14.77 81.458 4.672
 10.00 18.00 51.00 59.00 43096.87 0.09 0.00 96.64 -61.870 4.672
 10.00 18.00 59.00 67.00 27602.50 0.04 0.00 93.97 -22.942 4.672
 10.00 18.00 67.00 52.00 37205.11 0.11 0.00 -127.95 75.744 4.672
 10.00 18.00 52.00 60.00 43442.23 0.53 0.00 37.51 -57.909 4.672
 10.00 18.00 60.00 68.00 26293.26 1.24 0.00 13.91 -20.546 4.672
 10.00 18.00 68.00 53.00 38355.29 0.10 0.00 -134.27 72.925 4.672
 10.00 18.00 53.00 61.00 44729.58 0.11 0.00 106.90 -55.465 4.672
 10.00 18.00 61.00 69.00 24371.08 0.11 0.00 -47.42 -17.929 4.672
 10.00 18.00 69.00 54.00 34308.65 0.09 0.00 -17.63 61.022 4.672
 10.00 18.00 54.00 62.00 39911.00 1.36 0.00 1.99 -46.121 4.672
 10.00 18.00 62.00 70.00 21539.84 3.55 0.00 149.88 -14.935 4.672
 10.00 18.00 70.00 55.00 27414.65 0.11 0.00 -86.50 45.680 4.672
 10.00 18.00 55.00 63.00 32816.29 3.66 0.00 -9.15 -35.397 4.672
 10.00 18.00 63.00 71.00 18411.80 10.07 0.00 -82.75 -12.046 4.672
 10.00 18.00 71.00 56.00 26314.96 0.16 0.00 109.73 41.137 4.672
 10.00 18.00 56.00 64.00 29992.09 0.11 0.00 31.70 -30.244 4.672
 10.00 18.00 64.00 72.00 18712.75 0.64 0.00 -116.14 -11.565 4.672
 10.00 18.00 57.00 65.00 64120.89 1.80 0.00 -7.38 -58.333 4.502
 11.00 13.00 14.00 16.00 71661.41 13.87 0.00 -84.05 -277.334 0.046
 11.00 13.00 23.00 25.00 21900.24 0.51 0.00 7.40 -36.576 2.204
 11.00 13.00 16.00 18.00 35978.18 0.13 0.00 18.20 -959.178 2.199
 11.00 13.00 18.00 20.00 25381.95 0.07 0.00 -129.94 -225.561 2.199
 11.00 13.00 20.00 22.00 20926.12 0.05 0.00 22.54 -84.529 2.199
 11.00 13.00 22.00 24.00 -5170.29 1.30 0.00 -86.53 11.246 2.199
 11.00 13.00 24.00 15.00 45901.13 0.12 0.00 107.63 3790.709 2.199
 11.00 13.00 15.00 17.00 51621.82 0.12 0.00 -8.67 -3010.520 2.199
 11.00 13.00 17.00 19.00 41918.74 0.11 0.00 -179.30 -611.162 2.199
 11.00 13.00 19.00 21.00 26812.69 0.09 0.00 86.67 -156.368 2.199
 11.00 13.00 21.00 23.00 14561.25 0.31 0.00 7.71 -42.460 2.199
 11.00 15.00 23.00 27.00 13544.24 0.11 0.00 1.84 -197.887 4.406
 11.00 15.00 27.00 31.00 22956.35 0.04 0.00 -4.63 -134.161 4.406
 11.00 15.00 31.00 35.00 4414.33 0.12 0.00 59.44 -12.899 4.406
 11.00 15.00 35.00 39.00 17585.79 0.03 0.00 -118.61 -29.364 4.406
 11.00 15.00 39.00 24.00 18058.59 0.24 0.00 48.22 357.590 4.406
 11.00 15.00 24.00 28.00 18940.37 0.36 0.00 -46.54 -213.701 4.406
 11.00 15.00 28.00 32.00 21059.48 0.03 0.00 169.77 -101.833 4.406
 11.00 15.00 32.00 36.00 7894.38 0.21 0.00 -215.28 -19.850 4.406
 11.00 15.00 36.00 40.00 19920.74 0.10 0.00 77.59 -29.363 4.406
 11.00 15.00 25.00 29.00 17463.39 0.04 0.00 -50.39 -155.407 4.403
 11.00 15.00 29.00 33.00 20129.58 0.35 0.00 61.44 -81.424 4.403
 11.00 15.00 33.00 37.00 14581.46 0.11 0.00 -71.68 -31.760 4.403
 11.00 15.00 37.00 41.00 16387.85 0.14 0.00 63.76 -21.416 4.403
 11.00 15.00 41.00 26.00 15590.45 0.03 0.00 -47.14 208.837 4.403
 11.00 15.00 26.00 30.00 15307.45 0.27 0.00 41.67 -109.498 4.403
 11.00 15.00 30.00 34.00 14059.16 0.03 0.00 -58.12 -48.098 4.403
 11.00 15.00 34.00 38.00 18619.12 0.16 0.00 37.70 -35.388 4.403
 11.00 17.00 37.00 43.00 20530.34 0.45 0.00 57.23 -37.479 2.651
 11.00 17.00 43.00 49.00 30794.20 0.36 0.00 2.59 -29.587 2.651
 11.00 17.00 49.00 55.00 46715.80 0.41 0.00 32.44 -26.523 2.651
 11.00 17.00 55.00 38.00 30541.48 0.40 0.00 -55.35 90.115 2.651
 11.00 17.00 38.00 44.00 23800.55 0.38 0.00 3.45 -38.640 2.651
 11.00 17.00 44.00 50.00 35649.21 0.52 0.00 48.74 -31.164 2.651
 11.00 17.00 50.00 56.00 43598.23 0.16 0.00 21.12 -22.868 2.651
 11.00 17.00 56.00 39.00 31526.42 0.37 0.00 -117.83 84.082 2.651
 11.00 17.00 39.00 45.00 22185.07 0.34 0.00 -7.62 -32.177 2.651
 11.00 17.00 45.00 51.00 42565.84 0.39 0.00 23.75 -33.955 2.651
 11.00 17.00 51.00 57.00 39860.57 0.22 0.00 48.30 -19.321 2.646
 11.00 17.00 57.00 40.00 32434.26 0.13 0.00 -31.97 78.337 2.646
 11.00 17.00 40.00 46.00 22166.28 0.11 0.00 76.59 -28.793 2.646
 11.00 17.00 46.00 52.00 45700.60 0.09 0.00 -31.24 -33.301 2.646
 11.00 17.00 52.00 41.00 33288.79 0.09 0.00 -4.58 58.214 2.646
 11.00 17.00 41.00 47.00 28605.88 0.09 0.00 50.78 -33.466 2.646
 11.00 17.00 47.00 53.00 40087.92 0.23 0.00 -128.84 -26.800 2.646
 11.00 17.00 53.00 42.00 32882.25 0.15 0.00 136.59 52.262 2.646
 11.00 17.00 42.00 48.00 29973.04 0.21 0.00 -65.51 -31.697 2.646
 11.00 17.00 48.00 54.00 40801.14 0.08 0.00 -27.98 -25.086 2.646
 11.00 19.00 51.00 59.00 47674.71 0.42 0.00 95.00 -56.972 3.604
 11.00 19.00 59.00 67.00 18488.81 2.15 0.00 95.80 -12.625 3.604
 11.00 19.00 67.00 52.00 36908.30 0.07 0.00 -129.08 62.170 3.604
 11.00 19.00 52.00 60.00 37717.20 2.87 0.00 36.55 -41.771 3.604
 11.00 19.00 60.00 68.00 35270.32 5.10 0.00 15.88 -22.614 3.604
 11.00 19.00 68.00 53.00 38276.59 0.11 0.00 -135.18 60.113 3.604
 11.00 19.00 53.00 61.00 44822.50 0.11 0.00 108.11 -46.092 3.604
 11.00 19.00 61.00 69.00 23392.50 0.00 0.00 -47.18 -14.101 3.604
 11.00 19.00 69.00 54.00 32985.41 0.07 0.00 -17.42 48.380 3.604
 11.00 19.00 54.00 62.00 35274.33 1.78 0.00 -2.37 -33.742 3.604
 11.00 19.00 62.00 70.00 28633.23 4.96 0.00 149.01 -16.247 3.604
 11.00 19.00 70.00 55.00 29871.83 0.47 0.00 -85.44 40.979 3.604
 11.00 19.00 55.00 63.00 31509.03 4.10 0.00 -12.72 -28.084 3.604
 11.00 19.00 63.00 71.00 20273.25 10.64 0.00 -80.27 -10.842 3.604
 11.00 19.00 71.00 56.00 26181.62 0.03 0.00 110.14 33.648 3.604
 11.00 19.00 56.00 64.00 30023.89 0.03 0.00 32.21 -24.978 3.604
 11.00 19.00 64.00 72.00 18306.87 0.18 0.00 -116.45 -9.238 3.604
 11.00 19.00 72.00 57.00 26784.46 0.09 0.00 31.86 32.294 3.604
 11.00 19.00 57.00 65.00 35664.19 0.57 0.00 -10.39 -27.738 3.604
 11.00 19.00 58.00 66.00 31177.91 0.04 0.00 -101.67 -22.672 3.599
 12.00 14.00 15.00 17.00 21761.42 3.28 0.00 30.33 -103.582 0.056
 12.00 14.00 24.00 26.00 -14647.53 27.93 0.00 11.32 16.342 1.472
 12.00 14.00 17.00 19.00 42405.30 0.16 0.00 23.33 -1743.447 3.391
 12.00 14.00 19.00 21.00 28217.46 0.04 0.00 -150.91 -386.710 3.391
 12.00 14.00 21.00 23.00 15441.00 0.22 0.00 7.21 -96.188 3.391
 12.00 14.00 23.00 25.00 16761.27 0.05 0.00 9.18 -56.222 3.391
 12.00 14.00 25.00 16.00 31821.63 0.15 0.00 112.09 4052.734 3.391
 12.00 14.00 16.00 18.00 35042.58 0.16 0.00 -33.60 -3151.612 3.391
 12.00 14.00 18.00 20.00 27389.16 0.17 0.00 -32.23 -615.822 3.391
 12.00 14.00 20.00 22.00 20862.72 0.05 0.00 20.62 -187.632 3.391
 12.00 14.00 22.00 24.00 11083.23 0.55 0.00 -86.13 -49.839 3.391
 12.00 16.00 24.00 28.00 16342.50 0.10 0.00 -50.27 -349.462 6.449
 12.00 16.00 28.00 32.00 21673.48 0.11 0.00 170.69 -185.383 6.449
 12.00 16.00 32.00 36.00 8310.93 0.04 0.00 -214.52 -35.544 6.449
 12.00 16.00 36.00 40.00 21266.93 0.17 0.00 77.95 -51.973 6.449
 12.00 16.00 40.00 25.00 18497.95 0.11 0.00 38.33 536.098 6.449
 12.00 16.00 25.00 29.00 18263.04 0.09 0.00 -49.44 -301.586 6.449
 12.00 16.00 29.00 33.00 20647.46 0.11 0.00 59.02 -146.126 6.449
 12.00 16.00 33.00 37.00 15401.90 0.10 0.00 -70.62 -56.681 6.449
 12.00 16.00 37.00 41.00 17867.32 0.10 0.00 64.07 -38.546 6.449
 12.00 16.00 26.00 30.00 16753.39 0.09 0.00 42.39 -218.235 6.445
 12.00 16.00 30.00 34.00 14956.03 0.16 0.00 -58.44 -88.556 6.445
 12.00 16.00 34.00 38.00 18549.60 0.15 0.00 39.02 -59.141 6.445
 12.00 16.00 38.00 42.00 23318.56 0.26 0.00 85.26 -44.607 6.445
 12.00 16.00 42.00 27.00 18281.70 0.13 0.00 -65.43 358.464 6.445
 12.00 16.00 27.00 31.00 24062.86 0.10 0.00 -6.27 -251.960 6.445
 12.00 16.00 31.00 35.00 4659.10 0.18 0.00 60.65 -23.332 6.445
 12.00 16.00 35.00 39.00 19825.88 0.07 0.00 -117.95 -55.158 6.445
 12.00 18.00 38.00 44.00 27743.92 0.04 0.00 2.39 -102.984 5.390
 12.00 18.00 44.00 50.00 41205.66 0.22 0.00 49.57 -80.502 5.390
 12.00 18.00 50.00 56.00 51625.76 0.00 0.00 20.49 -59.599 5.390
 12.00 18.00 56.00 39.00 36720.25 0.06 0.00 -117.30 220.305 5.390
 12.00 18.00 39.00 45.00 25519.62 0.05 0.00 -7.13 -84.243 5.390
 12.00 18.00 45.00 51.00 50091.85 0.09 0.00 24.91 -89.039 5.390
 12.00 18.00 51.00 57.00 46395.57 0.07 0.00 48.42 -49.482 5.390
 12.00 18.00 57.00 40.00 37607.51 0.07 0.00 -32.86 203.947 5.390
 12.00 18.00 40.00 46.00 25584.91 0.07 0.00 77.04 -75.454 5.390
 12.00 18.00 46.00 52.00 53899.55 0.08 0.00 -31.98 -87.427 5.390
 12.00 18.00 52.00 58.00 49079.07 0.53 0.00 53.17 -51.281 5.704
 12.00 18.00 58.00 41.00 41044.59 0.46 0.00 -57.99 213.690 5.704
 12.00 18.00 41.00 47.00 33315.86 0.44 0.00 51.02 -93.285 5.704
 12.00 18.00 47.00 53.00 47315.68 0.47 0.00 -129.43 -74.321 5.704
 12.00 18.00 53.00 42.00 38515.92 0.45 0.00 136.93 145.190 5.704
 12.00 18.00 42.00 48.00 34726.98 0.47 0.00 -65.05 -87.576 5.704
 12.00 18.00 48.00 54.00 48760.09 0.43 0.00 -27.25 -70.266 5.704
 12.00 18.00 54.00 43.00 42017.57 0.43 0.00 32.76 143.952 5.704
 12.00 18.00 43.00 49.00 37895.48 0.45 0.00 -0.77 -86.385 5.704
 12.00 18.00 49.00 55.00 55683.29 0.43 0.00 31.84 -73.798 5.704
 12.00 20.00 52.00 60.00 -116977.48 14.88 0.00 149.10 126.111 3.251
 12.00 20.00 60.00 68.00 311385.78 9.45 0.00 -96.35 -191.828 3.251
 12.00 20.00 68.00 53.00 40565.88 0.67 0.00 -135.80 61.645 3.251
 12.00 20.00 53.00 61.00 48483.21 0.19 0.00 107.60 -48.440 3.251
 12.00 20.00 61.00 69.00 22675.77 2.50 0.00 -46.12 -13.116 3.251
 12.00 20.00 69.00 54.00 34904.63 0.99 0.00 -18.16 49.454 3.251
 12.00 20.00 54.00 62.00 52450.31 1.97 0.00 -6.61 -48.658 3.251
 12.00 20.00 62.00 70.00 3021.27 30.53 0.00 160.10 -1.643 3.251
 12.00 20.00 70.00 55.00 28568.49 0.77 0.00 -88.21 37.802 3.251
 12.00 20.00 55.00 63.00 38381.88 7.67 0.00 -25.75 -33.123 3.251
 12.00 20.00 63.00 71.00 48456.32 6.04 0.00 -79.37 -24.578 3.222
 12.00 20.00 71.00 56.00 28179.97 0.09 0.00 109.03 34.558 3.222
 12.00 20.00 56.00 64.00 29828.15 0.33 0.00 33.25 -23.766 3.222
 12.00 20.00 64.00 72.00 23583.11 0.51 0.00 -116.28 -11.274 3.222
 12.00 20.00 72.00 57.00 28682.94 0.13 0.00 31.82 32.953 3.222
 12.00 20.00 57.00 65.00 28922.51 0.77 0.00 -10.35 -21.510 3.222
 12.00 20.00 65.00 58.00 26826.11 0.88 0.00 76.99 16.813 3.222
 12.00 20.00 58.00 66.00 29594.10 0.18 0.00 -101.50 -20.576 3.222
 12.00 20.00 66.00 59.00 28107.97 0.15 0.00 83.29 16.484 3.222
 12.00 20.00 59.00 67.00 29671.83 0.15 0.00 94.34 -19.316 3.222
 13.00 15.00 16.00 18.00 12670.54 4.84 0.00 -2.71 -55.300 0.051
 13.00 15.00 25.00 27.00 15817.19 0.16 0.00 -8.00 -33.117 2.763
 13.00 15.00 18.00 20.00 31185.87 0.09 0.00 50.94 -1041.063 2.753
 13.00 15.00 20.00 22.00 12344.51 1.15 0.00 -124.86 -137.363 2.753
 13.00 15.00 22.00 24.00 18449.51 0.18 0.00 -85.97 -93.317 2.753
 13.00 15.00 24.00 26.00 -21907.84 2.18 0.00 -29.32 59.666 2.753
 13.00 15.00 26.00 17.00 35529.64 0.25 0.00 107.24 3674.064 2.753
 13.00 15.00 17.00 19.00 41851.55 0.20 0.00 -24.75 -3056.178 2.753
 13.00 15.00 19.00 21.00 28307.12 0.20 0.00 -44.60 -516.776 2.753
 13.00 15.00 21.00 23.00 16065.56 0.16 0.00 3.81 -117.318 2.753
 13.00 15.00 23.00 25.00 3820.29 0.83 0.00 7.64 -13.949 2.753
 13.00 17.00 25.00 29.00 16356.06 0.07 0.00 -53.16 -104.924 1.935
 13.00 17.00 29.00 33.00 17725.81 0.47 0.00 59.74 -45.484 1.935
 13.00 17.00 33.00 37.00 13842.92 0.16 0.00 -69.87 -17.760 1.935
 13.00 17.00 37.00 41.00 15942.01 0.17 0.00 64.50 -11.688 1.935
 13.00 17.00 41.00 26.00 14653.43 0.45 0.00 -47.32 127.401 1.935
 13.00 17.00 26.00 30.00 14349.43 0.92 0.00 41.80 -71.086 1.935
 13.00 17.00 30.00 34.00 13132.84 0.08 0.00 -60.54 -27.883 1.935
 13.00 17.00 34.00 38.00 16784.24 0.15 0.00 39.74 -18.530 1.935
 13.00 17.00 38.00 42.00 24171.33 0.05 0.00 85.52 -15.643 1.935
 13.00 17.00 27.00 31.00 21030.99 0.29 0.00 -7.65 -82.280 1.936
 13.00 17.00 31.00 35.00 4203.24 0.70 0.00 60.91 -7.475 1.936
 13.00 17.00 35.00 39.00 17285.79 0.24 0.00 -117.09 -16.552 1.936
 13.00 17.00 39.00 43.00 20829.98 0.23 0.00 70.14 -11.968 1.936
 13.00 17.00 43.00 28.00 16382.83 0.30 0.00 -71.28 96.479 1.936
 13.00 17.00 28.00 32.00 19278.99 0.28 0.00 170.69 -60.629 1.936
 13.00 17.00 32.00 36.00 7515.82 0.75 0.00 -214.46 -11.304 1.936
 13.00 17.00 36.00 40.00 20909.22 0.00 0.00 77.93 -17.471 1.936
 13.00 19.00 39.00 45.00 23721.98 0.19 0.00 -7.69 -38.992 2.387
 13.00 19.00 45.00 51.00 46276.78 0.00 0.00 25.95 -40.035 2.387
 13.00 19.00 51.00 57.00 44133.66 0.17 0.00 48.34 -22.561 2.387
 13.00 19.00 57.00 40.00 34982.77 0.09 0.00 -34.40 92.939 2.387
 13.00 19.00 40.00 46.00 23494.48 0.12 0.00 77.99 -34.344 2.387
 13.00 19.00 46.00 52.00 50829.00 0.03 0.00 -31.49 -40.008 2.387
 13.00 19.00 52.00 58.00 44724.04 0.21 0.00 54.71 -21.122 2.387
 13.00 19.00 58.00 41.00 37811.30 0.09 0.00 -59.53 90.800 2.387
 13.00 19.00 41.00 47.00 31723.96 0.23 0.00 50.64 -41.430 2.387
 13.00 19.00 47.00 53.00 42401.07 0.07 0.00 -129.59 -30.455 2.387
 13.00 19.00 53.00 59.00 61159.54 3.97 0.00 116.56 -26.647 2.379
 13.00 19.00 59.00 42.00 40870.33 1.60 0.00 20.45 88.727 2.379
 13.00 19.00 42.00 48.00 31969.70 0.71 0.00 -64.96 -37.327 2.379
 13.00 19.00 48.00 54.00 45885.94 0.23 0.00 -28.28 -30.054 2.379
 13.00 19.00 54.00 43.00 39177.22 0.37 0.00 33.90 61.581 2.379
 13.00 19.00 43.00 49.00 34973.41 0.42 0.00 -0.41 -36.777 2.379
 13.00 19.00 49.00 55.00 53106.50 0.47 0.00 32.34 -31.912 2.379
 13.00 19.00 55.00 44.00 43157.10 0.46 0.00 -52.98 61.654 2.379
 13.00 19.00 44.00 50.00 41762.04 0.81 0.00 48.99 -39.697 2.379
 13.00 19.00 50.00 56.00 44949.80 0.17 0.00 20.25 -24.841 2.379
 13.00 21.00 53.00 61.00 48811.86 0.53 0.00 106.41 -45.526 2.813
 13.00 21.00 61.00 69.00 20938.93 4.86 0.00 -45.16 -11.160 2.813
 13.00 21.00 69.00 54.00 35524.19 0.41 0.00 -17.75 46.703 2.813
 13.00 21.00 54.00 62.00 38608.29 3.69 0.00 1.03 -33.371 2.813
 13.00 21.00 62.00 70.00 27205.20 7.63 0.00 153.05 -13.614 2.813
 13.00 21.00 70.00 55.00 28454.99 0.51 0.00 -87.96 34.878 2.813
 13.00 21.00 55.00 63.00 54576.58 1.09 0.00 -17.11 -43.802 2.813
 13.00 21.00 63.00 71.00 -15942.24 4.44 0.00 -75.30 7.500 2.813
 13.00 21.00 71.00 56.00 26925.45 0.61 0.00 108.65 30.823 2.813
 13.00 21.00 56.00 64.00 29197.95 0.74 0.00 33.28 -21.799 2.813
 13.00 21.00 64.00 72.00 22688.60 1.91 0.00 -117.38 -10.111 2.830
 13.00 21.00 72.00 57.00 28524.33 0.84 0.00 33.01 30.732 2.830
 13.00 21.00 57.00 65.00 30808.80 0.48 0.00 -11.33 -21.566 2.830
 13.00 21.00 65.00 58.00 29179.24 0.48 0.00 76.96 17.196 2.830
 13.00 21.00 58.00 66.00 28931.51 0.60 0.00 -101.49 -18.903 2.830
 13.00 21.00 66.00 59.00 27377.95 0.71 0.00 83.97 15.075 2.830
 13.00 21.00 59.00 67.00 28940.60 0.72 0.00 94.78 -17.678 2.830
 13.00 21.00 67.00 60.00 21160.35 2.42 0.00 -93.02 10.903 2.830
 13.00 21.00 60.00 68.00 23611.01 2.14 0.00 15.19 -13.504 2.830
 14.00 16.00 17.00 19.00 21605.75 4.96 0.00 -11.56 -102.231 0.056
 14.00 16.00 26.00 28.00 14549.58 1.16 0.00 -24.51 -40.436 3.667
 14.00 16.00 19.00 21.00 41193.81 0.12 0.00 84.61 -1422.725 2.848
 14.00 16.00 21.00 23.00 20119.67 0.13 0.00 -164.86 -231.626 2.848
 14.00 16.00 23.00 25.00 10502.71 0.31 0.00 8.24 -54.960 2.848
 14.00 16.00 25.00 27.00 17220.38 0.08 0.00 -7.84 -48.522 2.848
 14.00 16.00 27.00 18.00 33084.48 0.12 0.00 85.92 3539.568 2.848
 14.00 16.00 18.00 20.00 38340.45 0.12 0.00 29.66 -2896.637 2.848
 14.00 16.00 20.00 22.00 24184.37 0.15 0.00 -38.31 -456.785 2.848
 14.00 16.00 22.00 24.00 18707.44 0.14 0.00 -87.00 -141.336 2.848
 14.00 16.00 24.00 26.00 21752.95 4.84 0.00 -32.85 -82.172 2.848
 14.00 18.00 26.00 30.00 18380.41 0.04 0.00 42.57 -205.765 3.376
 14.00 18.00 30.00 34.00 15743.83 0.52 0.00 -59.12 -70.500 3.376
 14.00 18.00 34.00 38.00 20816.58 0.11 0.00 40.91 -46.608 3.376
 14.00 18.00 38.00 42.00 26254.90 0.28 0.00 85.42 -33.591 3.376
 14.00 18.00 42.00 27.00 20055.93 0.12 0.00 -65.97 304.298 3.376
 14.00 18.00 27.00 31.00 25652.81 0.08 0.00 -7.57 -221.773 3.376
 14.00 18.00 31.00 35.00 5068.23 0.26 0.00 61.38 -18.778 3.376
 14.00 18.00 35.00 39.00 21287.11 0.11 0.00 -116.37 -41.013 3.376
 14.00 18.00 39.00 43.00 27023.39 0.11 0.00 67.23 -30.520 3.376
 14.00 18.00 28.00 32.00 23615.39 0.26 0.00 173.58 -161.015 3.374
 14.00 18.00 32.00 36.00 9178.83 0.35 0.00 -214.99 -28.447 3.374
 14.00 18.00 36.00 40.00 24082.14 0.27 0.00 78.44 -40.188 3.374
 14.00 18.00 40.00 44.00 27687.56 0.15 0.00 16.86 -27.723 3.374
 14.00 18.00 44.00 29.00 21435.12 0.21 0.00 -28.43 219.991 3.374
 14.00 18.00 29.00 33.00 22485.12 0.23 0.00 57.69 -123.234 3.374
 14.00 18.00 33.00 37.00 17036.99 0.23 0.00 -69.20 -44.657 3.374
 14.00 18.00 37.00 41.00 22674.59 0.26 0.00 65.16 -33.019 3.374
 14.00 20.00 40.00 46.00 24836.82 0.48 0.00 77.46 -39.803 2.327
 14.00 20.00 46.00 52.00 53326.17 0.48 0.00 -31.28 -44.979 2.327
 14.00 20.00 52.00 58.00 48634.77 0.30 0.00 54.62 -24.240 2.327
 14.00 20.00 58.00 41.00 40049.25 0.41 0.00 -59.84 103.736 2.327
 14.00 20.00 41.00 47.00 32156.13 0.50 0.00 50.79 -45.829 2.327
 14.00 20.00 47.00 53.00 47407.57 0.22 0.00 -128.83 -36.381 2.327
 14.00 20.00 53.00 59.00 51998.05 0.46 0.00 121.06 -23.943 2.327
 14.00 20.00 59.00 42.00 40601.64 0.40 0.00 15.89 95.061 2.327
 14.00 20.00 42.00 48.00 33814.38 0.31 0.00 -64.78 -43.054 2.327
 14.00 20.00 48.00 54.00 48923.49 0.47 0.00 -27.65 -34.261 2.327
 14.00 20.00 54.00 60.00 464306.63 3.10 0.00 175.61 -197.318 2.320
 14.00 20.00 60.00 43.00 126024.77 2.23 0.00 -144.96 266.862 2.320
 14.00 20.00 43.00 49.00 36293.73 0.21 0.00 1.86 -41.333 2.320
 14.00 20.00 49.00 55.00 56342.40 0.29 0.00 32.41 -35.995 2.320
 14.00 20.00 55.00 44.00 45360.47 0.24 0.00 -52.79 69.547 2.320
 14.00 20.00 44.00 50.00 40193.26 0.20 0.00 49.29 -41.226 2.320
 14.00 20.00 50.00 56.00 55503.93 0.12 0.00 20.86 -32.532 2.320
 14.00 20.00 56.00 45.00 50551.01 0.25 0.00 -125.18 70.440 2.320
 14.00 20.00 45.00 51.00 49722.05 0.25 0.00 27.22 -46.100 2.320
 14.00 20.00 51.00 57.00 48666.64 0.06 0.00 50.71 -26.234 2.320
 14.00 22.00 54.00 62.00 589794.63 0.31 0.00 77.86 -737.462 3.771
 14.00 22.00 62.00 70.00 -932394.56 0.50 0.00 76.80 666.194 3.771
 14.00 22.00 70.00 55.00 29985.46 1.16 0.00 -89.18 52.849 3.771
 14.00 22.00 55.00 63.00 -77364.30 9.20 0.00 -39.28 89.647 3.771
 14.00 22.00 63.00 71.00 218713.84 6.06 0.00 -51.33 -146.727 3.771
 14.00 22.00 71.00 56.00 28219.77 1.13 0.00 107.79 46.372 3.771
 14.00 22.00 56.00 64.00 21673.22 2.18 0.00 32.79 -23.319 3.771
 14.00 22.00 64.00 72.00 36748.92 0.60 0.00 -114.85 -23.179 3.771
 14.00 22.00 72.00 57.00 27383.46 1.36 0.00 34.64 42.024 3.771
 14.00 22.00 57.00 65.00 11949.03 4.58 0.00 -17.45 -11.960 3.771
 14.00 22.00 58.00 66.00 29180.46 0.38 0.00 -103.38 -27.194 3.768
 14.00 22.00 66.00 59.00 27819.82 0.53 0.00 85.47 21.827 3.768
 14.00 22.00 59.00 67.00 28408.14 1.23 0.00 94.78 -24.711 3.768
 14.00 22.00 67.00 60.00 25784.42 0.44 0.00 -93.78 18.901 3.768
 14.00 22.00 60.00 68.00 27112.77 0.65 0.00 16.46 -22.048 3.768
 14.00 22.00 68.00 61.00 27517.64 1.44 0.00 -27.72 18.875 3.768
 14.00 22.00 61.00 69.00 25013.84 1.32 0.00 -47.98 -19.045 3.768
 15.00 17.00 18.00 20.00 16427.19 2.68 0.00 45.77 -79.584 0.057
 15.00 17.00 27.00 29.00 16081.78 1.31 0.00 -45.09 -43.746 3.589
 15.00 17.00 20.00 22.00 37866.88 0.61 0.00 20.19 -1473.801 3.210
 15.00 17.00 22.00 24.00 20198.17 0.58 0.00 -180.74 -262.041 3.210
