 Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In  
 5.00 11.00 41.00 47.00 18399.25 0.26 0.00 42.78 -14.103 3.034
 5.00 11.00 47.00 36.00 16328.38 0.04 0.00 -166.93 29.756 3.034
 5.00 11.00 36.00 42.00 16226.33 0.09 0.00 130.33 -19.675 3.034
 5.00 11.00 42.00 48.00 17934.37 0.35 0.00 -66.32 -12.643 3.034
 5.00 13.00 45.00 53.00 28418.79 0.16 0.00 39.49 -19.900 2.112
 5.00 13.00 53.00 61.00 29248.34 0.79 0.00 67.31 -11.703 2.112
 5.00 13.00 61.00 46.00 29976.63 0.27 0.00 9.45 29.588 2.112
 5.00 13.00 46.00 54.00 31600.49 0.18 0.00 -99.53 -20.507 2.112
 5.00 13.00 54.00 62.00 13600.65 15.05 0.00 9.25 -5.110 2.112
 5.00 13.00 62.00 47.00 23403.21 3.42 0.00 100.66 21.537 2.112
 5.00 13.00 47.00 55.00 32736.78 0.39 0.00 -36.17 -19.726 2.112
 5.00 13.00 55.00 63.00 -7381.14 55.46 0.00 3.37 2.607 2.112
 5.00 13.00 63.00 48.00 15937.62 10.44 0.00 -70.17 13.697 2.112
 5.00 13.00 48.00 56.00 31834.72 0.33 0.00 93.31 -17.844 2.112
 5.00 13.00 56.00 64.00 12018.38 10.18 0.00 55.10 -3.968 2.097
 5.00 13.00 64.00 49.00 24533.81 1.88 0.00 -88.25 19.583 2.097
 5.00 13.00 49.00 57.00 31082.20 0.26 0.00 -24.55 -16.120 2.097
 5.00 13.00 57.00 65.00 10879.75 12.29 0.00 28.00 -3.385 2.097
 5.00 13.00 65.00 50.00 22081.27 2.13 0.00 30.41 16.512 2.097
 5.00 13.00 50.00 58.00 29176.54 0.40 0.00 29.74 -14.124 2.097
 5.00 13.00 58.00 66.00 17623.79 0.73 0.00 -142.68 -5.175 2.097
 5.00 13.00 66.00 51.00 23258.46 0.18 0.00 8.09 16.317 2.097
 5.00 13.00 51.00 59.00 26462.55 0.20 0.00 115.54 -11.976 2.097
 5.00 13.00 59.00 67.00 18412.58 0.39 0.00 77.06 -5.107 2.097
 5.00 13.00 52.00 60.00 -108982.21 32.80 0.00 157.86 46.391 2.107
 6.00 8.00 9.00 11.00 28800.30 2.80 0.00 194.90 -194.443 0.080
 6.00 8.00 18.00 20.00 15925.15 0.14 0.00 74.05 -49.777 4.124
 6.00 8.00 11.00 13.00 58090.09 0.14 0.00 107.10 -1809.713 2.569
 6.00 8.00 13.00 15.00 18966.79 0.13 0.00 -343.59 -196.961 2.569
 6.00 8.00 15.00 17.00 17696.25 0.16 0.00 11.02 -83.531 2.569
 6.00 8.00 17.00 19.00 19575.04 0.11 0.00 -103.46 -49.753 2.569
 6.00 8.00 19.00 10.00 54791.59 0.13 0.00 226.48 5287.599 2.569
 6.00 8.00 10.00 12.00 63575.30 0.13 0.00 13.17 -4332.555 2.569
 6.00 8.00 12.00 14.00 44906.38 0.14 0.00 -166.61 -765.074 2.569
 6.00 8.00 14.00 16.00 16355.14 0.12 0.00 117.71 -111.458 2.569
 6.00 8.00 16.00 18.00 19818.64 0.12 0.00 -114.14 -67.530 2.569
 6.00 10.00 18.00 22.00 13789.90 0.68 0.00 113.86 -257.884 5.640
 6.00 10.00 22.00 26.00 15879.41 2.44 0.00 -140.17 -118.784 5.640
 6.00 10.00 26.00 30.00 15122.03 3.48 0.00 55.87 -56.559 5.640
 6.00 10.00 30.00 34.00 9867.26 1.22 0.00 -37.08 -21.089 5.640
 6.00 10.00 34.00 19.00 14463.71 1.73 0.00 -65.32 366.591 5.640
 6.00 10.00 19.00 23.00 14037.93 1.29 0.00 105.93 -202.732 5.640
 6.00 10.00 23.00 27.00 16828.85 3.48 0.00 24.50 -104.159 5.640
 6.00 10.00 27.00 31.00 18233.72 0.80 0.00 -84.53 -58.684 5.640
 6.00 10.00 31.00 35.00 4052.97 7.96 0.00 132.43 -7.647 5.640
 6.00 10.00 20.00 24.00 16114.65 1.93 0.00 -15.08 -177.726 5.457
 6.00 10.00 24.00 28.00 16127.42 2.29 0.00 -58.24 -80.849 5.457
 6.00 10.00 28.00 32.00 16295.54 1.90 0.00 89.65 -43.988 5.457
 6.00 10.00 32.00 36.00 6707.93 1.76 0.00 -150.10 -10.864 5.457
 6.00 10.00 36.00 21.00 14375.19 1.93 0.00 143.59 238.644 5.457
 6.00 10.00 21.00 25.00 14468.59 1.94 0.00 -43.92 -128.268 5.457
 6.00 10.00 25.00 29.00 15267.47 1.96 0.00 -33.33 -64.733 5.457
 6.00 10.00 29.00 33.00 14599.61 1.93 0.00 85.35 -34.390 5.457
 6.00 12.00 32.00 38.00 10595.74 0.48 0.00 -73.09 -49.755 6.819
 6.00 12.00 38.00 44.00 19241.51 0.10 0.00 -16.18 -47.554 6.819
 6.00 12.00 44.00 50.00 24771.27 0.53 0.00 96.89 -36.176 6.819
 6.00 12.00 50.00 33.00 17741.74 0.38 0.00 -7.39 134.652 6.819
 6.00 12.00 33.00 39.00 14824.97 0.34 0.00 -101.84 -61.909 6.819
 6.00 12.00 39.00 45.00 17310.23 0.22 0.00 -5.38 -38.924 6.819
 6.00 12.00 45.00 51.00 29833.15 0.37 0.00 12.05 -40.250 6.819
 6.00 12.00 51.00 34.00 20058.90 0.31 0.00 5.43 137.609 6.819
 6.00 12.00 34.00 40.00 18042.22 0.33 0.00 12.52 -67.311 6.819
 6.00 12.00 40.00 46.00 16885.92 0.28 0.00 86.56 -34.648 6.819
 6.00 12.00 46.00 52.00 31133.80 1.43 0.00 -48.45 -38.821 6.807
 6.00 12.00 52.00 35.00 19834.25 0.52 0.00 61.52 123.230 6.807
 6.00 12.00 35.00 41.00 16364.26 0.10 0.00 -46.28 -54.680 6.807
 6.00 12.00 41.00 47.00 20899.51 0.19 0.00 43.38 -39.175 6.807
 6.00 12.00 47.00 36.00 18546.31 0.11 0.00 -167.54 83.431 6.807
 6.00 12.00 36.00 42.00 17711.14 0.19 0.00 134.13 -53.301 6.807
 6.00 12.00 42.00 48.00 21857.27 0.00 0.00 -68.34 -37.588 6.807
 6.00 12.00 48.00 37.00 18461.31 0.13 0.00 28.19 75.478 6.807
 6.00 12.00 37.00 43.00 16332.85 0.12 0.00 14.84 -44.431 6.807
 6.00 12.00 43.00 49.00 22898.26 0.12 0.00 16.71 -36.216 6.807
 6.00 14.00 46.00 54.00 30619.54 3.27 0.00 -98.55 -43.290 4.264
 6.00 14.00 54.00 62.00 28521.50 4.84 0.00 4.29 -23.042 4.264
 6.00 14.00 62.00 47.00 28247.52 0.51 0.00 104.06 56.293 4.264
 6.00 14.00 47.00 55.00 35443.93 0.07 0.00 -36.86 -46.440 4.264
 6.00 14.00 55.00 63.00 1506.53 118.13 0.00 -0.53 -1.143 4.264
 6.00 14.00 63.00 48.00 21478.39 3.34 0.00 -64.64 39.908 4.264
 6.00 14.00 48.00 56.00 34613.27 0.17 0.00 92.48 -42.110 4.264
 6.00 14.00 56.00 64.00 18828.96 0.21 0.00 52.15 -13.428 4.264
 6.00 14.00 64.00 49.00 28976.76 0.13 0.00 -84.77 50.282 4.264
 6.00 14.00 49.00 57.00 33577.25 0.18 0.00 -25.00 -38.000 4.264
 6.00 14.00 57.00 65.00 -15774.49 40.72 0.00 31.15 10.546 4.246
 6.00 14.00 65.00 50.00 12089.99 22.84 0.00 25.68 19.542 4.246
 6.00 14.00 50.00 58.00 31093.79 0.39 0.00 26.89 -32.655 4.246
 6.00 14.00 58.00 66.00 19091.78 0.60 0.00 -143.05 -12.030 4.246
 6.00 14.00 66.00 51.00 25364.90 0.21 0.00 14.09 38.409 4.246
 6.00 14.00 51.00 59.00 29012.85 0.15 0.00 109.89 -28.440 4.246
 6.00 14.00 59.00 67.00 19674.07 0.80 0.00 77.85 -11.698 4.246
 6.00 14.00 67.00 52.00 25386.58 0.43 0.00 -131.71 36.065 4.246
 6.00 14.00 52.00 60.00 26472.60 0.05 0.00 55.29 -24.260 4.246
 6.00 14.00 60.00 68.00 23551.04 1.47 0.00 3.59 -13.228 4.246
 6.00 14.00 53.00 61.00 24350.70 2.49 0.00 70.21 -20.901 4.248
 7.00 9.00 10.00 12.00 54955.00 2.48 0.00 35.48 -378.010 0.081
 7.00 9.00 19.00 21.00 20420.17 0.11 0.00 154.70 -49.984 3.230
 7.00 9.00 12.00 14.00 71347.47 0.19 0.00 71.59 -2575.099 2.976
 7.00 9.00 14.00 16.00 20984.73 0.23 0.00 -198.08 -252.463 2.976
 7.00 9.00 16.00 18.00 25496.45 0.19 0.00 -115.49 -139.428 2.976
 7.00 9.00 18.00 20.00 17332.78 0.17 0.00 72.12 -51.038 2.976
 7.00 9.00 20.00 11.00 68812.49 0.19 0.00 130.26 7693.422 2.976
 7.00 9.00 11.00 13.00 86828.98 0.21 0.00 -17.97 -3170.630 1.377
 7.00 9.00 13.00 15.00 26353.67 0.18 0.00 -158.85 -240.581 1.377
 7.00 9.00 15.00 17.00 22808.11 0.20 0.00 9.37 -83.286 1.377
 7.00 9.00 17.00 19.00 27093.46 0.17 0.00 -104.71 -49.467 1.377
 7.00 11.00 19.00 23.00 17161.07 0.03 0.00 108.78 -229.837 4.039
 7.00 11.00 23.00 27.00 30502.66 0.05 0.00 28.33 -163.408 4.039
 7.00 11.00 27.00 31.00 24226.46 0.00 0.00 -83.81 -64.893 4.039
 7.00 11.00 31.00 35.00 5181.47 0.04 0.00 132.18 -7.931 4.039
 7.00 11.00 35.00 20.00 22402.81 0.08 0.00 -37.46 406.646 4.039
 7.00 11.00 20.00 24.00 26332.05 0.42 0.00 -11.63 -272.343 4.039
 7.00 11.00 24.00 28.00 17609.27 1.48 0.00 -62.36 -78.054 4.039
 7.00 11.00 28.00 32.00 20971.62 0.06 0.00 91.62 -48.338 4.039
 7.00 11.00 32.00 36.00 8534.85 0.42 0.00 -150.76 -11.532 4.039
 7.00 11.00 21.00 25.00 19780.31 0.10 0.00 -42.55 -161.457 4.039
 7.00 11.00 25.00 29.00 20303.10 0.26 0.00 -32.98 -75.329 4.039
 7.00 11.00 29.00 33.00 18903.38 0.06 0.00 82.74 -37.766 4.039
 7.00 11.00 33.00 37.00 16181.71 0.06 0.00 -57.61 -19.397 4.039
 7.00 11.00 37.00 22.00 21988.77 0.03 0.00 85.35 270.167 4.039
 7.00 11.00 22.00 26.00 25317.45 0.42 0.00 -134.94 -166.114 4.039
 7.00 11.00 26.00 30.00 19957.91 1.14 0.00 56.54 -62.628 4.039
 7.00 11.00 30.00 34.00 13592.91 0.12 0.00 -37.93 -23.697 4.039
 7.00 13.00 33.00 39.00 16933.33 0.07 0.00 -99.49 -29.728 2.549
 7.00 13.00 39.00 45.00 22342.20 0.59 0.00 -7.84 -20.644 2.549
 7.00 13.00 45.00 51.00 36244.16 0.13 0.00 12.91 -19.789 2.549
 7.00 13.00 51.00 34.00 24142.78 0.19 0.00 4.85 68.504 2.549
 7.00 13.00 34.00 40.00 21531.34 0.20 0.00 13.89 -33.616 2.549
 7.00 13.00 40.00 46.00 20613.88 0.22 0.00 86.27 -17.330 2.549
 7.00 13.00 46.00 52.00 37732.75 0.05 0.00 -48.75 -19.033 2.549
 7.00 13.00 52.00 35.00 23954.13 0.18 0.00 62.95 61.438 2.549
 7.00 13.00 35.00 41.00 19615.80 0.23 0.00 -47.40 -27.360 2.549
 7.00 13.00 41.00 47.00 25187.48 0.10 0.00 43.53 -19.322 2.549
 7.00 13.00 47.00 53.00 31314.85 1.04 0.00 -90.55 -14.454 2.520
 7.00 13.00 53.00 36.00 24452.67 0.34 0.00 -78.37 56.237 2.520
 7.00 13.00 36.00 42.00 21280.21 0.22 0.00 137.27 -26.321 2.520
 7.00 13.00 42.00 48.00 27922.88 0.41 0.00 -70.29 -19.375 2.520
 7.00 13.00 48.00 37.00 22530.40 0.27 0.00 24.83 37.517 2.520
 7.00 13.00 37.00 43.00 19798.35 0.27 0.00 18.13 -22.055 2.520
 7.00 13.00 43.00 49.00 27870.15 0.27 0.00 17.38 -17.741 2.520
 7.00 13.00 49.00 38.00 24859.90 0.27 0.00 -48.44 37.623 2.520
 7.00 13.00 38.00 44.00 23198.28 0.30 0.00 -15.23 -23.360 2.520
 7.00 13.00 44.00 50.00 29919.79 0.35 0.00 94.87 -17.517 2.520
 7.00 15.00 47.00 55.00 39540.95 0.67 0.00 -34.53 -85.343 6.509
 7.00 15.00 55.00 63.00 17279.38 6.01 0.00 -2.50 -21.311 6.509
 7.00 15.00 63.00 48.00 30856.60 1.26 0.00 -65.51 93.876 6.509
 7.00 15.00 48.00 56.00 36758.01 0.60 0.00 95.15 -73.525 6.509
 7.00 15.00 56.00 64.00 20412.22 0.68 0.00 53.30 -23.638 6.509
 7.00 15.00 64.00 49.00 30836.86 0.60 0.00 -87.98 87.470 6.509
 7.00 15.00 49.00 57.00 35174.84 0.60 0.00 -22.00 -65.329 6.509
 7.00 15.00 57.00 65.00 20827.84 0.86 0.00 23.28 -22.676 6.509
 7.00 15.00 65.00 50.00 27508.51 0.65 0.00 30.10 72.872 6.509
 7.00 15.00 50.00 58.00 31708.66 0.63 0.00 27.64 -54.783 6.509
 7.00 15.00 58.00 66.00 21739.39 0.47 0.00 -141.35 -22.279 6.509
 7.00 15.00 66.00 51.00 27554.41 0.15 0.00 12.55 68.274 6.509
 7.00 15.00 51.00 59.00 31139.49 0.04 0.00 108.65 -50.130 6.509
 7.00 15.00 59.00 67.00 20272.21 0.11 0.00 80.35 -19.581 6.509
 7.00 15.00 67.00 52.00 26893.79 0.06 0.00 -132.87 62.427 6.509
 7.00 15.00 52.00 60.00 30210.47 1.37 0.00 58.10 -45.396 6.509
 7.00 15.00 60.00 68.00 21248.15 3.33 0.00 4.36 -19.366 6.509
 7.00 15.00 68.00 53.00 27935.65 0.03 0.00 -94.46 60.837 6.509
 7.00 15.00 53.00 61.00 32949.90 0.08 0.00 70.11 -46.288 6.509
 7.00 15.00 61.00 69.00 16910.56 0.11 0.00 -59.35 -14.560 6.509
 7.00 15.00 54.00 62.00 150504.47 0.26 0.00 18.35 -40.846 1.343
 8.00 10.00 11.00 13.00 96456.98 2.72 0.00 -2.38 -466.391 0.057
 8.00 10.00 20.00 22.00 17078.91 2.84 0.00 40.57 -52.130 4.027
 8.00 10.00 13.00 15.00 36734.49 0.18 0.00 -148.41 -1499.748 3.367
 8.00 10.00 15.00 17.00 32443.59 0.50 0.00 -80.78 -441.521 3.367
 8.00 10.00 17.00 19.00 23569.86 0.31 0.00 -103.34 -145.800 3.367
 8.00 10.00 19.00 21.00 15365.80 0.36 0.00 155.25 -51.181 3.367
 8.00 10.00 21.00 12.00 137241.38 0.29 0.00 69.95 5090.250 0.987
 8.00 10.00 12.00 14.00 185663.77 0.29 0.00 -56.95 -4862.867 0.987
 8.00 10.00 14.00 16.00 23738.28 0.29 0.00 25.56 -155.437 0.987
 8.00 10.00 16.00 18.00 18829.35 0.31 0.00 -116.54 -49.317 0.987
 8.00 10.00 18.00 20.00 11653.11 0.42 0.00 75.28 -47.011 3.042
 8.00 12.00 20.00 24.00 16937.41 0.20 0.00 -14.46 -332.239 5.916
 8.00 12.00 24.00 28.00 24268.39 0.41 0.00 -60.39 -190.417 5.916
 8.00 12.00 28.00 32.00 20726.06 0.10 0.00 93.42 -81.311 5.916
 8.00 12.00 32.00 36.00 9244.97 0.10 0.00 -150.77 -20.725 5.916
 8.00 12.00 36.00 21.00 17412.23 0.10 0.00 140.73 462.911 5.916
 8.00 12.00 21.00 25.00 16776.44 0.09 0.00 -42.11 -254.132 5.916
 8.00 12.00 25.00 29.00 19102.57 0.10 0.00 -31.19 -124.015 5.916
 8.00 12.00 29.00 33.00 18733.99 0.10 0.00 79.96 -63.244 5.916
 8.00 12.00 33.00 37.00 16603.34 0.09 0.00 -57.29 -32.857 5.916
 8.00 12.00 22.00 26.00 35651.12 1.14 0.00 12.23 -424.736 5.895
 8.00 12.00 26.00 30.00 -13571.63 6.11 0.00 -92.92 73.495 5.895
 8.00 12.00 30.00 34.00 13588.18 0.16 0.00 -37.46 -39.622 5.895
 8.00 12.00 34.00 38.00 18792.29 0.09 0.00 18.91 -32.878 5.895
 8.00 12.00 38.00 23.00 20663.26 0.14 0.00 20.20 370.555 5.895
 8.00 12.00 23.00 27.00 23667.30 0.13 0.00 27.81 -226.651 5.895
 8.00 12.00 27.00 31.00 23906.06 0.16 0.00 -82.17 -109.492 5.895
 8.00 12.00 31.00 35.00 6168.12 0.16 0.00 130.41 -15.695 5.895
 8.00 14.00 34.00 40.00 21431.87 0.23 0.00 15.53 -57.420 3.891
 8.00 14.00 40.00 46.00 20955.34 0.11 0.00 86.11 -29.549 3.891
 8.00 14.00 46.00 52.00 39222.09 0.32 0.00 -47.86 -32.682 3.891
 8.00 14.00 52.00 35.00 24195.20 0.21 0.00 60.39 104.773 3.891
 8.00 14.00 35.00 41.00 19670.84 0.18 0.00 -46.12 -46.869 3.891
 8.00 14.00 41.00 47.00 25807.55 0.30 0.00 45.60 -33.110 3.891
 8.00 14.00 47.00 53.00 35192.84 0.15 0.00 -93.21 -27.091 3.891
 8.00 14.00 53.00 36.00 25063.56 0.07 0.00 -76.17 98.104 3.891
 8.00 14.00 36.00 42.00 21248.81 0.26 0.00 138.73 -45.231 3.891
 8.00 14.00 42.00 48.00 27433.79 0.16 0.00 -72.22 -32.118 3.891
 8.00 14.00 48.00 54.00 30171.42 4.96 0.00 -1.62 -21.445 3.880
 8.00 14.00 54.00 37.00 24033.74 1.24 0.00 23.30 85.119 3.880
 8.00 14.00 37.00 43.00 19705.25 0.19 0.00 20.50 -37.533 3.880
 8.00 14.00 43.00 49.00 28336.95 0.22 0.00 17.27 -30.278 3.880
 8.00 14.00 49.00 38.00 25022.30 0.20 0.00 -49.29 64.165 3.880
 8.00 14.00 38.00 44.00 23242.69 0.20 0.00 -12.21 -39.873 3.880
 8.00 14.00 44.00 50.00 30832.24 0.23 0.00 92.61 -30.225 3.880
 8.00 14.00 50.00 39.00 26082.63 0.19 0.00 -104.51 60.787 3.880
 8.00 14.00 39.00 45.00 21025.83 0.15 0.00 -10.00 -32.605 3.880
 8.00 14.00 45.00 51.00 37229.01 0.17 0.00 15.09 -33.564 3.880
 8.00 16.00 48.00 56.00 40516.61 0.20 0.00 95.52 -90.003 6.700
 8.00 16.00 56.00 64.00 20811.70 0.70 0.00 52.09 -26.418 6.700
 8.00 16.00 64.00 49.00 33454.85 0.16 0.00 -88.26 104.753 6.700
 8.00 16.00 49.00 57.00 38173.76 0.17 0.00 -20.67 -78.586 6.700
 8.00 16.00 57.00 65.00 22508.96 0.69 0.00 21.93 -26.827 6.700
 8.00 16.00 65.00 50.00 30408.04 0.19 0.00 30.23 88.772 6.700
 8.00 16.00 50.00 58.00 35215.78 0.18 0.00 26.48 -67.315 6.700
 8.00 16.00 58.00 66.00 22079.51 0.18 0.00 -140.62 -24.741 6.700
 8.00 16.00 66.00 51.00 29210.85 0.17 0.00 14.76 79.641 6.700
 8.00 16.00 51.00 59.00 33577.48 0.18 0.00 105.14 -59.706 6.700
 8.00 16.00 59.00 67.00 23330.07 0.21 0.00 80.05 -24.536 6.679
 8.00 16.00 67.00 52.00 29889.53 0.08 0.00 -130.40 75.999 6.679
 8.00 16.00 52.00 60.00 31998.36 1.31 0.00 54.54 -52.862 6.679
 8.00 16.00 60.00 68.00 24863.10 2.51 0.00 7.09 -24.644 6.679
 8.00 16.00 68.00 53.00 30523.34 0.13 0.00 -96.03 72.707 6.679
 8.00 16.00 53.00 61.00 35522.05 0.21 0.00 71.88 -54.775 6.679
 8.00 16.00 61.00 69.00 19254.30 0.17 0.00 -59.23 -18.009 6.679
 8.00 16.00 69.00 54.00 26988.26 0.06 0.00 -23.61 60.312 6.679
 8.00 16.00 54.00 62.00 46384.10 3.30 0.00 5.16 -66.866 6.679
 8.00 16.00 62.00 70.00 -7036.58 36.27 0.00 174.66 6.217 6.679
 8.00 16.00 55.00 63.00 337406.16 1.98 0.00 1.25 -38.210 0.560
 9.00 11.00 12.00 14.00 176393.20 2.16 0.00 -213.03 -775.666 0.052
 9.00 11.00 21.00 23.00 4253.00 1.79 0.00 -43.24 -17.598 5.460
 9.00 11.00 14.00 16.00 48956.49 0.23 0.00 220.27 -1211.633 2.041
 9.00 11.00 16.00 18.00 27646.98 0.20 0.00 -237.11 -228.080 2.041
 9.00 11.00 18.00 20.00 10657.01 0.37 0.00 69.68 -39.963 2.041
 9.00 11.00 20.00 22.00 27691.42 0.04 0.00 43.90 -55.913 2.041
 9.00 11.00 22.00 13.00 77812.26 0.20 0.00 38.21 5965.487 2.041
 9.00 11.00 13.00 15.00 97760.30 0.21 0.00 -25.07 -5292.629 2.041
 9.00 11.00 15.00 17.00 31969.84 0.22 0.00 -95.20 -432.702 2.041
 9.00 11.00 17.00 19.00 32808.25 0.17 0.00 -106.80 -177.620 2.041
 9.00 11.00 19.00 21.00 21864.94 0.46 0.00 154.79 -49.179 1.696
 9.00 13.00 21.00 25.00 18067.96 0.46 0.00 -42.41 -179.157 2.991
 9.00 13.00 25.00 29.00 22145.08 0.22 0.00 -30.91 -87.834 2.991
 9.00 13.00 29.00 33.00 21331.07 0.29 0.00 77.04 -42.303 2.991
 9.00 13.00 33.00 37.00 18500.10 0.43 0.00 -57.28 -20.965 2.991
 9.00 13.00 37.00 22.00 21510.69 0.31 0.00 89.49 289.080 2.991
 9.00 13.00 22.00 26.00 21704.56 0.81 0.00 -134.58 -166.200 2.991
 9.00 13.00 26.00 30.00 23514.05 0.38 0.00 53.74 -77.167 2.991
 9.00 13.00 30.00 34.00 15319.02 0.21 0.00 -38.31 -26.142 2.991
 9.00 13.00 34.00 38.00 20958.28 0.32 0.00 19.24 -20.966 2.991
 9.00 13.00 23.00 27.00 27065.61 0.07 0.00 28.98 -163.117 2.982
 9.00 13.00 27.00 31.00 26851.82 0.03 0.00 -82.12 -73.558 2.982
 9.00 13.00 31.00 35.00 5753.83 0.27 0.00 127.72 -8.487 2.982
 9.00 13.00 35.00 39.00 21262.32 0.00 0.00 -116.94 -18.818 2.982
 9.00 13.00 39.00 24.00 28618.35 0.12 0.00 61.94 259.617 2.982
 9.00 13.00 24.00 28.00 36780.35 0.17 0.00 -56.00 -178.180 2.982
 9.00 13.00 28.00 32.00 23386.68 0.10 0.00 94.87 -54.185 2.982
 9.00 13.00 32.00 36.00 6271.02 0.62 0.00 -150.96 -8.072 2.982
 9.00 15.00 35.00 41.00 19106.96 0.04 0.00 -44.41 -94.514 7.183
 9.00 15.00 41.00 47.00 25432.91 0.04 0.00 45.29 -66.214 7.183
 9.00 15.00 47.00 53.00 34534.61 0.07 0.00 -96.36 -53.129 7.183
 9.00 15.00 53.00 36.00 24428.14 0.05 0.00 -73.31 195.304 7.183
 9.00 15.00 36.00 42.00 20790.88 0.03 0.00 141.43 -91.461 7.183
 9.00 15.00 42.00 48.00 26510.01 0.10 0.00 -74.29 -62.795 7.183
 9.00 15.00 48.00 54.00 35070.66 0.03 0.00 -2.83 -49.844 7.183
 9.00 15.00 54.00 37.00 24530.54 0.03 0.00 23.52 177.277 7.183
 9.00 15.00 37.00 43.00 19187.78 0.00 0.00 21.58 -75.409 7.183
 9.00 15.00 43.00 49.00 28036.58 0.00 0.00 16.90 -60.602 7.183
 9.00 15.00 49.00 55.00 39986.30 0.17 0.00 9.37 -47.790 6.525
 9.00 15.00 55.00 38.00 27663.94 0.04 0.00 -59.47 164.743 6.525
 9.00 15.00 38.00 44.00 22637.92 0.16 0.00 -10.56 -72.504 6.525
 9.00 15.00 44.00 50.00 30757.61 0.06 0.00 90.35 -55.262 6.525
 9.00 15.00 50.00 39.00 25704.93 0.06 0.00 -101.88 110.835 6.525
 9.00 15.00 39.00 45.00 20496.88 0.03 0.00 -11.53 -59.125 6.525
 9.00 15.00 45.00 51.00 36941.01 0.08 0.00 16.40 -60.891 6.525
 9.00 15.00 51.00 40.00 27175.28 0.05 0.00 16.30 106.495 6.525
 9.00 15.00 40.00 46.00 20154.34 0.07 0.00 85.72 -52.552 6.525
 9.00 15.00 46.00 52.00 39372.17 0.05 0.00 -48.82 -59.687 6.525
 9.00 17.00 49.00 57.00 39363.19 0.18 0.00 -21.15 -52.225 4.001
 9.00 17.00 57.00 65.00 21140.24 1.10 0.00 18.86 -16.027 4.001
 9.00 17.00 65.00 50.00 30962.45 0.30 0.00 32.37 57.904 4.001
 9.00 17.00 50.00 58.00 37182.14 0.13 0.00 24.66 -45.717 4.001
 9.00 17.00 58.00 66.00 23336.05 0.09 0.00 -141.00 -16.612 4.001
 9.00 17.00 66.00 51.00 30507.63 0.11 0.00 18.98 53.194 4.001
 9.00 17.00 51.00 59.00 34589.45 0.15 0.00 101.70 -39.490 4.001
 9.00 17.00 59.00 67.00 24134.09 0.12 0.00 79.61 -16.152 4.001
 9.00 17.00 67.00 52.00 31053.36 0.13 0.00 -127.65 50.567 4.001
 9.00 17.00 52.00 60.00 24518.89 4.10 0.00 50.46 -26.040 4.001
 9.00 17.00 60.00 68.00 36155.92 4.48 0.00 8.26 -22.650 3.979
 9.00 17.00 68.00 53.00 31218.57 0.09 0.00 -98.08 47.284 3.979
 9.00 17.00 53.00 61.00 36971.57 0.07 0.00 73.41 -36.382 3.979
 9.00 17.00 61.00 69.00 19929.63 0.27 0.00 -59.57 -11.767 3.979
 9.00 17.00 69.00 54.00 28874.49 0.05 0.00 -21.45 40.971 3.979
 9.00 17.00 54.00 62.00 26764.35 3.70 0.00 7.23 -24.584 3.979
 9.00 17.00 62.00 70.00 29046.49 5.86 0.00 171.29 -16.183 3.979
 9.00 17.00 70.00 55.00 22582.92 0.06 0.00 -106.53 30.062 3.979
 9.00 17.00 55.00 63.00 -26718.64 17.15 0.00 -8.37 22.944 3.979
 9.00 17.00 63.00 71.00 104460.83 7.19 0.00 -65.75 -54.978 3.979
 9.00 17.00 56.00 64.00 5969.65 16.75 0.00 55.33 -4.793 3.973
 10.00 12.00 13.00 15.00 29749.29 1.81 0.00 -56.21 -169.056 0.067
 10.00 12.00 22.00 24.00 15729.55 0.14 0.00 -60.24 -50.384 4.226
 10.00 12.00 15.00 17.00 31165.21 0.24 0.00 120.95 -1473.937 3.900
 10.00 12.00 17.00 19.00 30552.99 0.12 0.00 -386.85 -481.660 3.900
 10.00 12.00 19.00 21.00 21021.08 0.22 0.00 152.68 -150.633 3.900
 10.00 12.00 21.00 23.00 10754.68 0.46 0.00 -44.55 -41.497 3.900
 10.00 12.00 23.00 14.00 34394.32 0.22 0.00 -18.78 5038.863 3.900
 10.00 12.00 14.00 16.00 38992.81 0.22 0.00 160.99 -4034.052 3.900
 10.00 12.00 16.00 18.00 27089.36 0.21 0.00 -170.32 -700.641 3.900
 10.00 12.00 18.00 20.00 19019.35 0.24 0.00 68.47 -196.767 3.900
 10.00 12.00 20.00 22.00 17136.86 0.24 0.00 41.73 -88.646 3.900
 10.00 14.00 22.00 26.00 24679.00 4.89 0.00 11.40 -271.525 3.318
 10.00 14.00 26.00 30.00 5892.94 50.20 0.00 -94.42 -25.934 3.318
 10.00 14.00 30.00 34.00 15402.71 0.14 0.00 -38.37 -33.893 3.318
 10.00 14.00 34.00 38.00 22439.89 0.06 0.00 20.13 -28.216 3.318
 10.00 14.00 38.00 23.00 19797.07 0.02 0.00 20.75 295.204 3.318
 10.00 14.00 23.00 27.00 20009.87 0.06 0.00 28.52 -170.013 3.318
 10.00 14.00 27.00 31.00 26237.91 0.09 0.00 -80.27 -95.541 3.318
 10.00 14.00 31.00 35.00 6144.69 0.15 0.00 125.06 -11.635 3.318
 10.00 14.00 35.00 39.00 22028.01 0.03 0.00 -114.21 -24.451 3.318
 10.00 14.00 24.00 28.00 24606.82 0.24 0.00 -55.63 -164.821 3.314
